date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_max,city,year
2000-09-29,273,1,0.63,1.0157,1.76,0.0,9.7,15.0,21.1,BUDAPEST,2000
2000-09-30,274,3,0.61,1.0148,1.68,0.0,8.6,16.6,22.4,BUDAPEST,2000
2000-10-01,275,8,0.62,1.0142,1.1,0.23,3.2,18.4,23.1,BUDAPEST,2000
2000-10-02,276,8,0.82,1.0116,0.91,0.65,1.1,17.7,21.6,BUDAPEST,2000
2000-10-03,277,6,0.8,1.0171,1.15,0.0,3.6,18.3,22.8,BUDAPEST,2000
2000-10-04,278,4,0.74,1.0199,1.23,0.0,6.9,18.9,24.9,BUDAPEST,2000
2000-10-05,279,2,0.7,1.018,1.57,0.0,9.5,17.5,23.9,BUDAPEST,2000
2000-10-06,280,7,0.78,1.0165,0.94,0.38,2.0,15.9,19.6,BUDAPEST,2000
2000-10-07,281,6,0.85,1.0171,0.94,0.02,2.3,14.8,19.3,BUDAPEST,2000
2000-10-08,282,4,0.84,1.0163,1.32,0.0,7.6,13.4,16.5,BUDAPEST,2000
2000-10-09,283,8,0.88,1.0139,0.3,0.02,0.0,11.9,13.7,BUDAPEST,2000
2000-10-10,284,8,0.86,1.0079,0.3,0.0,1.0,11.9,13.0,BUDAPEST,2000
2000-10-11,285,6,0.76,1.0047,0.63,0.0,4.7,14.8,20.4,BUDAPEST,2000
2000-10-12,286,5,0.67,1.0091,1.16,0.0,4.7,18.2,24.2,BUDAPEST,2000
2000-10-13,287,0,0.73,1.0169,1.37,0.0,8.8,18.0,25.9,BUDAPEST,2000
2000-10-14,288,0,0.78,1.0196,1.31,0.0,6.6,17.2,24.2,BUDAPEST,2000
2000-10-15,289,0,0.75,1.019,1.39,0.0,7.9,16.4,23.1,BUDAPEST,2000
2000-10-16,290,5,0.76,1.0192,0.79,0.0,1.1,14.9,18.6,BUDAPEST,2000
2000-10-17,291,6,0.73,1.0211,0.96,0.0,4.2,16.8,21.2,BUDAPEST,2000
2000-10-18,292,4,0.75,1.0225,1.09,0.0,6.8,16.0,21.0,BUDAPEST,2000
2000-10-19,293,8,0.81,1.0238,0.37,0.0,0.0,13.9,16.7,BUDAPEST,2000
2000-10-20,294,5,0.6,1.0298,0.82,0.0,3.2,12.1,15.1,BUDAPEST,2000
2000-10-21,295,0,0.61,1.0344,1.32,0.0,9.0,9.5,14.4,BUDAPEST,2000
2000-10-22,296,0,0.67,1.0351,1.28,0.0,8.9,8.4,15.0,BUDAPEST,2000
2000-10-23,297,0,0.68,1.032,1.25,0.0,8.4,8.4,15.6,BUDAPEST,2000
2000-10-24,298,1,0.69,1.0251,1.22,0.0,8.3,9.6,16.3,BUDAPEST,2000
2000-10-25,299,4,0.71,1.0198,0.9,0.0,5.0,13.9,19.2,BUDAPEST,2000
2000-10-26,300,2,0.8,1.0152,1.14,0.0,7.9,12.8,18.1,BUDAPEST,2000
2000-10-27,301,5,0.69,1.0172,0.62,0.03,4.3,11.2,14.5,BUDAPEST,2000
2000-10-28,302,7,0.76,1.0238,0.58,0.0,0.6,10.6,14.6,BUDAPEST,2000
2000-10-29,303,2,0.73,1.0222,1.1,0.0,8.5,10.4,15.0,BUDAPEST,2000
2000-10-30,304,2,0.75,1.0169,0.96,0.0,6.0,11.6,17.8,BUDAPEST,2000
2000-10-31,305,3,0.63,1.0091,0.98,0.02,5.6,17.1,22.5,BUDAPEST,2000
2000-11-01,306,7,0.85,1.0092,0.2,0.45,0.0,11.8,19.6,BUDAPEST,2000
2000-11-02,307,7,0.96,1.0147,0.44,0.0,0.7,7.4,9.2,BUDAPEST,2000
2000-11-03,308,7,0.91,1.0129,0.58,0.13,0.7,10.3,12.1,BUDAPEST,2000
2000-11-04,309,8,0.94,1.0104,0.33,1.98,0.2,11.6,13.9,BUDAPEST,2000
2000-11-05,310,5,0.84,1.0174,0.64,0.0,2.8,8.2,12.4,BUDAPEST,2000
2000-11-06,311,6,0.81,1.0109,0.97,0.07,5.1,9.2,15.5,BUDAPEST,2000
2000-11-07,312,7,0.92,0.9983,0.09,0.99,0.0,11.4,12.6,BUDAPEST,2000
2000-11-08,313,4,0.81,1.0042,0.73,0.02,5.5,11.2,15.0,BUDAPEST,2000
2000-11-09,314,3,0.78,1.0125,0.94,0.55,6.5,10.0,14.1,BUDAPEST,2000
2000-11-10,315,6,0.93,1.0191,0.16,0.18,0.2,7.3,9.2,BUDAPEST,2000
2000-11-11,316,2,0.82,1.0264,0.88,0.0,7.6,7.5,12.3,BUDAPEST,2000
2000-11-12,317,6,0.94,1.0254,0.53,0.0,0.2,4.8,6.9,BUDAPEST,2000
2000-11-13,318,3,0.85,1.0148,0.82,0.0,6.0,7.9,13.6,BUDAPEST,2000
2000-11-14,319,5,0.71,1.0122,0.63,0.0,2.7,13.9,19.3,BUDAPEST,2000
2000-11-15,320,7,0.72,1.0159,0.5,0.05,1.3,14.6,17.9,BUDAPEST,2000
2000-11-16,321,6,0.9,1.0166,0.37,0.01,0.0,10.7,12.9,BUDAPEST,2000
2000-11-17,322,6,0.85,1.0145,0.56,0.05,0.4,10.6,13.8,BUDAPEST,2000
2000-11-18,323,8,0.9,1.0138,0.16,0.07,0.0,8.7,12.1,BUDAPEST,2000
2000-11-19,324,7,0.91,1.0143,0.23,0.0,0.0,8.0,9.5,BUDAPEST,2000
2000-11-20,325,6,0.84,1.0112,0.69,0.0,1.6,9.2,11.4,BUDAPEST,2000
2000-11-21,326,6,0.8,1.0131,0.47,0.0,1.0,10.7,13.5,BUDAPEST,2000
2000-11-22,327,2,0.85,1.0171,0.72,0.0,6.1,8.9,13.5,BUDAPEST,2000
2000-11-23,328,5,0.84,1.0179,0.55,0.0,3.4,8.8,12.2,BUDAPEST,2000
2000-11-24,329,7,0.88,1.0151,0.28,0.0,0.1,7.0,10.1,BUDAPEST,2000
2000-11-25,330,6,0.81,1.0128,0.49,0.42,1.3,9.2,11.6,BUDAPEST,2000
2000-11-26,331,6,0.91,1.0067,0.12,0.89,0.6,7.9,10.0,BUDAPEST,2000
2000-11-27,332,4,0.82,1.0136,0.45,0.0,0.0,7.2,9.3,BUDAPEST,2000
2000-11-28,333,2,0.79,1.0227,0.69,0.0,6.3,6.1,10.4,BUDAPEST,2000
2000-11-29,334,2,0.84,1.0243,0.59,0.0,3.5,5.8,9.8,BUDAPEST,2000
2000-11-30,335,5,0.93,1.0245,0.62,0.0,2.1,3.4,6.8,BUDAPEST,2000
2000-12-01,336,6,0.91,1.0245,0.64,0.0,0.5,3.5,7.6,BUDAPEST,2000
2000-12-02,337,8,0.94,1.023,0.1,0.0,0.0,2.6,4.3,BUDAPEST,2000
2000-12-03,338,7,0.97,1.0235,0.19,0.0,0.0,2.9,4.1,BUDAPEST,2000
2000-12-04,339,7,0.94,1.0244,0.22,0.0,0.0,5.5,7.2,BUDAPEST,2000
2000-12-05,340,8,0.99,1.0267,0.13,0.0,0.0,5.3,6.6,BUDAPEST,2000
2000-12-06,341,8,0.99,1.027,0.11,0.0,0.0,2.9,5.5,BUDAPEST,2000
2000-12-07,342,8,0.98,1.0259,0.08,0.0,0.0,0.9,2.4,BUDAPEST,2000
2000-12-08,343,7,0.91,1.0217,0.06,0.0,0.0,2.3,3.3,BUDAPEST,2000
2000-12-09,344,6,0.83,1.0206,0.55,0.21,1.0,5.1,7.7,BUDAPEST,2000
2000-12-10,345,5,0.94,1.0212,0.12,0.11,0.1,5.5,7.2,BUDAPEST,2000
2000-12-11,346,5,0.81,1.0241,0.57,0.0,4.8,8.6,12.2,BUDAPEST,2000
2000-12-12,347,6,0.89,1.026,0.28,0.0,0.3,7.1,11.1,BUDAPEST,2000
2000-12-13,348,6,0.85,1.0201,0.36,0.0,0.0,8.6,11.6,BUDAPEST,2000
2000-12-14,349,6,0.83,1.0152,0.46,0.0,2.8,9.3,13.7,BUDAPEST,2000
2000-12-15,350,5,0.92,1.005,0.08,0.46,0.3,6.7,9.0,BUDAPEST,2000
2000-12-16,351,2,0.66,1.006,0.59,0.0,6.9,5.7,8.4,BUDAPEST,2000
2000-12-17,352,4,0.6,1.0142,0.51,0.0,3.4,4.6,7.2,BUDAPEST,2000
2000-12-18,353,2,0.75,1.0197,0.57,0.0,5.7,2.8,6.0,BUDAPEST,2000
2000-12-19,354,8,0.9,1.0223,0.19,0.1,0.0,1.2,3.5,BUDAPEST,2000
2000-12-20,355,2,0.91,1.0287,0.26,0.0,3.2,-1.5,2.9,BUDAPEST,2000
2000-12-21,356,8,0.65,1.0318,0.24,0.0,0.0,-1.5,0.0,BUDAPEST,2000
2000-12-22,357,2,0.66,1.0305,0.6,0.0,5.7,-2.7,0.1,BUDAPEST,2000
2000-12-23,358,6,0.81,1.0251,0.59,0.0,1.0,-4.8,-1.5,BUDAPEST,2000
2000-12-24,359,7,0.93,1.0173,0.16,0.0,0.0,-6.6,-3.6,BUDAPEST,2000
2000-12-25,360,8,0.92,1.0062,0.12,0.3,0.0,-2.0,0.6,BUDAPEST,2000
2000-12-26,361,8,1.0,0.997,0.09,1.14,0.0,2.6,3.6,BUDAPEST,2000
2000-12-27,362,8,1.0,0.997,0.32,0.35,0.0,4.4,6.1,BUDAPEST,2000
2000-12-28,363,8,0.94,0.9932,0.19,0.0,0.0,6.2,8.4,BUDAPEST,2000
2000-12-29,364,8,0.88,1.0002,0.3,1.46,0.3,4.6,6.2,BUDAPEST,2000
2000-12-30,365,7,0.92,0.9968,0.08,0.55,0.0,2.5,4.4,BUDAPEST,2000
2000-12-31,366,6,0.76,1.0139,0.56,0.0,3.2,1.3,3.7,BUDAPEST,2000
2001-01-01,367,0,0.86,1.0198,0.78,0.0,6.9,-1.4,2.6,BUDAPEST,2001
2001-01-02,368,8,0.94,1.0158,0.15,0.09,0.0,-1.1,1.1,BUDAPEST,2001
2001-01-03,369,8,0.98,1.0123,0.12,0.24,0.0,1.7,3.1,BUDAPEST,2001
2001-01-04,370,6,0.98,1.0156,0.25,0.0,0.3,1.0,3.2,BUDAPEST,2001
2001-01-05,371,8,1.0,1.0142,0.16,0.0,0.0,1.9,3.3,BUDAPEST,2001
2001-01-06,372,7,0.96,1.0091,0.26,0.0,0.0,5.0,7.5,BUDAPEST,2001
2001-01-07,373,6,0.95,1.0133,0.33,0.86,0.0,6.2,9.5,BUDAPEST,2001
2001-01-08,374,8,1.0,1.0108,0.13,0.15,0.0,7.4,8.4,BUDAPEST,2001
2001-01-09,375,6,0.91,1.0085,0.12,0.53,0.0,3.6,7.0,BUDAPEST,2001
2001-01-10,376,3,0.89,1.0195,0.23,0.0,0.0,1.5,4.9,BUDAPEST,2001
2001-01-11,377,6,0.95,1.0191,0.22,0.0,0.2,1.3,4.9,BUDAPEST,2001
2001-01-12,378,1,0.77,1.0235,0.71,0.0,7.1,0.5,4.3,BUDAPEST,2001
2001-01-13,379,3,0.76,1.0319,0.7,0.0,6.0,0.0,3.6,BUDAPEST,2001
2001-01-14,380,1,0.74,1.0363,0.85,0.0,6.4,-1.9,1.6,BUDAPEST,2001
2001-01-15,381,1,0.76,1.0345,0.79,0.0,6.8,-2.5,1.6,BUDAPEST,2001
2001-01-16,382,7,0.8,1.0319,0.25,0.0,0.0,-2.6,-0.6,BUDAPEST,2001
2001-01-17,383,6,0.75,1.0297,0.27,0.0,0.0,0.0,1.9,BUDAPEST,2001
2001-01-18,384,1,0.72,1.0281,0.75,0.0,6.3,0.3,4.6,BUDAPEST,2001
2001-01-19,385,1,0.83,1.0285,0.74,0.0,1.2,-0.6,3.4,BUDAPEST,2001
2001-01-20,386,4,0.82,1.0298,0.59,0.0,0.0,-0.5,2.5,BUDAPEST,2001
2001-01-21,387,2,0.88,1.0303,0.53,0.0,0.0,-1.3,1.6,BUDAPEST,2001
2001-01-22,388,8,0.9,1.0285,0.21,0.14,0.0,-2.1,-0.6,BUDAPEST,2001
2001-01-23,389,8,0.99,1.0217,0.08,0.72,0.0,-1.2,-1.0,BUDAPEST,2001
2001-01-24,390,8,1.0,1.0218,0.12,0.98,0.0,-0.4,0.5,BUDAPEST,2001
2001-01-25,391,8,0.98,1.0187,0.09,2.31,0.0,1.0,1.8,BUDAPEST,2001
2001-01-26,392,8,1.0,1.0134,0.14,0.8,0.0,1.9,2.3,BUDAPEST,2001
2001-01-27,393,6,0.95,1.0072,0.54,0.0,0.9,4.6,9.6,BUDAPEST,2001
2001-01-28,394,6,0.75,1.0078,0.52,0.0,2.5,5.4,8.0,BUDAPEST,2001
2001-01-29,395,8,0.97,1.0109,0.11,0.44,0.0,4.2,6.2,BUDAPEST,2001
2001-01-30,396,7,0.99,1.0128,0.12,1.96,0.0,3.2,5.4,BUDAPEST,2001
2001-01-31,397,8,0.91,1.0114,0.3,0.03,0.0,1.3,2.8,BUDAPEST,2001
2001-02-01,398,5,0.69,1.0146,0.72,0.0,0.0,1.4,3.9,BUDAPEST,2001
2001-02-02,399,3,0.74,1.0174,0.85,0.0,5.9,-1.3,2.8,BUDAPEST,2001
2001-02-03,400,6,0.71,1.0154,0.76,0.0,2.5,-1.1,1.6,BUDAPEST,2001
2001-02-04,401,8,0.82,1.0103,0.44,0.0,1.2,3.6,6.9,BUDAPEST,2001
2001-02-05,402,7,0.92,1.0099,0.4,0.15,0.0,5.8,10.1,BUDAPEST,2001
2001-02-06,403,3,0.8,1.0157,0.9,0.0,3.6,9.0,13.9,BUDAPEST,2001
2001-02-07,404,6,0.77,1.0175,0.7,0.0,1.8,9.8,15.0,BUDAPEST,2001
2001-02-08,405,6,0.72,1.013,0.93,0.0,3.3,11.3,16.3,BUDAPEST,2001
2001-02-09,406,1,0.65,1.0137,0.91,0.0,4.7,11.5,15.3,BUDAPEST,2001
2001-02-10,407,5,0.76,1.0257,0.79,0.0,3.8,9.0,13.3,BUDAPEST,2001
2001-02-11,408,0,0.71,1.0373,1.15,0.0,8.2,5.6,10.9,BUDAPEST,2001
2001-02-12,409,2,0.72,1.036,1.24,0.0,7.8,4.6,11.4,BUDAPEST,2001
2001-02-13,410,6,0.79,1.0247,0.64,0.0,0.2,5.9,10.1,BUDAPEST,2001
2001-02-14,411,3,0.71,1.0276,0.93,0.0,7.0,5.8,10.7,BUDAPEST,2001
2001-02-15,412,2,0.67,1.0327,1.19,0.0,7.9,4.5,9.0,BUDAPEST,2001
2001-02-16,413,1,0.73,1.03,1.24,0.0,7.6,4.6,11.8,BUDAPEST,2001
2001-02-17,414,1,0.74,1.0275,1.08,0.0,7.0,4.9,11.1,BUDAPEST,2001
2001-02-18,415,3,0.66,1.0257,1.06,0.0,3.9,3.0,6.5,BUDAPEST,2001
2001-02-19,416,5,0.63,1.0256,0.74,0.0,0.9,2.8,4.9,BUDAPEST,2001
2001-02-20,417,6,0.81,1.0187,0.41,0.14,0.7,3.4,7.0,BUDAPEST,2001
2001-02-21,418,7,0.76,1.0149,0.32,0.03,0.0,4.3,6.9,BUDAPEST,2001
2001-02-22,419,5,0.74,1.0043,1.05,0.42,3.3,4.0,8.2,BUDAPEST,2001
2001-02-23,420,6,0.87,0.9992,0.86,0.0,1.1,2.1,4.5,BUDAPEST,2001
2001-02-24,421,4,0.64,1.0058,0.99,0.0,3.9,-0.3,2.9,BUDAPEST,2001
2001-02-25,422,3,0.62,1.012,1.48,0.0,8.5,-0.6,4.1,BUDAPEST,2001
2001-02-26,423,7,0.54,1.0075,0.94,0.0,2.1,0.0,2.9,BUDAPEST,2001
2001-02-27,424,2,0.58,1.0075,1.31,0.0,8.5,0.1,4.5,BUDAPEST,2001
2001-02-28,425,5,0.65,1.0118,1.44,0.22,5.0,1.2,6.2,BUDAPEST,2001
2001-03-01,426,8,0.99,1.002,0.23,0.4,0.0,1.0,4.2,BUDAPEST,2001
2001-03-02,427,7,0.91,1.0051,0.71,1.69,2.9,2.0,7.4,BUDAPEST,2001
2001-03-03,428,8,1.0,0.9977,0.23,1.1,0.0,3.2,4.8,BUDAPEST,2001
2001-03-04,429,8,0.9,1.0011,0.66,0.42,0.8,8.9,17.4,BUDAPEST,2001
2001-03-05,430,5,0.83,1.0085,0.64,0.0,0.9,7.3,10.8,BUDAPEST,2001
2001-03-06,431,5,0.64,1.0259,0.86,0.0,3.6,4.7,9.1,BUDAPEST,2001
2001-03-07,432,2,0.66,1.0261,1.54,0.0,7.2,5.7,12.0,BUDAPEST,2001
2001-03-08,433,7,0.54,1.0193,1.1,0.03,1.4,6.7,10.5,BUDAPEST,2001
2001-03-09,434,6,0.79,1.0114,0.84,0.0,1.8,9.2,13.2,BUDAPEST,2001
2001-03-10,435,6,0.82,1.0118,1.18,0.01,3.9,10.5,15.6,BUDAPEST,2001
2001-03-11,436,5,0.77,1.0128,1.42,0.15,5.4,11.6,18.0,BUDAPEST,2001
2001-03-12,437,4,0.78,1.0122,1.68,0.0,6.9,12.7,19.0,BUDAPEST,2001
2001-03-13,438,7,0.85,1.0057,0.55,0.54,0.0,10.4,13.9,BUDAPEST,2001
2001-03-14,439,4,0.62,1.0065,1.42,0.0,7.4,9.4,12.9,BUDAPEST,2001
2001-03-15,440,5,0.69,1.0127,1.45,0.19,5.0,9.5,12.5,BUDAPEST,2001
2001-03-16,441,5,0.72,1.0145,1.22,0.0,2.1,9.8,14.1,BUDAPEST,2001
2001-03-17,442,3,0.74,1.0053,1.52,0.47,6.6,12.6,18.7,BUDAPEST,2001
2001-03-18,443,5,0.77,1.0023,1.21,0.0,5.8,12.4,16.0,BUDAPEST,2001
2001-03-19,444,7,0.73,1.0067,1.16,0.1,0.2,10.2,16.4,BUDAPEST,2001
2001-03-20,445,5,0.43,1.0138,2.06,0.4,8.7,6.3,8.8,BUDAPEST,2001
2001-03-21,446,8,0.9,1.0104,0.24,0.36,0.0,1.7,7.2,BUDAPEST,2001
2001-03-22,447,8,0.93,1.0041,0.32,0.4,0.0,2.9,4.3,BUDAPEST,2001
2001-03-23,448,5,0.81,1.0079,1.56,0.11,6.7,8.8,12.8,BUDAPEST,2001
2001-03-24,449,6,0.9,1.0073,0.72,0.1,1.7,11.3,14.2,BUDAPEST,2001
2001-03-25,450,6,0.87,0.9973,1.64,0.19,4.5,12.0,17.1,BUDAPEST,2001
2001-03-26,451,5,0.72,1.0005,2.01,0.0,7.7,10.7,15.9,BUDAPEST,2001
2001-03-27,452,8,0.76,1.0115,0.58,0.0,0.0,4.2,7.6,BUDAPEST,2001
2001-03-28,453,7,0.67,1.0162,0.85,0.0,1.0,2.6,5.9,BUDAPEST,2001
2001-03-29,454,8,0.76,1.016,1.14,0.0,0.4,5.0,8.6,BUDAPEST,2001
2001-03-30,455,7,0.67,1.0135,1.52,0.0,2.8,9.3,12.9,BUDAPEST,2001
2001-03-31,456,4,0.63,1.0217,1.51,0.0,4.8,11.9,15.9,BUDAPEST,2001
2001-04-01,457,2,0.6,1.0257,2.1,0.0,7.2,11.6,17.3,BUDAPEST,2001
2001-04-02,458,3,0.5,1.0238,2.2,0.0,9.3,13.3,19.3,BUDAPEST,2001
2001-04-03,459,5,0.49,1.0201,2.39,0.0,9.4,13.0,18.9,BUDAPEST,2001
2001-04-04,460,6,0.42,1.0163,2.11,0.0,0.3,14.1,21.2,BUDAPEST,2001
2001-04-05,461,7,0.66,1.0109,1.43,0.0,0.0,10.0,18.1,BUDAPEST,2001
2001-04-06,462,3,0.49,1.0131,2.14,0.0,10.0,10.9,15.2,BUDAPEST,2001
2001-04-07,463,7,0.47,1.0095,1.63,0.0,3.1,13.3,17.6,BUDAPEST,2001
2001-04-08,464,8,0.68,1.006,0.53,0.86,0.0,12.1,16.6,BUDAPEST,2001
2001-04-09,465,8,0.93,1.0113,0.33,0.39,0.0,6.8,10.6,BUDAPEST,2001
2001-04-10,466,8,0.9,1.0127,0.31,0.3,0.0,8.0,9.4,BUDAPEST,2001
2001-04-11,467,7,0.86,1.0118,1.24,0.01,0.0,11.2,14.7,BUDAPEST,2001
2001-04-12,468,6,0.67,1.0135,2.01,0.0,2.8,12.0,16.3,BUDAPEST,2001
2001-04-13,469,2,0.51,1.0149,2.41,0.0,10.4,5.7,11.4,BUDAPEST,2001
2001-04-14,470,3,0.59,1.0154,2.55,0.0,9.7,3.9,7.0,BUDAPEST,2001
2001-04-15,471,3,0.44,1.0136,2.63,0.0,10.1,5.9,9.6,BUDAPEST,2001
2001-04-16,472,6,0.57,1.0102,2.15,0.02,7.1,9.5,15.7,BUDAPEST,2001
2001-04-17,473,8,0.87,1.0113,0.66,0.25,0.0,8.6,11.8,BUDAPEST,2001
2001-04-18,474,4,0.58,1.0079,2.43,0.0,9.2,9.9,14.8,BUDAPEST,2001
2001-04-19,475,6,0.63,1.0071,2.18,0.04,4.2,11.5,15.7,BUDAPEST,2001
2001-04-20,476,6,0.81,1.0057,1.21,0.66,1.7,11.6,14.8,BUDAPEST,2001
2001-04-21,477,8,0.91,0.9976,0.95,0.0,0.6,11.7,15.5,BUDAPEST,2001
2001-04-22,478,6,0.82,0.9962,2.34,0.0,5.9,8.9,12.6,BUDAPEST,2001
2001-04-23,479,7,0.73,0.9965,1.49,0.0,1.2,9.1,12.9,BUDAPEST,2001
2001-04-24,480,4,0.55,1.0059,2.31,0.0,7.6,12.5,17.0,BUDAPEST,2001
2001-04-25,481,1,0.49,1.0139,2.83,0.0,11.2,15.0,20.8,BUDAPEST,2001
2001-04-26,482,7,0.67,1.0161,1.7,0.0,4.7,13.0,15.8,BUDAPEST,2001
2001-04-27,483,2,0.5,1.0186,2.99,0.0,12.5,14.0,19.5,BUDAPEST,2001
2001-04-28,484,4,0.47,1.0151,2.75,0.0,9.6,15.8,21.8,BUDAPEST,2001
2001-04-29,485,2,0.47,1.0153,2.89,0.0,11.8,18.1,24.2,BUDAPEST,2001
2001-04-30,486,3,0.51,1.0158,2.08,0.0,8.8,19.3,24.8,BUDAPEST,2001
2001-05-01,487,2,0.45,1.0189,2.87,0.0,10.8,19.7,25.4,BUDAPEST,2001
2001-05-02,488,1,0.5,1.0178,2.91,0.0,11.9,20.1,27.6,BUDAPEST,2001
2001-05-03,489,2,0.53,1.0103,2.67,0.0,11.6,21.2,27.6,BUDAPEST,2001
2001-05-04,490,2,0.56,1.0049,2.65,0.19,11.0,21.3,27.4,BUDAPEST,2001
2001-05-05,491,4,0.65,1.0045,2.63,0.0,9.3,20.2,25.0,BUDAPEST,2001
2001-05-06,492,5,0.66,1.0049,1.93,0.79,6.3,20.0,25.4,BUDAPEST,2001
2001-05-07,493,7,0.75,1.0094,1.55,0.73,4.9,17.5,21.5,BUDAPEST,2001
2001-05-08,494,5,0.71,1.014,1.73,0.14,5.6,17.9,22.5,BUDAPEST,2001
2001-05-09,495,4,0.43,1.018,3.11,0.0,9.9,18.5,22.5,BUDAPEST,2001
2001-05-10,496,3,0.44,1.0174,2.27,0.0,9.9,18.1,22.6,BUDAPEST,2001
2001-05-11,497,6,0.56,1.0122,1.98,0.0,5.9,16.9,21.0,BUDAPEST,2001
2001-05-12,498,7,0.45,1.0142,1.6,0.0,2.6,14.7,19.2,BUDAPEST,2001
2001-05-13,499,4,0.42,1.0162,2.63,0.0,9.0,13.9,18.4,BUDAPEST,2001
2001-05-14,500,2,0.43,1.015,3.13,0.0,11.8,16.2,20.6,BUDAPEST,2001
2001-05-15,501,6,0.49,1.0121,2.37,0.0,7.3,17.7,22.8,BUDAPEST,2001
2001-05-16,502,4,0.56,1.0136,2.72,0.0,9.3,19.8,25.5,BUDAPEST,2001
2001-05-17,503,3,0.57,1.0142,2.86,0.0,10.7,21.4,27.2,BUDAPEST,2001
2001-05-18,504,6,0.62,1.0103,2.54,0.0,7.8,20.7,28.2,BUDAPEST,2001
2001-05-19,505,4,0.63,1.0178,2.89,0.0,10.4,14.4,19.4,BUDAPEST,2001
2001-05-20,506,4,0.53,1.0229,2.98,0.0,12.0,16.2,21.3,BUDAPEST,2001
2001-05-21,507,6,0.55,1.02,2.81,0.0,7.9,18.0,24.3,BUDAPEST,2001
2001-05-22,508,6,0.57,1.016,2.22,0.0,4.8,17.0,21.2,BUDAPEST,2001
2001-05-23,509,0,0.39,1.0237,3.42,0.0,12.2,15.5,21.7,BUDAPEST,2001
2001-05-24,510,0,0.42,1.0214,3.41,0.0,13.7,17.9,25.5,BUDAPEST,2001
2001-05-25,511,6,0.47,1.0143,2.73,0.0,8.5,19.4,25.7,BUDAPEST,2001
2001-05-26,512,4,0.45,1.017,2.98,0.0,11.9,19.4,23.8,BUDAPEST,2001
2001-05-27,513,3,0.36,1.0201,3.05,0.0,11.7,21.2,27.2,BUDAPEST,2001
2001-05-28,514,7,0.68,1.0179,2.06,0.0,2.0,21.0,25.5,BUDAPEST,2001
2001-05-29,515,4,0.57,1.0143,2.62,0.04,10.3,23.6,28.4,BUDAPEST,2001
2001-05-30,516,1,0.43,1.0134,3.49,0.0,12.8,20.2,26.4,BUDAPEST,2001
2001-05-31,517,6,0.54,1.0113,2.11,0.04,6.6,19.7,24.4,BUDAPEST,2001
2001-06-01,518,5,0.63,1.0111,2.81,0.0,8.0,15.3,22.1,BUDAPEST,2001
2001-06-02,519,4,0.53,1.0131,2.75,0.0,10.0,16.0,20.4,BUDAPEST,2001
2001-06-03,520,7,0.74,1.0085,0.94,2.49,2.0,14.1,19.0,BUDAPEST,2001
2001-06-04,521,7,0.71,1.0121,1.9,0.0,5.3,11.3,15.2,BUDAPEST,2001
2001-06-05,522,2,0.63,1.0196,3.1,0.0,11.2,13.8,18.3,BUDAPEST,2001
2001-06-06,523,5,0.59,1.0145,2.92,0.0,7.9,16.7,22.1,BUDAPEST,2001
2001-06-07,524,2,0.57,1.0127,3.08,0.0,13.1,19.4,24.0,BUDAPEST,2001
2001-06-08,525,4,0.51,1.0128,3.27,0.0,11.7,21.8,27.1,BUDAPEST,2001
2001-06-09,526,5,0.61,1.0114,2.75,0.0,8.8,20.6,24.8,BUDAPEST,2001
2001-06-10,527,5,0.6,1.0097,2.74,0.0,6.3,22.4,28.1,BUDAPEST,2001
2001-06-11,528,7,0.79,1.0116,1.61,0.0,3.7,15.7,26.3,BUDAPEST,2001
2001-06-12,529,2,0.57,1.0214,3.16,0.0,12.3,15.7,21.1,BUDAPEST,2001
2001-06-13,530,3,0.49,1.0175,2.98,0.0,11.3,18.6,25.0,BUDAPEST,2001
2001-06-14,531,8,0.68,1.0126,1.01,0.82,0.2,17.3,22.8,BUDAPEST,2001
2001-06-15,532,2,0.51,1.0131,3.24,0.0,13.1,20.3,26.1,BUDAPEST,2001
2001-06-16,533,5,0.56,1.0125,2.84,0.0,6.8,21.9,27.7,BUDAPEST,2001
2001-06-17,534,6,0.82,1.0097,1.13,0.09,1.8,18.5,25.6,BUDAPEST,2001
2001-06-18,535,8,0.84,1.0087,1.68,3.85,1.6,17.0,22.2,BUDAPEST,2001
2001-06-19,536,8,0.83,1.0113,0.67,0.31,0.0,15.4,17.7,BUDAPEST,2001
2001-06-20,537,7,0.8,1.0101,0.62,0.15,0.2,16.4,18.4,BUDAPEST,2001
2001-06-21,538,7,0.7,1.0095,1.55,0.0,4.4,18.8,24.3,BUDAPEST,2001
2001-06-22,539,5,0.65,1.008,1.89,0.32,7.0,18.5,24.3,BUDAPEST,2001
2001-06-23,540,4,0.53,1.013,2.97,0.0,12.5,17.1,21.2,BUDAPEST,2001
2001-06-24,541,4,0.59,1.0158,3.18,0.0,7.9,19.3,23.1,BUDAPEST,2001
2001-06-25,542,2,0.54,1.019,3.06,0.0,13.7,20.5,24.7,BUDAPEST,2001
2001-06-26,543,1,0.46,1.0186,3.4,0.0,13.9,21.5,26.1,BUDAPEST,2001
2001-06-27,544,1,0.48,1.0151,3.3,0.0,13.5,23.3,29.4,BUDAPEST,2001
2001-06-28,545,4,0.63,1.0136,2.52,0.03,8.7,23.6,30.8,BUDAPEST,2001
