date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2000-09-04,248,4,0.67,1.0238,2.12,0.0,11.0,13.7,6.9,20.4,HEATHROW,2000,9
2000-09-05,249,7,0.78,1.0203,0.95,0.04,1.6,15.6,10.9,20.7,HEATHROW,2000,9
2000-09-06,250,6,0.69,1.0114,1.41,0.08,4.8,17.4,14.1,20.3,HEATHROW,2000,9
2000-09-07,251,7,0.76,1.0152,0.75,0.0,0.7,14.4,8.6,20.2,HEATHROW,2000,9
2000-09-08,252,8,0.9,1.018,0.52,0.44,0.0,17.6,15.0,22.3,HEATHROW,2000,9
2000-09-09,253,7,0.84,1.0229,1.01,0.02,2.2,19.0,15.6,25.6,HEATHROW,2000,9
2000-09-10,254,3,0.75,1.0219,2.02,0.0,11.0,20.2,14.8,27.5,HEATHROW,2000,9
2000-09-11,255,4,0.7,1.0144,1.87,0.0,9.7,21.6,15.6,24.0,HEATHROW,2000,9
2000-09-12,256,5,0.68,1.011,1.55,0.0,6.7,20.0,16.0,21.0,HEATHROW,2000,9
2000-09-13,257,7,0.75,1.0134,1.07,0.0,2.9,17.4,13.9,21.6,HEATHROW,2000,9
2000-09-14,258,7,0.77,1.0137,1.07,1.1,3.0,17.0,12.4,18.5,HEATHROW,2000,9
2000-09-15,259,7,0.9,1.0068,0.8,1.96,1.3,17.2,16.0,18.2,HEATHROW,2000,9
2000-09-16,260,7,0.72,1.0113,0.72,0.0,0.9,15.8,13.4,20.6,HEATHROW,2000,9
2000-09-17,261,6,0.78,1.0112,0.71,0.0,0.9,16.2,11.7,16.8,HEATHROW,2000,9
2000-09-18,262,8,0.86,1.0015,0.46,1.38,0.0,15.2,13.6,15.6,HEATHROW,2000,9
2000-09-19,263,8,0.94,0.9964,0.45,1.64,0.0,13.8,11.9,16.9,HEATHROW,2000,9
2000-09-20,264,4,0.81,1.0025,1.07,0.04,3.5,13.6,10.4,18.6,HEATHROW,2000,9
2000-09-21,265,4,0.86,1.0126,0.98,0.1,2.9,12.9,7.2,21.5,HEATHROW,2000,9
2000-09-22,266,7,0.73,1.0175,1.57,0.0,8.5,17.9,14.3,24.8,HEATHROW,2000,9
2000-09-23,267,4,0.74,1.0176,1.74,0.0,10.6,19.4,14.1,16.8,HEATHROW,2000,9
2000-09-24,268,5,0.87,1.0142,0.72,1.1,1.3,15.2,13.6,18.5,HEATHROW,2000,9
2000-09-25,269,5,0.85,1.0187,1.14,0.68,4.7,14.6,10.7,20.7,HEATHROW,2000,9
2000-09-26,270,5,0.84,1.0138,1.09,0.04,4.3,16.4,12.1,18.2,HEATHROW,2000,9
2000-09-27,271,5,0.8,1.0097,0.96,0.54,3.3,15.0,11.7,18.4,HEATHROW,2000,9
2000-09-28,272,6,0.79,0.9985,1.22,0.34,5.8,15.8,13.2,18.9,HEATHROW,2000,9
2000-09-29,273,7,0.81,0.9986,1.32,0.0,7.1,15.2,11.5,17.9,HEATHROW,2000,9
2000-09-30,274,4,0.85,1.004,1.27,0.54,6.7,15.1,12.3,18.6,HEATHROW,2000,9
2000-10-01,275,5,0.84,1.0043,1.26,1.0,6.7,13.2,7.7,15.3,HEATHROW,2000,10
2000-10-02,276,6,0.77,1.0069,0.47,0.02,0.3,12.6,9.9,16.4,HEATHROW,2000,10
2000-10-03,277,8,0.84,1.0167,0.37,0.08,0.0,12.4,8.5,16.3,HEATHROW,2000,10
2000-10-04,278,7,0.67,1.0179,0.95,0.02,4.0,14.5,12.7,15.7,HEATHROW,2000,10
2000-10-05,279,4,0.7,1.0172,1.25,0.08,7.3,13.4,11.1,15.1,HEATHROW,2000,10
2000-10-06,280,4,0.71,1.0257,1.34,0.5,8.6,10.2,5.4,13.2,HEATHROW,2000,10
2000-10-07,281,8,0.91,1.0207,0.35,0.86,0.0,11.2,9.1,15.6,HEATHROW,2000,10
2000-10-08,282,6,0.78,1.0143,1.1,0.0,6.1,12.6,9.5,12.4,HEATHROW,2000,10
2000-10-09,283,6,0.91,1.0011,0.47,2.4,0.5,9.0,5.6,13.3,HEATHROW,2000,10
2000-10-10,284,6,0.77,0.9831,0.83,0.88,3.5,9.8,6.3,14.3,HEATHROW,2000,10
2000-10-11,285,6,0.8,0.9723,0.97,0.38,5.1,10.5,6.7,13.5,HEATHROW,2000,10
2000-10-12,286,6,0.9,0.9883,0.54,0.42,1.1,10.8,8.0,16.0,HEATHROW,2000,10
2000-10-13,287,5,0.85,1.0078,0.86,0.0,4.2,11.2,6.4,13.9,HEATHROW,2000,10
2000-10-14,288,7,0.84,1.0153,0.31,0.0,0.0,11.0,8.2,15.6,HEATHROW,2000,10
2000-10-15,289,7,0.8,1.0128,0.88,0.28,4.7,11.7,7.8,13.9,HEATHROW,2000,10
2000-10-16,290,7,0.87,1.0067,0.34,0.16,0.1,12.4,10.8,14.9,HEATHROW,2000,10
2000-10-17,291,4,0.75,1.0208,1.05,0.5,7.2,10.0,5.1,16.3,HEATHROW,2000,10
2000-10-18,292,8,0.87,1.0147,0.33,0.1,0.1,12.8,9.4,15.2,HEATHROW,2000,10
2000-10-19,293,2,0.8,1.0178,1.16,0.0,9.2,11.4,7.6,14.1,HEATHROW,2000,10
2000-10-20,294,6,0.93,1.0134,0.32,2.02,0.1,10.6,7.0,11.5,HEATHROW,2000,10
2000-10-21,295,8,0.92,1.0173,0.27,0.02,0.0,11.0,10.4,14.3,HEATHROW,2000,10
2000-10-22,296,6,0.92,1.0224,0.35,0.0,0.3,12.0,9.6,16.0,HEATHROW,2000,10
2000-10-23,297,5,0.83,1.0153,0.73,0.02,4.0,12.7,9.4,14.2,HEATHROW,2000,10
2000-10-24,298,7,0.79,1.0169,0.26,0.02,0.0,12.0,9.7,15.3,HEATHROW,2000,10
2000-10-25,299,7,0.72,1.0074,0.55,0.0,2.2,13.2,11.0,14.5,HEATHROW,2000,10
2000-10-26,300,4,0.76,1.0143,0.86,0.3,6.3,10.8,7.1,15.4,HEATHROW,2000,10
2000-10-27,301,8,0.88,1.0117,0.25,0.9,0.0,12.4,9.5,16.0,HEATHROW,2000,10
2000-10-28,302,7,0.86,1.0037,0.24,0.72,0.0,13.9,11.8,13.4,HEATHROW,2000,10
2000-10-29,303,5,0.74,0.9992,0.77,3.66,5.4,10.6,7.8,11.3,HEATHROW,2000,10
2000-10-30,304,6,0.76,0.9813,0.69,0.16,4.4,10.0,8.6,13.3,HEATHROW,2000,10
2000-10-31,305,6,0.75,0.9897,0.82,0.04,6.6,9.8,6.3,11.6,HEATHROW,2000,10
2000-11-01,306,4,0.69,0.9944,0.83,0.6,6.9,9.3,7.0,10.9,HEATHROW,2000,11
2000-11-02,307,5,0.78,0.9875,0.57,0.52,3.2,7.2,3.6,11.4,HEATHROW,2000,11
2000-11-03,308,3,0.74,0.9935,0.76,0.0,6.2,8.6,5.7,11.4,HEATHROW,2000,11
2000-11-04,309,3,0.83,1.0063,0.79,0.0,6.8,7.2,2.9,10.9,HEATHROW,2000,11
2000-11-05,310,7,0.89,0.9976,0.36,2.48,1.0,6.7,2.5,11.0,HEATHROW,2000,11
2000-11-06,311,7,0.93,0.9715,0.25,0.54,0.2,9.0,7.0,10.7,HEATHROW,2000,11
2000-11-07,312,7,0.86,0.9768,0.35,0.1,1.0,9.2,7.7,9.2,HEATHROW,2000,11
2000-11-08,313,7,0.82,0.9885,0.23,0.0,0.1,7.8,6.4,10.2,HEATHROW,2000,11
2000-11-09,314,6,0.79,1.0029,0.24,0.0,0.2,8.2,6.1,12.1,HEATHROW,2000,11
2000-11-10,315,5,0.77,1.0137,0.67,0.08,5.9,7.9,3.7,12.8,HEATHROW,2000,11
2000-11-11,316,8,0.87,1.0064,0.19,0.88,0.0,9.0,5.3,11.1,HEATHROW,2000,11
2000-11-12,317,4,0.78,0.9956,0.6,0.02,5.0,9.7,8.3,10.8,HEATHROW,2000,11
2000-11-13,318,1,0.82,0.9974,0.73,0.02,7.6,6.6,2.4,8.7,HEATHROW,2000,11
2000-11-14,319,4,0.9,1.0026,0.61,0.04,5.4,5.0,1.2,10.2,HEATHROW,2000,11
2000-11-15,320,6,0.94,1.0077,0.26,0.56,0.5,4.5,-1.2,10.4,HEATHROW,2000,11
2000-11-16,321,4,0.84,1.0029,0.54,0.01,4.5,5.7,1.0,9.4,HEATHROW,2000,11
2000-11-17,322,4,0.83,1.011,0.41,0.0,2.5,4.9,0.4,11.9,HEATHROW,2000,11
2000-11-18,323,7,0.9,1.0064,0.29,0.32,1.0,7.0,2.2,10.9,HEATHROW,2000,11
2000-11-19,324,7,0.87,0.9953,0.3,0.08,1.1,9.0,7.2,7.0,HEATHROW,2000,11
2000-11-20,325,5,0.87,0.9957,0.4,0.02,2.5,4.5,2.0,10.1,HEATHROW,2000,11
2000-11-21,326,7,0.9,0.9936,0.23,0.46,0.4,7.0,3.8,10.9,HEATHROW,2000,11
2000-11-22,327,3,0.73,0.9942,0.44,0.02,3.4,7.4,4.0,8.4,HEATHROW,2000,11
2000-11-23,328,6,0.93,0.9982,0.16,0.54,0.0,5.8,3.3,11.0,HEATHROW,2000,11
2000-11-24,329,5,0.89,1.0041,0.43,0.14,3.3,6.8,2.7,11.6,HEATHROW,2000,11
2000-11-25,330,6,0.86,0.9946,0.15,0.68,0.0,8.3,5.0,10.5,HEATHROW,2000,11
2000-11-26,331,5,0.72,0.9955,0.5,0.0,4.9,8.9,7.3,14.0,HEATHROW,2000,11
2000-11-27,332,6,0.88,1.0082,0.15,0.9,0.0,8.8,3.7,15.6,HEATHROW,2000,11
2000-11-28,333,7,0.82,1.0062,0.15,0.12,0.0,11.5,7.4,14.2,HEATHROW,2000,11
2000-11-29,334,6,0.83,1.0024,0.18,0.08,0.2,12.1,10.0,12.2,HEATHROW,2000,11
2000-11-30,335,5,0.87,1.009,0.26,0.74,1.1,9.2,6.3,13.7,HEATHROW,2000,11
2000-12-01,336,7,0.88,1.0019,0.13,0.16,0.0,11.3,8.9,12.9,HEATHROW,2000,12
2000-12-02,337,4,0.83,1.0087,0.39,0.02,3.8,11.2,9.6,11.3,HEATHROW,2000,12
2000-12-03,338,4,0.86,1.013,0.46,0.72,5.2,7.5,3.7,13.8,HEATHROW,2000,12
2000-12-04,339,7,0.86,1.0036,0.21,0.46,0.8,10.2,6.7,13.4,HEATHROW,2000,12
2000-12-05,340,7,0.83,1.0021,0.13,0.3,0.0,12.4,11.3,12.7,HEATHROW,2000,12
2000-12-06,341,7,0.8,1.0032,0.13,0.04,0.0,11.9,11.1,14.3,HEATHROW,2000,12
2000-12-07,342,7,0.92,0.9969,0.13,1.36,0.0,10.7,7.1,12.4,HEATHROW,2000,12
2000-12-08,343,6,0.81,0.9909,0.37,0.22,3.7,10.4,8.4,11.5,HEATHROW,2000,12
2000-12-09,344,4,0.81,1.0031,0.33,0.24,2.9,9.6,7.6,13.4,HEATHROW,2000,12
2000-12-10,345,7,0.82,1.0037,0.21,0.6,0.9,11.2,9.0,14.2,HEATHROW,2000,12
2000-12-11,346,7,0.83,1.0115,0.12,0.24,0.0,11.8,9.3,13.7,HEATHROW,2000,12
2000-12-12,347,8,0.87,1.0061,0.12,1.0,0.0,13.2,12.7,12.2,HEATHROW,2000,12
2000-12-13,348,4,0.68,1.004,0.35,0.0,3.3,10.8,9.4,9.5,HEATHROW,2000,12
2000-12-14,349,4,0.81,1.0042,0.42,0.06,5.0,7.4,5.3,7.1,HEATHROW,2000,12
2000-12-15,350,2,0.82,1.0093,0.5,0.0,7.0,4.6,2.2,4.4,HEATHROW,2000,12
2000-12-16,351,6,0.82,1.0132,0.16,0.02,0.3,1.6,-1.1,6.3,HEATHROW,2000,12
2000-12-17,352,8,0.9,1.0135,0.14,0.04,0.1,3.6,1.0,8.2,HEATHROW,2000,12
2000-12-18,353,8,0.92,1.0137,0.12,0.28,0.0,5.6,3.1,10.0,HEATHROW,2000,12
2000-12-19,354,8,0.93,1.0162,0.12,0.0,0.0,7.9,5.8,9.8,HEATHROW,2000,12
2000-12-20,355,8,0.89,1.0135,0.12,0.0,0.0,8.4,7.0,6.7,HEATHROW,2000,12
2000-12-21,356,7,0.91,1.0163,0.12,0.0,0.0,6.4,6.2,5.9,HEATHROW,2000,12
2000-12-22,357,5,0.94,1.0148,0.12,0.0,0.0,4.5,3.1,6.6,HEATHROW,2000,12
2000-12-23,358,8,0.95,1.0098,0.12,0.2,0.0,4.7,2.8,6.5,HEATHROW,2000,12
2000-12-24,359,8,0.93,1.0011,0.12,0.62,0.0,5.2,4.0,4.3,HEATHROW,2000,12
2000-12-25,360,8,0.74,0.9993,0.12,0.0,0.0,4.1,3.9,2.5,HEATHROW,2000,12
2000-12-26,361,7,0.66,0.9941,0.12,0.0,0.0,1.8,1.0,3.0,HEATHROW,2000,12
2000-12-27,362,7,0.71,0.9935,0.14,0.18,0.1,2.2,1.5,2.9,HEATHROW,2000,12
2000-12-28,363,2,0.84,0.995,0.39,0.0,4.1,-0.3,-3.5,1.2,HEATHROW,2000,12
2000-12-29,364,2,0.86,0.9995,0.45,0.0,5.6,-2.2,-5.5,3.1,HEATHROW,2000,12
2000-12-30,365,2,0.79,1.0085,0.52,0.0,7.2,-1.1,-5.3,10.1,HEATHROW,2000,12
2000-12-31,366,6,0.81,1.0077,0.13,0.63,0.0,2.8,-4.6,11.1,HEATHROW,2000,12
2001-01-01,367,7,0.88,0.9881,0.29,0.32,2.0,5.3,-0.5,10.8,HEATHROW,2001,1
2001-01-02,368,7,0.85,0.9837,0.17,0.34,0.3,9.9,9.0,10.5,HEATHROW,2001,1
2001-01-03,369,6,0.85,0.9968,0.34,0.8,2.9,7.0,3.5,9.4,HEATHROW,2001,1
2001-01-04,370,7,0.89,0.9895,0.15,0.46,0.1,6.6,3.7,7.6,HEATHROW,2001,1
2001-01-05,371,8,0.91,0.9852,0.13,0.0,0.0,7.2,6.7,8.5,HEATHROW,2001,1
2001-01-06,372,4,0.87,0.9982,0.43,0.04,4.5,5.8,3.1,7.4,HEATHROW,2001,1
2001-01-07,373,2,0.86,1.0077,0.56,0.0,7.4,4.8,2.3,7.8,HEATHROW,2001,1
2001-01-08,374,6,0.87,1.0134,0.37,0.06,3.3,4.8,1.7,5.6,HEATHROW,2001,1
2001-01-09,375,7,0.88,1.0133,0.34,0.0,2.6,2.8,0.0,6.4,HEATHROW,2001,1
2001-01-10,376,7,0.8,1.0098,0.14,0.0,0.0,3.8,1.3,5.5,HEATHROW,2001,1
2001-01-11,377,7,0.64,1.0194,0.14,0.0,0.0,4.9,4.3,7.4,HEATHROW,2001,1
2001-01-12,378,7,0.66,1.0264,0.41,0.0,3.7,5.8,4.2,7.6,HEATHROW,2001,1
2001-01-13,379,1,0.7,1.0323,0.59,0.0,7.4,4.6,1.5,7.5,HEATHROW,2001,1
2001-01-14,380,2,0.78,1.0337,0.61,0.0,7.6,4.5,1.5,4.9,HEATHROW,2001,1
2001-01-15,381,4,0.78,1.0249,0.5,0.0,5.1,3.6,2.2,3.5,HEATHROW,2001,1
2001-01-16,382,4,0.76,1.0221,0.46,0.0,4.3,0.6,-2.2,4.8,HEATHROW,2001,1
2001-01-17,383,1,0.85,1.0197,0.49,0.0,4.8,1.0,-2.9,3.3,HEATHROW,2001,1
2001-01-18,384,4,0.81,1.0193,0.34,0.0,2.0,0.4,-2.5,2.1,HEATHROW,2001,1
2001-01-19,385,6,0.84,1.0221,0.16,0.0,0.0,-0.9,-3.9,2.4,HEATHROW,2001,1
2001-01-20,386,6,0.88,1.0249,0.27,0.34,0.9,-0.1,-2.6,7.9,HEATHROW,2001,1
2001-01-21,387,8,0.95,1.014,0.16,0.44,0.0,2.6,-2.6,9.9,HEATHROW,2001,1
2001-01-22,388,8,0.92,0.9996,0.16,0.42,0.0,5.9,1.9,12.3,HEATHROW,2001,1
2001-01-23,389,6,0.88,0.9887,0.17,1.8,0.0,8.8,5.4,10.0,HEATHROW,2001,1
2001-01-24,390,4,0.72,0.9903,0.68,0.22,7.4,8.4,6.8,8.8,HEATHROW,2001,1
2001-01-25,391,4,0.84,0.9968,0.5,0.12,3.9,6.8,4.8,8.6,HEATHROW,2001,1
2001-01-26,392,5,0.86,0.9944,0.49,1.78,3.6,6.2,3.8,7.2,HEATHROW,2001,1
2001-01-27,393,3,0.81,0.998,0.67,0.0,6.7,4.0,0.9,6.6,HEATHROW,2001,1
2001-01-28,394,5,0.86,1.0055,0.63,0.0,5.8,2.8,-1.1,4.4,HEATHROW,2001,1
2001-01-29,395,6,0.88,1.0197,0.28,0.12,0.7,2.1,-0.2,5.2,HEATHROW,2001,1
2001-01-30,396,8,0.92,1.0197,0.19,0.16,0.0,2.8,0.4,5.6,HEATHROW,2001,1
2001-01-31,397,7,0.96,1.0231,0.19,0.1,0.0,4.7,3.8,6.1,HEATHROW,2001,1
2001-02-01,398,4,0.92,1.0292,0.22,0.55,0.1,2.5,-1.1,8.8,HEATHROW,2001,2
2001-02-02,399,8,0.93,1.0156,0.2,0.36,0.0,4.4,-0.1,11.0,HEATHROW,2001,2
2001-02-03,400,7,0.82,1.0052,0.52,0.6,3.2,8.2,5.3,11.0,HEATHROW,2001,2
2001-02-04,401,8,0.91,0.9958,0.2,1.04,0.0,7.6,4.2,11.7,HEATHROW,2001,2
2001-02-05,402,7,0.87,0.9916,0.23,0.44,0.1,9.4,7.2,12.5,HEATHROW,2001,2
2001-02-06,403,6,0.78,0.992,0.5,0.18,2.6,10.3,8.1,12.2,HEATHROW,2001,2
2001-02-07,404,5,0.82,0.996,0.54,1.58,3.1,10.0,7.9,5.5,HEATHROW,2001,2
2001-02-08,405,8,0.84,0.9971,0.22,0.24,0.0,5.5,5.5,7.5,HEATHROW,2001,2
2001-02-09,406,5,0.74,1.0191,0.75,0.0,5.8,4.4,1.2,12.1,HEATHROW,2001,2
2001-02-10,407,8,0.86,1.0247,0.23,0.1,0.0,6.6,1.2,13.7,HEATHROW,2001,2
2001-02-11,408,8,0.84,1.0251,0.23,0.06,0.0,10.0,6.3,11.6,HEATHROW,2001,2
2001-02-12,409,6,0.84,1.0219,0.24,0.88,0.0,11.6,11.5,10.6,HEATHROW,2001,2
2001-02-13,410,2,0.72,1.0368,1.0,0.0,9.0,6.8,2.9,10.7,HEATHROW,2001,2
2001-02-14,411,2,0.79,1.0342,1.01,0.0,9.0,6.0,1.2,9.0,HEATHROW,2001,2
2001-02-15,412,4,0.88,1.0316,0.82,0.02,5.8,5.7,2.4,10.1,HEATHROW,2001,2
2001-02-16,413,4,0.83,1.0344,0.63,0.0,3.2,5.0,0.0,9.1,HEATHROW,2001,2
2001-02-17,414,5,0.8,1.0424,0.98,0.0,7.8,4.6,0.2,8.1,HEATHROW,2001,2
2001-02-18,415,7,0.83,1.0423,0.68,0.0,3.6,4.6,1.0,7.6,HEATHROW,2001,2
2001-02-19,416,7,0.88,1.0399,0.59,0.0,2.4,3.5,-0.6,8.5,HEATHROW,2001,2
2001-02-20,417,5,0.87,1.0362,0.83,0.0,5.1,4.0,-0.5,12.1,HEATHROW,2001,2
2001-02-21,418,7,0.82,1.0297,0.38,0.0,0.5,6.8,1.5,10.6,HEATHROW,2001,2
2001-02-22,419,6,0.76,1.0204,0.69,0.04,3.2,7.8,4.9,7.4,HEATHROW,2001,2
2001-02-23,420,5,0.67,1.0104,0.9,0.04,5.6,6.0,4.7,5.3,HEATHROW,2001,2
2001-02-24,421,5,0.58,1.013,1.11,0.03,8.1,3.4,1.6,5.5,HEATHROW,2001,2
2001-02-25,422,5,0.61,1.0145,1.23,0.0,9.7,1.9,-1.7,7.5,HEATHROW,2001,2
2001-02-26,423,7,0.78,1.0013,0.66,0.48,2.5,3.8,0.2,6.6,HEATHROW,2001,2
2001-02-27,424,6,0.82,0.9897,0.61,0.02,1.9,3.9,1.2,4.7,HEATHROW,2001,2
2001-02-28,425,8,0.86,0.9944,0.31,0.3,0.0,3.4,2.2,4.3,HEATHROW,2001,2
2001-03-01,426,7,0.8,0.9987,0.51,0.0,0.7,2.6,1.0,3.5,HEATHROW,2001,3
2001-03-02,427,5,0.8,0.9998,0.73,0.02,2.2,0.4,-2.6,3.8,HEATHROW,2001,3
2001-03-03,428,8,0.72,0.9971,0.9,0.0,3.6,1.6,-0.5,5.0,HEATHROW,2001,3
2001-03-04,429,6,0.72,0.9985,0.41,0.0,0.1,2.8,0.7,8.1,HEATHROW,2001,3
2001-03-05,430,3,0.68,1.016,1.39,0.0,8.4,1.9,-4.3,13.1,HEATHROW,2001,3
2001-03-06,431,5,0.73,1.0124,1.29,0.62,7.1,6.8,0.6,15.1,HEATHROW,2001,3
2001-03-07,432,6,0.84,1.0042,0.96,0.03,3.7,9.8,4.4,10.5,HEATHROW,2001,3
2001-03-08,433,6,0.93,0.9996,0.39,0.7,0.0,8.8,7.0,13.3,HEATHROW,2001,3
2001-03-09,434,7,0.86,0.998,0.72,0.08,1.6,9.8,6.3,14.9,HEATHROW,2001,3
2001-03-10,435,7,0.85,0.999,0.77,0.04,1.9,12.1,9.3,13.8,HEATHROW,2001,3
2001-03-11,436,7,0.88,1.0016,0.51,0.74,0.3,11.8,9.8,11.4,HEATHROW,2001,3
2001-03-12,437,4,0.81,1.0017,1.24,0.42,5.6,7.6,3.9,10.0,HEATHROW,2001,3
2001-03-13,438,5,0.77,0.999,0.91,0.06,2.7,7.4,4.7,11.4,HEATHROW,2001,3
2001-03-14,439,6,0.78,1.0073,1.2,0.04,5.0,6.4,1.3,9.8,HEATHROW,2001,3
2001-03-15,440,7,0.89,1.0082,0.96,0.1,2.9,7.5,5.2,9.1,HEATHROW,2001,3
2001-03-16,441,8,0.92,1.0074,0.44,1.1,0.0,8.0,6.9,4.1,HEATHROW,2001,3
2001-03-17,442,8,0.91,1.0025,0.44,0.96,0.0,3.9,3.7,6.5,HEATHROW,2001,3
2001-03-18,443,7,0.86,1.003,0.65,0.06,0.7,4.0,1.6,6.8,HEATHROW,2001,3
2001-03-19,444,7,0.69,1.016,1.42,0.0,6.3,4.2,1.5,4.3,HEATHROW,2001,3
2001-03-20,445,8,0.71,1.0111,0.46,1.12,0.0,3.4,2.6,6.8,HEATHROW,2001,3
2001-03-21,446,8,0.93,0.9977,0.47,0.26,0.0,4.6,2.3,14.1,HEATHROW,2001,3
2001-03-22,447,7,0.89,0.9988,0.85,0.68,1.6,8.8,3.5,10.8,HEATHROW,2001,3
2001-03-23,448,8,0.94,0.9987,0.48,0.44,0.0,8.7,6.6,9.6,HEATHROW,2001,3
2001-03-24,449,8,0.88,1.0014,0.54,0.0,0.1,8.6,7.5,6.6,HEATHROW,2001,3
2001-03-25,450,8,0.77,1.0042,0.61,0.0,0.3,5.8,4.9,7.0,HEATHROW,2001,3
2001-03-26,451,8,0.77,1.0104,0.5,0.0,0.0,5.4,3.7,9.3,HEATHROW,2001,3
2001-03-27,452,7,0.84,1.005,0.59,1.28,0.2,6.4,3.5,10.8,HEATHROW,2001,3
2001-03-28,453,7,0.86,0.993,0.95,0.68,1.9,8.8,6.8,11.6,HEATHROW,2001,3
2001-03-29,454,6,0.77,0.9964,1.69,0.06,7.3,8.0,4.3,13.1,HEATHROW,2001,3
2001-03-30,455,4,0.68,1.0125,2.09,0.04,10.8,8.0,2.8,15.5,HEATHROW,2001,3
2001-03-31,456,7,0.81,1.0161,1.19,0.0,3.2,11.4,7.4,15.3,HEATHROW,2001,3
2001-04-01,457,6,0.83,1.0205,1.03,0.0,2.1,12.5,9.7,19.5,HEATHROW,2001,4
2001-04-02,458,6,0.79,1.0101,1.66,0.2,6.5,13.6,7.8,14.4,HEATHROW,2001,4
2001-04-03,459,5,0.78,1.0103,1.72,0.62,6.9,10.3,6.2,11.5,HEATHROW,2001,4
2001-04-04,460,5,0.72,1.0033,1.52,0.18,5.2,9.2,6.9,12.2,HEATHROW,2001,4
2001-04-05,461,6,0.84,1.0076,0.79,0.58,0.7,8.2,4.3,14.0,HEATHROW,2001,4
2001-04-06,462,6,0.79,1.001,0.75,0.04,0.5,10.7,7.4,12.1,HEATHROW,2001,4
2001-04-07,463,5,0.75,0.9988,1.62,0.12,5.7,8.5,4.9,12.7,HEATHROW,2001,4
2001-04-08,464,6,0.72,1.0179,1.79,1.02,6.9,8.4,4.2,17.5,HEATHROW,2001,4
2001-04-09,465,6,0.8,1.0134,1.66,0.02,5.8,12.0,6.5,12.9,HEATHROW,2001,4
2001-04-10,466,6,0.69,1.0143,1.35,0.05,3.5,10.6,8.4,11.7,HEATHROW,2001,4
2001-04-11,467,7,0.7,1.0278,1.07,0.0,1.8,9.0,6.2,13.5,HEATHROW,2001,4
2001-04-12,468,7,0.69,1.0305,1.37,0.0,3.5,9.9,6.3,10.8,HEATHROW,2001,4
2001-04-13,469,6,0.54,1.0323,2.04,0.0,8.3,7.9,5.0,11.3,HEATHROW,2001,4
2001-04-14,470,7,0.8,1.0259,0.62,0.3,0.0,7.0,2.8,12.8,HEATHROW,2001,4
2001-04-15,471,7,0.74,1.0128,1.42,0.06,3.6,9.6,6.4,9.6,HEATHROW,2001,4
2001-04-16,472,7,0.7,1.0204,1.07,0.0,1.6,7.4,5.2,11.2,HEATHROW,2001,4
2001-04-17,473,6,0.69,1.0186,1.96,0.12,7.2,6.0,0.9,9.0,HEATHROW,2001,4
2001-04-18,474,6,0.69,1.0116,2.0,0.02,7.4,6.2,3.5,10.1,HEATHROW,2001,4
2001-04-19,475,3,0.7,1.0129,2.36,0.14,10.2,5.4,0.6,9.1,HEATHROW,2001,4
2001-04-20,476,5,0.7,1.0141,1.45,0.02,3.5,5.6,2.2,10.9,HEATHROW,2001,4
2001-04-21,477,5,0.62,1.015,2.02,0.0,7.3,6.8,2.6,11.7,HEATHROW,2001,4
2001-04-22,478,8,0.68,1.0046,1.58,0.76,4.2,8.0,4.3,14.0,HEATHROW,2001,4
2001-04-23,479,5,0.76,1.0029,1.76,0.12,5.3,10.3,6.6,12.7,HEATHROW,2001,4
2001-04-24,480,5,0.84,1.0018,1.42,0.4,3.1,8.8,5.0,12.9,HEATHROW,2001,4
2001-04-25,481,6,0.82,1.0034,1.63,0.24,4.3,9.2,5.5,15.2,HEATHROW,2001,4
2001-04-26,482,6,0.77,1.0119,1.9,0.0,6.0,10.1,5.0,15.0,HEATHROW,2001,4
2001-04-27,483,7,0.76,1.0123,1.46,0.36,3.2,10.7,6.4,14.3,HEATHROW,2001,4
2001-04-28,484,5,0.77,1.0052,2.27,1.08,8.5,11.2,8.1,12.5,HEATHROW,2001,4
2001-04-29,485,6,0.79,1.0035,1.53,0.2,3.5,9.3,6.1,13.5,HEATHROW,2001,4
2001-04-30,486,7,0.67,1.012,1.3,0.0,2.2,9.6,5.8,10.8,HEATHROW,2001,4
2001-05-01,487,7,0.71,1.0209,0.71,0.32,0.0,8.8,6.8,15.0,HEATHROW,2001,5
2001-05-02,488,6,0.76,1.0199,1.51,0.62,3.2,10.9,6.8,17.2,HEATHROW,2001,5
2001-05-03,489,6,0.63,1.0102,1.71,0.0,4.3,11.8,6.5,13.4,HEATHROW,2001,5
2001-05-04,490,4,0.62,1.0143,2.61,0.0,10.6,9.6,5.7,13.4,HEATHROW,2001,5
2001-05-05,491,3,0.62,1.0217,2.53,0.0,9.9,8.4,3.5,12.8,HEATHROW,2001,5
2001-05-06,492,6,0.61,1.0258,1.58,0.0,3.4,8.4,4.1,15.4,HEATHROW,2001,5
2001-05-07,493,6,0.64,1.0283,1.96,0.0,5.7,10.3,5.2,17.3,HEATHROW,2001,5
2001-05-08,494,1,0.54,1.0285,3.05,0.0,13.8,11.0,4.8,17.6,HEATHROW,2001,5
2001-05-09,495,6,0.68,1.022,1.18,0.02,1.3,11.5,5.4,23.0,HEATHROW,2001,5
