date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2000-09-23,267,1,0.74,1.0214,1.87,0.0,11.4,14.5,8.7,20.1,BASEL,2000
2000-09-24,268,3,0.75,1.0193,1.8,0.0,10.7,16.0,10.5,22.5,BASEL,2000
2000-09-25,269,7,0.82,1.0228,0.89,0.0,1.2,16.2,13.0,21.4,BASEL,2000
2000-09-26,270,6,0.77,1.0208,1.57,0.0,9.3,17.9,12.7,24.5,BASEL,2000
2000-09-27,271,6,0.78,1.0189,1.22,0.0,4.4,17.9,13.8,22.9,BASEL,2000
2000-09-28,272,5,0.72,1.0102,1.59,0.0,7.5,19.1,14.3,25.9,BASEL,2000
2000-09-29,273,2,0.73,1.0027,1.64,0.0,8.9,18.1,12.6,24.4,BASEL,2000
2000-09-30,274,8,0.84,1.0066,0.15,0.94,0.0,14.7,13.7,16.1,BASEL,2000
2000-10-01,275,7,0.84,1.0081,0.65,0.0,0.4,14.6,12.5,17.0,BASEL,2000
2000-10-02,276,6,0.78,1.0129,0.73,0.04,1.5,12.8,11.0,16.1,BASEL,2000
2000-10-03,277,7,0.79,1.022,0.81,0.0,0.4,13.1,11.5,16.1,BASEL,2000
2000-10-04,278,6,0.76,1.0214,1.17,0.0,4.1,13.9,10.1,18.0,BASEL,2000
2000-10-05,279,7,0.81,1.0196,0.96,0.62,1.9,12.5,8.1,16.5,BASEL,2000
2000-10-06,280,6,0.8,1.024,0.78,0.17,2.4,10.5,8.3,13.0,BASEL,2000
2000-10-07,281,5,0.82,1.0255,1.14,0.44,4.5,8.3,4.9,12.8,BASEL,2000
2000-10-08,282,7,0.83,1.0213,1.29,0.68,5.0,8.0,3.3,12.2,BASEL,2000
2000-10-09,283,4,0.78,1.0123,1.15,0.25,3.7,10.4,7.1,14.6,BASEL,2000
2000-10-10,284,6,0.66,0.9999,0.98,0.06,4.0,10.7,7.3,13.9,BASEL,2000
2000-10-11,285,8,0.79,0.9927,0.17,0.79,0.0,11.1,8.0,13.9,BASEL,2000
2000-10-12,286,7,0.84,1.0018,0.71,0.55,0.3,12.1,9.5,14.9,BASEL,2000
2000-10-13,287,8,0.89,1.0126,0.26,0.19,0.0,10.9,9.5,12.1,BASEL,2000
2000-10-14,288,8,0.91,1.0146,0.28,0.02,0.0,11.7,9.9,13.4,BASEL,2000
2000-10-15,289,7,0.87,1.0081,0.47,0.37,0.3,12.9,11.6,15.7,BASEL,2000
2000-10-16,290,4,0.79,1.0133,1.32,0.0,7.6,13.9,10.2,18.8,BASEL,2000
2000-10-17,291,7,0.79,1.0255,0.58,0.33,0.0,11.9,9.5,14.7,BASEL,2000
2000-10-18,292,7,0.82,1.0249,0.83,0.02,0.9,11.7,9.2,14.6,BASEL,2000
2000-10-19,293,6,0.85,1.0217,0.53,0.06,0.4,12.9,11.1,15.1,BASEL,2000
2000-10-20,294,5,0.83,1.0205,1.04,0.0,5.5,12.8,10.4,16.6,BASEL,2000
2000-10-21,295,5,0.82,1.0248,1.09,0.0,7.3,13.1,9.3,17.9,BASEL,2000
2000-10-22,296,0,0.84,1.0291,1.19,0.0,7.8,11.8,8.3,16.5,BASEL,2000
2000-10-23,297,1,0.82,1.0263,1.2,0.15,9.3,12.2,9.0,17.2,BASEL,2000
2000-10-24,298,7,0.89,1.0239,0.36,0.25,0.3,13.4,10.8,16.6,BASEL,2000
2000-10-25,299,7,0.82,1.0176,0.97,0.06,4.3,14.6,10.2,19.5,BASEL,2000
2000-10-26,300,8,0.79,1.018,0.53,0.0,0.7,12.9,10.9,16.0,BASEL,2000
2000-10-27,301,5,0.73,1.0226,1.06,0.0,6.0,11.0,7.0,14.7,BASEL,2000
2000-10-28,302,4,0.79,1.0191,1.11,0.0,8.6,10.5,5.7,16.3,BASEL,2000
2000-10-29,303,6,0.7,1.0196,0.5,0.04,1.9,10.4,6.4,14.2,BASEL,2000
2000-10-30,304,7,0.58,1.0051,0.63,0.78,1.2,13.9,5.1,20.1,BASEL,2000
2000-10-31,305,7,0.78,1.006,0.28,0.48,0.2,9.7,7.6,17.2,BASEL,2000
2000-11-01,306,4,0.62,1.0095,0.91,0.0,5.9,11.3,6.8,14.7,BASEL,2000
2000-11-02,307,5,0.65,1.0049,0.55,0.95,4.2,11.4,7.1,14.1,BASEL,2000
2000-11-03,308,8,0.87,1.0034,0.12,0.15,0.0,9.3,7.8,12.3,BASEL,2000
2000-11-04,309,7,0.78,1.0137,0.63,0.17,2.7,7.8,6.0,11.5,BASEL,2000
2000-11-05,310,3,0.74,1.0114,1.01,0.02,8.7,7.5,4.6,11.4,BASEL,2000
2000-11-06,311,8,0.72,0.9882,0.1,0.52,0.3,8.6,6.1,11.9,BASEL,2000
2000-11-07,312,7,0.52,0.9893,0.66,0.0,2.7,11.1,9.4,13.3,BASEL,2000
2000-11-08,313,5,0.49,0.9993,0.71,0.02,3.4,10.4,8.2,13.8,BASEL,2000
2000-11-09,314,7,0.71,1.0125,0.41,0.09,0.3,8.3,3.7,11.9,BASEL,2000
2000-11-10,315,7,0.76,1.0227,0.43,0.0,0.5,6.6,3.3,10.0,BASEL,2000
2000-11-11,316,3,0.77,1.0244,0.91,0.0,7.7,5.6,1.5,11.0,BASEL,2000
2000-11-12,317,7,0.68,1.0117,0.23,0.08,0.0,7.0,3.1,10.1,BASEL,2000
2000-11-13,318,8,0.82,1.004,0.21,1.15,0.0,9.6,7.6,11.9,BASEL,2000
2000-11-14,319,8,0.9,1.0107,0.09,1.1,0.0,7.0,4.5,8.8,BASEL,2000
2000-11-15,320,7,0.86,1.0177,0.38,0.0,0.0,6.2,3.6,8.8,BASEL,2000
2000-11-16,321,8,0.85,1.0155,0.61,0.03,3.1,5.1,3.0,7.3,BASEL,2000
2000-11-17,322,8,0.87,1.0156,0.09,1.07,0.0,5.0,4.0,5.7,BASEL,2000
2000-11-18,323,7,0.8,1.0183,0.38,0.0,0.5,4.6,1.9,7.4,BASEL,2000
2000-11-19,324,6,0.79,1.0081,0.45,0.13,0.5,4.4,0.6,8.7,BASEL,2000
2000-11-20,325,7,0.78,1.0066,0.44,0.43,0.7,7.1,5.8,8.6,BASEL,2000
2000-11-21,326,3,0.74,1.0093,0.71,0.1,5.5,6.8,4.7,9.7,BASEL,2000
2000-11-22,327,6,0.84,1.0122,0.27,0.77,0.6,8.5,5.9,10.5,BASEL,2000
2000-11-23,328,8,0.84,1.0055,0.1,0.53,0.0,9.0,7.8,10.3,BASEL,2000
2000-11-24,329,6,0.85,1.0123,0.18,0.32,0.0,6.5,3.5,8.2,BASEL,2000
2000-11-25,330,3,0.82,1.0109,0.62,0.65,6.0,5.2,2.3,9.0,BASEL,2000
2000-11-26,331,7,0.75,1.0099,0.24,0.25,0.2,7.1,4.9,9.8,BASEL,2000
2000-11-27,332,7,0.77,1.0199,0.39,0.25,0.6,7.1,5.0,9.3,BASEL,2000
2000-11-28,333,5,0.86,1.0197,0.47,0.0,3.2,9.8,7.0,14.0,BASEL,2000
2000-11-29,334,5,0.86,1.016,0.52,0.0,3.9,8.8,6.9,11.6,BASEL,2000
2000-11-30,335,2,0.83,1.0191,0.53,0.0,4.6,8.3,6.4,12.1,BASEL,2000
2000-12-01,336,7,0.87,1.0188,0.56,0.04,4.5,6.0,4.1,7.9,BASEL,2000
2000-12-02,337,8,0.84,1.0184,0.26,0.02,0.4,8.2,6.4,11.2,BASEL,2000
2000-12-03,338,8,0.76,1.0217,0.26,0.0,0.0,9.1,7.5,10.5,BASEL,2000
2000-12-04,339,5,0.78,1.0203,0.59,0.12,6.1,8.1,5.9,10.7,BASEL,2000
2000-12-05,340,4,0.84,1.0191,0.6,0.0,6.7,6.8,4.9,10.6,BASEL,2000
2000-12-06,341,7,0.87,1.0179,0.28,0.43,0.5,6.1,4.3,7.8,BASEL,2000
2000-12-07,342,8,0.79,1.0109,0.15,0.05,0.6,8.4,6.2,10.0,BASEL,2000
2000-12-08,343,8,0.81,1.0116,0.06,1.43,0.0,9.7,8.7,11.7,BASEL,2000
2000-12-09,344,4,0.83,1.0186,0.45,0.0,2.8,9.2,6.6,11.8,BASEL,2000
2000-12-10,345,7,0.74,1.0224,0.14,0.28,0.0,9.2,4.6,13.5,BASEL,2000
2000-12-11,346,5,0.67,1.0286,0.53,0.0,5.5,10.1,7.6,13.3,BASEL,2000
2000-12-12,347,7,0.74,1.025,0.35,0.0,1.6,9.0,6.7,11.1,BASEL,2000
2000-12-13,348,8,0.6,1.0225,0.39,0.0,1.7,11.7,6.9,15.6,BASEL,2000
2000-12-14,349,8,0.66,1.0134,0.18,0.22,0.0,9.3,8.0,11.0,BASEL,2000
2000-12-15,350,7,0.78,1.0114,0.29,0.16,1.8,5.7,4.1,9.2,BASEL,2000
2000-12-16,351,5,0.72,1.0168,0.3,0.21,1.2,4.3,2.3,5.7,BASEL,2000
2000-12-17,352,7,0.73,1.0177,0.29,0.03,0.3,4.8,2.8,7.5,BASEL,2000
2000-12-18,353,8,0.8,1.0217,0.25,0.0,0.7,3.0,0.2,5.0,BASEL,2000
2000-12-19,354,7,0.78,1.0217,0.45,0.0,2.3,6.1,3.3,11.1,BASEL,2000
2000-12-20,355,8,0.82,1.0206,0.13,0.0,0.0,4.5,2.7,6.4,BASEL,2000
2000-12-21,356,8,0.81,1.0223,0.18,0.0,0.0,3.3,1.7,4.3,BASEL,2000
2000-12-22,357,4,0.8,1.0207,0.45,0.0,3.5,0.4,-1.7,1.9,BASEL,2000
2000-12-23,358,0,0.8,1.0157,0.6,0.0,7.5,0.3,-1.7,3.6,BASEL,2000
2000-12-24,359,7,0.78,1.0059,0.4,0.4,1.5,0.0,-2.1,1.7,BASEL,2000
2000-12-25,360,8,0.89,0.9965,0.17,0.46,0.0,3.6,1.3,5.1,BASEL,2000
2000-12-26,361,7,0.85,0.9925,0.54,0.01,5.6,5.9,4.5,8.9,BASEL,2000
2000-12-27,362,5,0.83,0.9921,0.37,0.04,1.7,5.2,3.3,8.2,BASEL,2000
2000-12-28,363,6,0.8,1.0002,0.17,0.01,1.1,2.6,-0.6,6.5,BASEL,2000
2000-12-29,364,8,0.81,1.0021,0.16,0.17,0.0,1.1,-0.8,2.6,BASEL,2000
2000-12-30,365,4,0.77,1.0069,0.43,0.01,3.3,1.0,-0.8,3.4,BASEL,2000
2000-12-31,366,3,0.76,1.0188,0.59,0.0,5.8,0.6,-0.8,2.9,BASEL,2000
2001-01-01,367,7,0.68,1.0086,0.16,1.22,0.0,0.8,-1.3,4.4,BASEL,2001
2001-01-02,368,8,0.81,1.0049,0.07,1.01,0.0,6.6,3.5,9.2,BASEL,2001
2001-01-03,369,6,0.7,1.0118,0.37,0.0,2.4,7.0,3.3,9.2,BASEL,2001
2001-01-04,370,7,0.71,1.0083,0.13,0.04,0.2,6.7,3.3,10.0,BASEL,2001
2001-01-05,371,8,0.71,1.0017,0.08,1.51,0.0,9.3,4.6,14.7,BASEL,2001
2001-01-06,372,8,0.86,1.0071,0.07,1.01,0.0,7.8,5.1,11.4,BASEL,2001
2001-01-07,373,7,0.87,1.0147,0.24,0.0,0.0,4.9,4.1,5.9,BASEL,2001
2001-01-08,374,8,0.84,1.0157,0.21,0.0,0.0,5.0,3.6,6.1,BASEL,2001
2001-01-09,375,3,0.81,1.0179,0.63,0.01,6.4,1.9,-0.4,5.2,BASEL,2001
2001-01-10,376,8,0.8,1.0151,0.25,0.27,0.1,3.6,2.1,4.9,BASEL,2001
2001-01-11,377,8,0.82,1.0181,0.12,0.04,0.0,6.0,4.6,7.4,BASEL,2001
2001-01-12,378,8,0.88,1.0221,0.08,0.0,0.0,3.9,-0.4,5.6,BASEL,2001
2001-01-13,379,2,0.69,1.0268,0.52,0.0,4.4,-0.9,-2.6,1.1,BASEL,2001
2001-01-14,380,1,0.59,1.0273,0.72,0.0,7.6,-1.8,-3.3,0.7,BASEL,2001
2001-01-15,381,2,0.7,1.0257,0.67,0.0,7.1,-1.8,-3.3,0.0,BASEL,2001
2001-01-16,382,3,0.79,1.0241,0.66,0.0,4.9,-1.1,-4.4,2.3,BASEL,2001
2001-01-17,383,4,0.76,1.0213,0.64,0.0,5.6,-0.2,-3.4,4.0,BASEL,2001
2001-01-18,384,7,0.8,1.0205,0.34,0.0,0.3,1.8,0.0,4.5,BASEL,2001
2001-01-19,385,8,0.88,1.0226,0.23,0.26,0.0,2.1,0.2,3.7,BASEL,2001
2001-01-20,386,8,0.87,1.0252,0.33,0.25,0.0,3.5,1.6,5.7,BASEL,2001
2001-01-21,387,7,0.83,1.0261,0.59,0.15,2.5,1.7,-0.4,4.1,BASEL,2001
2001-01-22,388,7,0.76,1.0144,0.61,0.28,4.8,4.5,2.0,7.4,BASEL,2001
2001-01-23,389,8,0.81,1.0097,0.43,0.11,0.6,7.7,4.2,10.7,BASEL,2001
2001-01-24,390,7,0.81,1.0069,0.08,1.12,0.0,7.5,4.2,9.9,BASEL,2001
2001-01-25,391,5,0.85,1.0092,0.5,0.47,3.8,6.0,3.1,9.0,BASEL,2001
2001-01-26,392,5,0.78,1.008,0.47,0.06,2.2,5.2,2.0,8.9,BASEL,2001
2001-01-27,393,3,0.66,1.0046,0.81,0.31,5.4,6.2,1.4,8.4,BASEL,2001
2001-01-28,394,6,0.72,1.0041,0.81,0.0,5.5,3.6,0.3,7.7,BASEL,2001
2001-01-29,395,8,0.86,1.0153,0.26,0.0,0.0,1.6,0.7,3.0,BASEL,2001
2001-01-30,396,7,0.84,1.0223,0.39,0.0,0.4,2.5,0.2,4.2,BASEL,2001
2001-01-31,397,5,0.74,1.022,0.71,0.0,3.6,1.6,-1.0,3.4,BASEL,2001
2001-02-01,398,7,0.75,1.0273,0.44,0.0,0.8,0.3,-1.6,2.3,BASEL,2001
2001-02-02,399,5,0.68,1.0232,0.6,0.0,1.5,-0.4,-3.3,2.6,BASEL,2001
2001-02-03,400,8,0.76,1.0134,0.17,0.46,0.0,5.6,1.1,8.0,BASEL,2001
2001-02-04,401,5,0.76,1.0095,0.86,0.02,5.2,10.1,7.5,13.5,BASEL,2001
2001-02-05,402,8,0.55,1.0088,0.38,0.01,0.4,11.0,8.7,12.8,BASEL,2001
2001-02-06,403,6,0.62,1.0104,0.84,0.0,5.8,11.2,8.3,16.6,BASEL,2001
2001-02-07,404,7,0.69,1.008,0.42,0.0,0.0,9.4,6.8,12.6,BASEL,2001
2001-02-08,405,8,0.72,1.0049,0.54,0.45,1.9,8.0,6.4,13.9,BASEL,2001
2001-02-09,406,6,0.65,1.0177,0.69,0.0,1.8,6.6,2.6,9.4,BASEL,2001
2001-02-10,407,0,0.76,1.0341,1.08,0.0,8.2,3.4,-0.6,8.5,BASEL,2001
2001-02-11,408,5,0.64,1.0391,1.05,0.0,7.7,6.1,0.6,12.4,BASEL,2001
2001-02-12,409,7,0.64,1.0306,0.91,0.7,4.9,7.4,2.9,13.2,BASEL,2001
2001-02-13,410,8,0.84,1.0261,0.24,0.02,0.1,8.3,5.0,10.1,BASEL,2001
2001-02-14,411,4,0.76,1.0292,0.94,0.0,5.3,4.1,0.9,8.9,BASEL,2001
2001-02-15,412,1,0.76,1.0311,1.14,0.0,8.8,4.1,-0.5,9.4,BASEL,2001
2001-02-16,413,4,0.78,1.031,0.79,0.0,2.4,4.8,0.4,9.9,BASEL,2001
2001-02-17,414,8,0.8,1.0336,0.26,0.01,0.1,3.5,2.2,6.1,BASEL,2001
2001-02-18,415,6,0.81,1.0364,0.54,0.0,0.8,3.7,-0.3,6.6,BASEL,2001
2001-02-19,416,3,0.78,1.0363,1.17,0.0,7.3,2.4,-1.3,7.2,BASEL,2001
2001-02-20,417,6,0.75,1.0336,0.67,0.0,1.3,3.2,1.8,6.1,BASEL,2001
2001-02-21,418,3,0.68,1.0304,1.18,0.0,6.7,3.8,0.1,8.1,BASEL,2001
2001-02-22,419,8,0.76,1.0191,0.39,0.08,0.0,6.5,4.8,7.9,BASEL,2001
2001-02-23,420,8,0.78,1.0075,0.36,0.15,0.0,5.3,2.1,7.6,BASEL,2001
2001-02-24,421,7,0.79,1.0088,0.47,0.14,0.5,0.7,-1.9,3.3,BASEL,2001
2001-02-25,422,7,0.8,1.0123,0.86,0.0,1.5,-0.7,-2.0,1.4,BASEL,2001
2001-02-26,423,1,0.7,1.0117,1.14,0.0,7.0,-0.7,-4.2,2.9,BASEL,2001
2001-02-27,424,7,0.55,0.9992,1.19,0.0,5.1,1.4,-2.8,6.1,BASEL,2001
2001-02-28,425,7,0.64,0.9958,0.72,0.01,1.3,2.4,0.4,6.2,BASEL,2001
2001-03-01,426,7,0.82,1.0001,0.47,0.53,0.6,2.5,1.1,4.7,BASEL,2001
2001-03-02,427,5,0.8,0.9986,0.92,2.67,4.1,3.2,0.4,5.8,BASEL,2001
2001-03-03,428,7,0.91,0.9929,0.28,1.47,0.0,1.5,0.8,2.5,BASEL,2001
2001-03-04,429,8,0.84,0.9998,0.34,1.58,0.0,5.9,2.5,9.4,BASEL,2001
2001-03-05,430,5,0.75,1.0168,1.01,0.0,4.5,5.9,1.5,9.9,BASEL,2001
2001-03-06,431,4,0.78,1.0201,1.53,0.26,7.9,3.5,-0.4,8.6,BASEL,2001
2001-03-07,432,8,0.85,1.0143,0.36,0.33,0.0,6.8,4.5,10.0,BASEL,2001
2001-03-08,433,8,0.89,1.0064,0.33,0.87,0.0,9.1,7.0,11.5,BASEL,2001
2001-03-09,434,7,0.73,1.0097,0.83,0.0,1.3,10.0,7.7,13.1,BASEL,2001
2001-03-10,435,7,0.8,1.0103,0.41,0.45,0.4,9.7,7.7,13.5,BASEL,2001
2001-03-11,436,8,0.83,1.0135,0.32,1.44,0.0,11.8,9.5,13.8,BASEL,2001
2001-03-12,437,8,0.86,1.0092,0.21,1.36,0.0,10.7,7.6,13.5,BASEL,2001
2001-03-13,438,6,0.67,1.0094,1.03,1.75,2.6,7.7,4.0,12.4,BASEL,2001
2001-03-14,439,8,0.79,1.0143,0.49,0.45,0.1,6.9,5.2,8.3,BASEL,2001
2001-03-15,440,7,0.81,1.014,0.54,0.1,0.1,10.5,7.0,13.1,BASEL,2001
2001-03-16,441,5,0.74,1.0091,1.73,0.54,8.5,12.2,6.7,18.5,BASEL,2001
2001-03-17,442,8,0.84,1.0037,0.39,0.16,0.0,10.1,9.2,12.1,BASEL,2001
2001-03-18,443,7,0.62,1.0052,1.11,0.36,3.4,11.0,7.7,14.5,BASEL,2001
2001-03-19,444,8,0.72,1.0148,0.91,0.36,0.8,6.1,4.4,11.1,BASEL,2001
2001-03-20,445,8,0.87,1.0133,0.45,0.78,0.0,5.5,4.4,8.2,BASEL,2001
2001-03-21,446,8,0.75,1.0046,0.33,1.03,0.0,11.6,8.0,14.9,BASEL,2001
2001-03-22,447,6,0.71,1.0044,0.99,0.07,2.4,12.1,9.5,14.1,BASEL,2001
2001-03-23,448,7,0.71,1.0069,1.08,0.11,2.9,15.1,9.4,21.5,BASEL,2001
2001-03-24,449,7,0.74,1.001,1.23,0.55,3.7,14.4,11.3,19.0,BASEL,2001
2001-03-25,450,7,0.73,0.9983,1.12,0.31,2.4,11.4,5.9,16.6,BASEL,2001
2001-03-26,451,8,0.79,1.0086,0.88,0.01,0.2,6.8,4.7,9.9,BASEL,2001
2001-03-27,452,7,0.78,1.012,1.0,0.0,0.5,6.6,3.8,10.7,BASEL,2001
2001-03-28,453,7,0.71,1.0081,1.11,0.56,2.9,9.5,5.5,14.3,BASEL,2001
2001-03-29,454,8,0.69,1.0034,0.53,0.78,0.0,8.6,7.3,13.0,BASEL,2001
2001-03-30,455,6,0.73,1.0152,1.45,0.0,2.5,7.9,4.4,11.2,BASEL,2001
2001-03-31,456,5,0.64,1.025,2.22,0.0,11.3,8.6,1.9,15.7,BASEL,2001
2001-04-01,457,3,0.56,1.0241,2.31,0.0,12.0,12.0,4.3,19.9,BASEL,2001
2001-04-02,458,7,0.57,1.018,2.19,0.0,11.7,14.1,6.3,22.9,BASEL,2001
2001-04-03,459,7,0.73,1.0194,0.73,0.0,0.0,11.0,7.8,13.9,BASEL,2001
2001-04-04,460,7,0.73,1.0138,0.72,0.65,1.0,10.4,5.8,17.7,BASEL,2001
2001-04-05,461,4,0.62,1.0193,1.89,0.19,7.1,8.4,4.5,13.0,BASEL,2001
2001-04-06,462,8,0.71,1.0132,1.39,0.73,2.4,11.7,7.4,16.8,BASEL,2001
2001-04-07,463,7,0.75,1.0071,1.03,0.57,2.0,7.8,4.8,12.6,BASEL,2001
2001-04-08,464,7,0.81,1.0159,0.93,0.39,1.0,7.9,5.1,12.3,BASEL,2001
2001-04-09,465,8,0.85,1.0218,0.47,2.5,0.0,7.6,6.8,9.0,BASEL,2001
2001-04-10,466,8,0.83,1.0151,0.52,0.68,0.1,8.6,7.0,11.1,BASEL,2001
2001-04-11,467,7,0.77,1.0193,1.51,0.01,3.8,8.1,5.7,11.8,BASEL,2001
2001-04-12,468,7,0.66,1.0256,1.56,0.0,3.3,8.8,6.5,12.3,BASEL,2001
2001-04-13,469,5,0.56,1.0266,2.06,0.0,7.0,4.7,1.8,9.0,BASEL,2001
2001-04-14,470,6,0.59,1.0267,1.62,0.0,4.2,2.7,-0.3,6.6,BASEL,2001
2001-04-15,471,7,0.74,1.0155,0.32,0.29,0.5,4.9,1.4,8.3,BASEL,2001
2001-04-16,472,8,0.88,1.0155,1.0,1.23,1.3,6.3,3.3,9.3,BASEL,2001
2001-04-17,473,7,0.79,1.0182,1.33,0.17,1.4,6.6,3.8,10.2,BASEL,2001
2001-04-18,474,5,0.7,1.0104,1.53,0.42,2.0,7.0,2.3,11.7,BASEL,2001
2001-04-19,475,7,0.77,1.0108,1.54,0.01,2.7,4.9,2.2,8.3,BASEL,2001
2001-04-20,476,6,0.75,1.0102,1.84,0.02,4.6,3.8,0.7,8.2,BASEL,2001
2001-04-21,477,8,0.9,1.0083,0.5,0.22,0.0,2.7,1.3,4.9,BASEL,2001
2001-04-22,478,7,0.82,1.0081,1.02,0.21,0.9,5.2,1.4,8.4,BASEL,2001
2001-04-23,479,6,0.69,1.006,2.21,0.0,7.0,7.0,0.1,13.4,BASEL,2001
2001-04-24,480,6,0.66,1.0121,2.15,0.67,5.6,12.0,2.7,18.6,BASEL,2001
2001-04-25,481,6,0.84,1.0158,0.62,1.41,1.8,9.5,6.3,11.8,BASEL,2001
2001-04-26,482,5,0.66,1.0221,1.86,0.02,4.8,10.1,6.5,15.0,BASEL,2001
2001-04-27,483,6,0.65,1.0183,2.11,0.16,4.7,11.7,4.4,18.8,BASEL,2001
2001-04-28,484,7,0.66,1.0157,1.78,0.38,3.2,13.7,9.8,17.5,BASEL,2001
2001-04-29,485,7,0.85,1.0117,1.37,0.09,1.1,13.2,9.6,17.1,BASEL,2001
2001-04-30,486,8,0.88,1.0095,1.1,0.0,0.8,13.6,9.9,17.6,BASEL,2001
2001-05-01,487,7,0.69,1.0162,1.97,0.0,4.3,13.0,8.1,17.2,BASEL,2001
2001-05-02,488,5,0.68,1.0132,2.36,0.0,6.9,15.6,10.2,22.7,BASEL,2001
2001-05-03,489,7,0.74,1.0082,1.69,0.0,3.4,15.4,11.4,19.5,BASEL,2001
2001-05-04,490,7,0.79,1.0057,1.03,0.6,0.2,14.0,11.4,16.6,BASEL,2001
2001-05-05,491,8,0.97,1.0078,0.19,1.92,0.0,10.2,8.3,12.1,BASEL,2001
2001-05-06,492,8,0.96,1.0155,0.31,0.18,0.0,8.1,7.6,9.4,BASEL,2001
2001-05-07,493,8,0.94,1.0203,0.27,0.09,0.0,8.7,7.5,10.4,BASEL,2001
2001-05-08,494,8,0.88,1.0224,0.69,0.0,0.0,11.0,8.7,14.1,BASEL,2001
2001-05-09,495,5,0.76,1.0186,2.63,0.0,8.0,15.0,10.5,20.3,BASEL,2001
2001-05-10,496,5,0.78,1.0164,2.47,0.0,8.7,16.2,9.4,23.4,BASEL,2001
2001-05-11,497,1,0.64,1.0173,2.94,0.0,11.9,16.7,8.5,24.3,BASEL,2001
2001-05-12,498,4,0.59,1.0166,3.06,0.0,13.7,17.3,8.5,24.6,BASEL,2001
2001-05-13,499,4,0.61,1.0119,2.74,0.11,10.3,17.9,9.2,25.2,BASEL,2001
2001-05-14,500,8,0.82,1.01,1.28,1.9,1.4,15.7,12.4,21.7,BASEL,2001
2001-05-15,501,7,0.94,1.0107,0.86,0.96,1.4,13.5,12.1,15.9,BASEL,2001
2001-05-16,502,7,0.9,1.0119,1.41,2.32,3.5,14.7,11.7,20.1,BASEL,2001
2001-05-17,503,7,0.94,1.0138,0.65,1.85,0.5,13.4,11.8,14.7,BASEL,2001
2001-05-18,504,7,0.78,1.0209,1.7,0.35,3.1,10.9,7.1,15.3,BASEL,2001
2001-05-19,505,1,0.71,1.0241,3.25,0.0,13.7,12.2,4.9,18.8,BASEL,2001
2001-05-20,506,3,0.72,1.0212,3.06,0.0,11.5,14.4,6.4,22.1,BASEL,2001
2001-05-21,507,5,0.69,1.0164,2.61,0.0,9.3,16.6,8.3,24.2,BASEL,2001
2001-05-22,508,6,0.7,1.0161,2.83,0.0,10.5,16.1,10.2,21.6,BASEL,2001
2001-05-23,509,3,0.67,1.0193,3.03,0.0,13.1,17.6,10.0,24.1,BASEL,2001
2001-05-24,510,5,0.76,1.0195,2.12,0.68,4.8,18.5,13.4,24.9,BASEL,2001
2001-05-25,511,5,0.75,1.0182,2.63,0.0,7.7,19.0,13.7,24.5,BASEL,2001
2001-05-26,512,7,0.64,1.0205,2.99,0.0,12.2,19.8,12.1,26.0,BASEL,2001
2001-05-27,513,5,0.62,1.0234,3.03,0.0,11.3,20.5,13.9,26.9,BASEL,2001
2001-05-28,514,5,0.66,1.0242,2.99,0.0,12.6,21.8,14.5,27.8,BASEL,2001
2001-05-29,515,6,0.64,1.0214,3.16,0.0,14.2,22.8,15.2,29.3,BASEL,2001
2001-05-30,516,7,0.65,1.0164,3.1,0.03,13.6,22.7,15.5,28.0,BASEL,2001
2001-05-31,517,6,0.67,1.0157,2.64,0.79,9.2,18.9,11.7,23.3,BASEL,2001
2001-06-01,518,5,0.54,1.0213,2.88,0.0,8.7,15.2,11.4,19.3,BASEL,2001
2001-06-02,519,8,0.74,1.0154,0.69,1.75,0.3,12.6,11.1,17.5,BASEL,2001
2001-06-03,520,7,0.81,1.0201,1.93,1.06,3.5,9.5,6.2,13.5,BASEL,2001
2001-06-04,521,4,0.66,1.0269,3.21,0.0,13.0,11.0,4.9,16.4,BASEL,2001
2001-06-05,522,5,0.64,1.0203,3.24,0.27,13.5,15.1,6.1,22.4,BASEL,2001
2001-06-06,523,6,0.81,1.0173,1.68,0.77,2.5,14.8,12.1,19.5,BASEL,2001
2001-06-07,524,7,0.71,1.0166,2.41,0.0,5.3,16.3,12.7,21.0,BASEL,2001
2001-06-08,525,8,0.91,1.0143,0.45,1.36,0.0,13.7,11.1,15.3,BASEL,2001
2001-06-09,526,8,0.98,1.0133,0.4,1.77,0.0,11.5,10.7,12.9,BASEL,2001
2001-06-10,527,8,0.88,1.0139,0.9,0.12,0.0,13.4,11.7,15.4,BASEL,2001
2001-06-11,528,3,0.66,1.0232,2.75,0.0,9.2,12.3,7.4,16.6,BASEL,2001
2001-06-12,529,1,0.61,1.021,3.44,0.0,14.5,13.9,5.9,21.9,BASEL,2001
2001-06-13,530,7,0.62,1.0155,2.75,0.1,8.0,16.1,9.0,23.4,BASEL,2001
2001-06-14,531,3,0.7,1.0158,2.39,0.0,9.4,16.7,10.7,21.9,BASEL,2001
2001-06-15,532,7,0.76,1.0136,2.12,0.69,6.1,17.3,13.4,26.3,BASEL,2001
2001-06-16,533,7,0.87,1.0124,1.38,0.48,2.3,16.2,13.0,21.1,BASEL,2001
