date,days,cloud_cover,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2000-09-14,258,6,0.84,1.94,0.0,8.0,2.7,0.0,5.3,SONNBLICK,2000,9
2000-09-15,259,7,0.92,1.54,0.0,3.4,3.6,1.4,5.8,SONNBLICK,2000,9
2000-09-16,260,7,0.9,1.2,1.26,4.2,1.1,-2.0,4.2,SONNBLICK,2000,9
2000-09-17,261,8,0.98,1.23,0.23,0.5,-1.8,-3.7,0.2,SONNBLICK,2000,9
2000-09-18,262,5,0.98,1.41,0.0,5.0,-0.3,-2.4,1.8,SONNBLICK,2000,9
2000-09-19,263,6,0.94,1.0,0.08,3.0,0.4,-0.4,1.2,SONNBLICK,2000,9
2000-09-20,264,6,0.94,0.91,2.43,3.4,1.8,-0.2,3.7,SONNBLICK,2000,9
2000-09-21,265,8,0.97,1.26,1.63,0.6,-1.3,-5.2,2.6,SONNBLICK,2000,9
2000-09-22,266,8,0.96,1.04,0.0,0.0,-3.7,-5.3,-2.0,SONNBLICK,2000,9
2000-09-23,267,0,0.64,2.64,0.0,12.2,-3.7,-5.8,-1.6,SONNBLICK,2000,9
2000-09-24,268,3,0.67,2.6,0.0,12.5,-1.1,-2.5,0.4,SONNBLICK,2000,9
2000-09-25,269,5,0.8,1.69,0.0,6.6,-1.1,-2.6,0.5,SONNBLICK,2000,9
2000-09-26,270,5,0.79,2.22,0.0,7.4,1.8,-0.4,4.0,SONNBLICK,2000,9
2000-09-27,271,3,0.88,1.91,0.0,8.7,2.3,0.0,4.5,SONNBLICK,2000,9
2000-09-28,272,5,0.8,1.42,0.0,7.4,2.4,0.9,3.8,SONNBLICK,2000,9
2000-09-29,273,4,0.67,1.73,0.0,8.4,0.6,-0.7,1.9,SONNBLICK,2000,9
2000-09-30,274,8,0.98,0.66,0.57,0.0,-0.3,-1.6,1.0,SONNBLICK,2000,9
2000-10-01,275,8,1.0,0.85,1.9,0.0,-1.0,-2.1,0.2,SONNBLICK,2000,10
2000-10-02,276,8,0.97,1.05,0.78,0.0,-1.3,-2.2,-0.4,SONNBLICK,2000,10
2000-10-03,277,8,0.97,0.99,0.54,0.0,-3.4,-5.8,-1.0,SONNBLICK,2000,10
2000-10-04,278,8,0.99,1.35,0.1,0.0,0.1,-1.6,1.8,SONNBLICK,2000,10
2000-10-05,279,5,0.7,2.01,0.23,9.6,-0.4,-2.0,1.2,SONNBLICK,2000,10
2000-10-06,280,8,0.99,0.67,1.5,0.0,-4.3,-7.8,-0.8,SONNBLICK,2000,10
2000-10-07,281,8,0.98,0.94,3.43,0.0,-8.6,-9.9,-7.2,SONNBLICK,2000,10
2000-10-08,282,8,0.96,0.95,0.32,0.0,-6.0,-10.0,-1.9,SONNBLICK,2000,10
2000-10-09,283,6,0.97,1.07,0.91,0.1,-4.4,-6.2,-2.5,SONNBLICK,2000,10
2000-10-10,284,7,0.96,0.85,0.96,0.0,-5.7,-7.4,-3.9,SONNBLICK,2000,10
2000-10-11,285,8,0.97,0.74,2.7,0.0,-5.2,-6.7,-3.7,SONNBLICK,2000,10
2000-10-12,286,8,0.97,0.55,1.3,0.0,-2.3,-4.0,-0.6,SONNBLICK,2000,10
2000-10-13,287,8,0.98,0.38,0.49,0.0,-0.5,-1.2,0.2,SONNBLICK,2000,10
2000-10-14,288,5,0.98,0.64,0.04,0.0,1.0,-0.2,2.2,SONNBLICK,2000,10
2000-10-15,289,5,0.93,1.85,0.09,8.7,0.6,-0.4,1.6,SONNBLICK,2000,10
2000-10-16,290,6,0.97,1.18,0.0,2.1,-2.6,-5.0,-0.1,SONNBLICK,2000,10
2000-10-17,291,7,0.86,0.97,0.1,2.6,-1.9,-5.1,1.4,SONNBLICK,2000,10
2000-10-18,292,8,0.97,0.78,1.17,0.0,-3.0,-4.2,-1.7,SONNBLICK,2000,10
2000-10-19,293,8,0.95,0.88,0.37,0.0,-3.3,-4.5,-2.0,SONNBLICK,2000,10
2000-10-20,294,1,0.81,1.73,0.0,9.2,-1.9,-3.6,-0.2,SONNBLICK,2000,10
2000-10-21,295,1,0.38,1.75,0.0,10.6,-1.3,-3.9,1.3,SONNBLICK,2000,10
2000-10-22,296,1,0.51,1.72,0.0,10.0,-0.4,-1.5,0.8,SONNBLICK,2000,10
2000-10-23,297,0,0.31,1.72,0.0,10.2,0.6,-1.4,2.6,SONNBLICK,2000,10
2000-10-24,298,3,0.64,1.6,0.0,9.5,-0.8,-1.5,0.0,SONNBLICK,2000,10
2000-10-25,299,3,0.85,1.52,0.0,7.7,-1.5,-3.2,0.2,SONNBLICK,2000,10
2000-10-26,300,5,0.78,1.23,0.12,8.1,-1.7,-3.0,-0.4,SONNBLICK,2000,10
2000-10-27,301,3,0.85,1.42,0.19,7.1,-4.9,-6.8,-3.0,SONNBLICK,2000,10
2000-10-28,302,4,0.89,1.33,0.0,7.8,-3.2,-5.6,-0.8,SONNBLICK,2000,10
2000-10-29,303,3,0.88,1.25,0.0,7.8,-1.8,-3.4,-0.1,SONNBLICK,2000,10
2000-10-30,304,5,0.99,0.74,0.64,0.5,-4.6,-5.8,-3.3,SONNBLICK,2000,10
2000-10-31,305,8,0.98,0.32,1.88,0.0,-3.3,-4.0,-2.6,SONNBLICK,2000,10
2000-11-01,306,7,0.96,1.08,0.0,1.5,-6.5,-9.3,-3.7,SONNBLICK,2000,11
2000-11-02,307,7,0.97,0.8,1.01,0.0,-8.6,-10.2,-7.0,SONNBLICK,2000,11
2000-11-03,308,8,0.98,0.37,3.29,0.0,-5.7,-7.6,-3.7,SONNBLICK,2000,11
2000-11-04,309,8,0.96,0.84,0.92,0.0,-7.6,-11.3,-3.8,SONNBLICK,2000,11
2000-11-05,310,6,0.94,0.98,0.95,3.6,-10.1,-11.6,-8.6,SONNBLICK,2000,11
2000-11-06,311,8,0.94,0.39,3.24,0.0,-8.1,-10.6,-5.6,SONNBLICK,2000,11
2000-11-07,312,8,0.94,0.67,1.76,0.0,-7.3,-9.0,-5.6,SONNBLICK,2000,11
2000-11-08,313,8,0.94,0.68,0.47,0.0,-9.2,-9.6,-8.8,SONNBLICK,2000,11
2000-11-09,314,5,0.94,1.27,0.03,7.7,-10.7,-11.9,-9.4,SONNBLICK,2000,11
2000-11-10,315,5,0.9,0.8,0.04,0.2,-9.6,-11.8,-7.4,SONNBLICK,2000,11
2000-11-11,316,5,0.76,1.22,0.0,6.4,-11.6,-12.9,-10.2,SONNBLICK,2000,11
2000-11-12,317,5,0.76,1.2,0.28,8.7,-8.0,-10.4,-5.5,SONNBLICK,2000,11
2000-11-13,318,7,0.97,0.71,0.62,0.0,-5.2,-7.0,-3.4,SONNBLICK,2000,11
2000-11-14,319,8,0.97,0.28,1.14,0.0,-3.0,-4.0,-2.0,SONNBLICK,2000,11
2000-11-15,320,7,0.96,0.66,1.8,0.0,-5.1,-7.5,-2.6,SONNBLICK,2000,11
2000-11-16,321,8,0.97,0.35,2.07,0.0,-5.4,-7.7,-3.0,SONNBLICK,2000,11
2000-11-17,322,8,0.97,0.35,1.73,0.0,-4.5,-6.0,-3.0,SONNBLICK,2000,11
2000-11-18,323,8,0.97,0.48,1.24,0.0,-7.2,-8.6,-5.8,SONNBLICK,2000,11
2000-11-19,324,2,0.65,0.96,0.0,5.9,-9.0,-11.4,-6.5,SONNBLICK,2000,11
2000-11-20,325,7,0.87,0.52,1.63,1.3,-8.6,-9.5,-7.6,SONNBLICK,2000,11
2000-11-21,326,8,0.97,0.4,2.04,0.9,-7.6,-9.1,-6.0,SONNBLICK,2000,11
2000-11-22,327,5,0.84,0.55,0.0,1.6,-7.8,-9.6,-6.0,SONNBLICK,2000,11
2000-11-23,328,6,0.95,0.59,0.0,0.0,-6.1,-7.2,-4.9,SONNBLICK,2000,11
2000-11-24,329,8,0.97,0.33,1.07,0.0,-6.4,-7.3,-5.5,SONNBLICK,2000,11
2000-11-25,330,8,0.97,0.53,0.58,0.0,-7.6,-9.5,-5.7,SONNBLICK,2000,11
2000-11-26,331,6,0.86,0.84,1.33,5.0,-11.1,-12.8,-9.4,SONNBLICK,2000,11
2000-11-27,332,8,0.97,0.67,0.44,0.0,-13.6,-14.8,-12.4,SONNBLICK,2000,11
2000-11-28,333,7,0.94,0.59,0.33,0.0,-8.2,-14.0,-2.3,SONNBLICK,2000,11
2000-11-29,334,3,0.27,0.92,0.0,6.6,-0.3,-2.3,1.7,SONNBLICK,2000,11
2000-11-30,335,5,0.3,0.68,0.0,0.8,-0.5,-1.9,1.0,SONNBLICK,2000,11
2000-12-01,336,1,0.39,0.93,0.0,8.6,-2.0,-2.7,-1.3,SONNBLICK,2000,12
2000-12-02,337,6,0.51,0.61,0.0,2.5,-3.8,-5.1,-2.5,SONNBLICK,2000,12
2000-12-03,338,6,0.88,0.61,0.06,0.0,-4.6,-6.2,-3.0,SONNBLICK,2000,12
2000-12-04,339,2,0.78,0.89,0.0,8.0,-4.8,-6.2,-3.4,SONNBLICK,2000,12
2000-12-05,340,1,0.59,0.88,0.0,8.8,-5.2,-7.2,-3.2,SONNBLICK,2000,12
2000-12-06,341,1,0.22,0.88,0.0,8.5,-2.2,-4.2,-0.2,SONNBLICK,2000,12
2000-12-07,342,6,0.87,0.78,0.0,7.3,-3.7,-6.6,-0.7,SONNBLICK,2000,12
2000-12-08,343,8,0.98,0.37,0.93,0.0,-4.9,-5.7,-4.0,SONNBLICK,2000,12
2000-12-09,344,8,0.98,0.34,0.27,0.0,-5.2,-6.3,-4.0,SONNBLICK,2000,12
2000-12-10,345,3,0.94,0.87,0.85,6.7,-7.4,-8.4,-6.3,SONNBLICK,2000,12
2000-12-11,346,5,0.69,0.78,0.16,5.7,-6.1,-8.2,-3.9,SONNBLICK,2000,12
2000-12-12,347,3,0.76,0.67,0.0,4.3,-3.4,-4.8,-1.9,SONNBLICK,2000,12
2000-12-13,348,6,0.78,0.49,0.0,2.2,-2.4,-4.7,0.0,SONNBLICK,2000,12
2000-12-14,349,6,0.8,0.54,0.61,1.3,-7.0,-9.4,-4.6,SONNBLICK,2000,12
2000-12-15,350,8,0.97,0.32,3.62,0.0,-10.8,-14.3,-7.2,SONNBLICK,2000,12
2000-12-16,351,7,0.94,0.54,0.49,0.0,-15.3,-16.5,-14.0,SONNBLICK,2000,12
2000-12-17,352,6,0.95,0.72,0.21,0.0,-14.0,-16.3,-11.6,SONNBLICK,2000,12
2000-12-18,353,3,0.94,0.8,0.38,1.9,-13.4,-15.5,-11.2,SONNBLICK,2000,12
2000-12-19,354,8,0.96,0.47,1.77,0.0,-10.7,-13.0,-8.4,SONNBLICK,2000,12
2000-12-20,355,0,0.6,0.91,0.0,7.7,-11.8,-13.9,-9.7,SONNBLICK,2000,12
2000-12-21,356,0,0.22,0.9,0.0,8.7,-11.0,-13.0,-9.0,SONNBLICK,2000,12
2000-12-22,357,0,0.24,0.9,0.0,8.8,-10.3,-11.5,-9.0,SONNBLICK,2000,12
2000-12-23,358,1,0.24,0.87,0.0,8.8,-7.9,-10.5,-5.3,SONNBLICK,2000,12
2000-12-24,359,2,0.39,0.89,0.0,7.5,-8.4,-10.5,-6.2,SONNBLICK,2000,12
2000-12-25,360,7,0.97,0.32,1.08,0.0,-9.3,-10.8,-7.8,SONNBLICK,2000,12
2000-12-26,361,8,0.96,0.54,0.32,0.0,-9.3,-10.2,-8.4,SONNBLICK,2000,12
2000-12-27,362,5,0.95,0.58,1.01,0.8,-10.3,-11.2,-9.3,SONNBLICK,2000,12
2000-12-28,363,7,0.98,0.46,0.66,0.0,-10.4,-11.5,-9.3,SONNBLICK,2000,12
2000-12-29,364,8,0.97,0.48,1.09,0.0,-10.5,-11.7,-9.2,SONNBLICK,2000,12
2000-12-30,365,6,0.93,0.88,0.71,5.4,-13.9,-18.0,-9.7,SONNBLICK,2000,12
2000-12-31,366,6,0.93,0.69,0.12,2.2,-16.7,-18.5,-14.8,SONNBLICK,2000,12
2001-01-01,367,3,0.72,0.83,0.0,7.4,-11.1,-17.0,-5.2,SONNBLICK,2001,1
2001-01-02,368,5,0.91,0.74,1.46,0.0,-8.5,-13.0,-4.0,SONNBLICK,2001,1
2001-01-03,369,6,0.91,0.58,0.44,0.0,-10.3,-12.4,-8.2,SONNBLICK,2001,1
2001-01-04,370,5,0.94,0.53,1.02,4.5,-11.0,-13.0,-9.0,SONNBLICK,2001,1
2001-01-05,371,5,0.94,0.64,0.0,0.0,-11.3,-13.6,-9.0,SONNBLICK,2001,1
2001-01-06,372,8,0.97,0.38,1.94,0.0,-7.1,-10.0,-4.2,SONNBLICK,2001,1
2001-01-07,373,8,0.97,0.21,2.03,0.0,-4.6,-5.2,-4.0,SONNBLICK,2001,1
2001-01-08,374,6,0.95,0.37,1.9,0.0,-9.2,-13.5,-4.9,SONNBLICK,2001,1
2001-01-09,375,3,0.85,0.88,0.05,4.8,-15.0,-16.8,-13.2,SONNBLICK,2001,1
2001-01-10,376,7,0.94,0.71,0.31,1.5,-13.5,-16.6,-10.4,SONNBLICK,2001,1
2001-01-11,377,7,0.95,0.69,0.11,0.0,-9.4,-11.0,-7.8,SONNBLICK,2001,1
2001-01-12,378,4,0.77,0.96,0.0,6.9,-10.3,-12.6,-8.0,SONNBLICK,2001,1
2001-01-13,379,1,0.32,1.06,0.0,8.8,-13.6,-14.6,-12.6,SONNBLICK,2001,1
2001-01-14,380,0,0.29,1.04,0.0,8.9,-14.1,-15.0,-13.1,SONNBLICK,2001,1
2001-01-15,381,1,0.35,1.07,0.0,9.1,-13.7,-15.0,-12.3,SONNBLICK,2001,1
2001-01-16,382,2,0.86,0.89,0.0,5.8,-14.3,-15.0,-13.6,SONNBLICK,2001,1
2001-01-17,383,4,0.73,0.99,0.17,7.5,-13.5,-16.0,-11.0,SONNBLICK,2001,1
2001-01-18,384,8,0.91,0.42,0.56,0.0,-12.8,-14.3,-11.2,SONNBLICK,2001,1
2001-01-19,385,2,0.79,1.03,0.0,6.4,-13.4,-16.0,-10.7,SONNBLICK,2001,1
2001-01-20,386,7,0.75,0.58,0.2,0.7,-11.6,-13.2,-10.0,SONNBLICK,2001,1
2001-01-21,387,6,0.98,0.56,0.06,0.0,-13.2,-15.0,-11.3,SONNBLICK,2001,1
2001-01-22,388,5,0.93,0.57,0.02,0.0,-11.0,-15.3,-6.7,SONNBLICK,2001,1
2001-01-23,389,6,0.9,1.02,0.05,5.6,-8.7,-10.6,-6.7,SONNBLICK,2001,1
2001-01-24,390,7,0.97,0.59,0.59,0.0,-8.1,-10.2,-5.9,SONNBLICK,2001,1
2001-01-25,391,8,0.97,0.48,0.18,0.0,-7.2,-8.2,-6.2,SONNBLICK,2001,1
2001-01-26,392,6,0.97,0.58,1.0,0.0,-9.0,-11.6,-6.3,SONNBLICK,2001,1
2001-01-27,393,8,0.96,0.56,1.64,0.0,-13.0,-15.3,-10.7,SONNBLICK,2001,1
2001-01-28,394,6,0.79,1.17,0.0,5.5,-13.3,-15.6,-11.0,SONNBLICK,2001,1
2001-01-29,395,5,0.61,0.97,0.21,0.0,-12.8,-14.4,-11.1,SONNBLICK,2001,1
2001-01-30,396,8,0.92,0.76,0.91,3.6,-16.3,-18.4,-14.1,SONNBLICK,2001,1
2001-01-31,397,8,0.95,0.98,1.06,0.0,-19.1,-20.2,-18.0,SONNBLICK,2001,1
2001-02-01,398,8,0.91,0.92,1.72,0.0,-20.7,-22.4,-19.0,SONNBLICK,2001,2
2001-02-02,399,6,0.9,1.14,0.38,0.0,-22.1,-23.2,-21.0,SONNBLICK,2001,2
2001-02-03,400,8,0.9,0.92,5.95,0.0,-17.1,-21.6,-12.6,SONNBLICK,2001,2
2001-02-04,401,6,0.91,1.04,0.24,3.1,-10.0,-13.2,-6.8,SONNBLICK,2001,2
2001-02-05,402,6,0.9,0.9,0.0,0.0,-9.7,-10.5,-8.8,SONNBLICK,2001,2
2001-02-06,403,7,0.85,1.1,0.0,4.3,-7.9,-10.8,-5.0,SONNBLICK,2001,2
2001-02-07,404,6,0.86,1.26,0.06,3.7,-6.2,-7.0,-5.4,SONNBLICK,2001,2
2001-02-08,405,8,0.92,0.46,1.53,0.0,-8.2,-9.4,-7.0,SONNBLICK,2001,2
2001-02-09,406,8,0.94,0.85,0.42,0.2,-9.0,-10.6,-7.3,SONNBLICK,2001,2
2001-02-10,407,6,0.91,1.17,0.04,2.0,-9.0,-11.2,-6.7,SONNBLICK,2001,2
2001-02-11,408,1,0.36,1.66,0.0,10.0,-8.8,-12.2,-5.3,SONNBLICK,2001,2
2001-02-12,409,5,0.43,1.48,0.0,6.4,-3.9,-6.7,-1.0,SONNBLICK,2001,2
2001-02-13,410,7,0.69,1.1,0.48,0.8,-5.2,-7.4,-3.0,SONNBLICK,2001,2
2001-02-14,411,1,0.24,1.74,0.0,11.5,-9.4,-13.8,-5.0,SONNBLICK,2001,2
2001-02-15,412,1,0.65,1.77,0.0,11.4,-6.2,-8.4,-4.0,SONNBLICK,2001,2
2001-02-16,413,0,0.68,1.8,0.0,10.4,-5.1,-6.3,-3.8,SONNBLICK,2001,2
2001-02-17,414,7,0.97,0.75,0.36,0.0,-8.1,-10.5,-5.7,SONNBLICK,2001,2
2001-02-18,415,2,0.68,1.78,0.0,8.0,-11.1,-11.9,-10.3,SONNBLICK,2001,2
2001-02-19,416,3,0.47,1.72,0.14,9.9,-14.0,-16.6,-11.3,SONNBLICK,2001,2
2001-02-20,417,8,0.98,0.72,1.46,0.0,-15.0,-17.4,-12.5,SONNBLICK,2001,2
2001-02-21,418,6,0.97,1.64,1.64,4.4,-14.0,-17.4,-10.5,SONNBLICK,2001,2
2001-02-22,419,8,0.97,0.64,4.27,0.0,-12.5,-14.0,-11.0,SONNBLICK,2001,2
2001-02-23,420,8,0.97,1.03,1.67,0.0,-13.4,-15.4,-11.4,SONNBLICK,2001,2
2001-02-24,421,5,0.95,1.65,0.27,6.1,-17.7,-20.4,-15.0,SONNBLICK,2001,2
2001-02-25,422,5,0.9,1.78,0.31,4.0,-20.3,-22.9,-17.6,SONNBLICK,2001,2
2001-02-26,423,8,0.9,1.22,0.33,0.0,-22.1,-24.2,-19.9,SONNBLICK,2001,2
2001-02-27,424,3,0.85,2.01,0.0,9.9,-20.6,-22.8,-18.4,SONNBLICK,2001,2
2001-02-28,425,7,0.92,1.19,1.14,0.0,-16.6,-19.5,-13.7,SONNBLICK,2001,2
2001-03-01,426,5,0.9,1.64,0.37,3.3,-15.7,-18.0,-13.4,SONNBLICK,2001,3
2001-03-02,427,6,0.92,1.73,2.13,7.1,-16.6,-18.4,-14.8,SONNBLICK,2001,3
2001-03-03,428,8,0.98,1.16,0.26,0.0,-10.3,-15.7,-4.9,SONNBLICK,2001,3
2001-03-04,429,8,0.97,1.03,1.19,0.0,-6.7,-8.0,-5.4,SONNBLICK,2001,3
2001-03-05,430,5,0.9,2.09,0.05,7.8,-9.4,-12.4,-6.4,SONNBLICK,2001,3
2001-03-06,431,1,0.47,2.16,0.0,11.0,-10.8,-12.8,-8.7,SONNBLICK,2001,3
2001-03-07,432,4,0.48,1.78,0.0,3.1,-6.0,-9.1,-2.8,SONNBLICK,2001,3
2001-03-08,433,7,0.95,1.48,0.5,0.0,-4.0,-5.3,-2.7,SONNBLICK,2001,3
2001-03-09,434,8,0.98,1.11,1.35,0.0,-6.1,-8.5,-3.6,SONNBLICK,2001,3
2001-03-10,435,5,0.96,1.78,0.17,3.2,-8.7,-9.8,-7.5,SONNBLICK,2001,3
2001-03-11,436,5,0.96,1.51,0.2,3.7,-6.5,-8.6,-4.3,SONNBLICK,2001,3
2001-03-12,437,5,0.94,2.18,0.85,9.8,-6.0,-8.5,-3.4,SONNBLICK,2001,3
2001-03-13,438,7,0.96,1.0,3.56,0.0,-8.9,-12.8,-4.9,SONNBLICK,2001,3
2001-03-14,439,6,0.96,1.96,0.54,3.7,-11.2,-13.0,-9.4,SONNBLICK,2001,3
2001-03-15,440,4,0.96,2.07,0.4,5.1,-9.0,-12.0,-6.0,SONNBLICK,2001,3
2001-03-16,441,3,0.92,2.62,0.0,10.4,-5.6,-7.2,-4.0,SONNBLICK,2001,3
2001-03-17,442,8,0.97,1.02,0.82,0.0,-6.4,-7.7,-5.0,SONNBLICK,2001,3
2001-03-18,443,6,0.95,1.73,0.05,4.0,-7.2,-9.4,-5.0,SONNBLICK,2001,3
2001-03-19,444,8,0.97,1.76,0.21,0.4,-7.2,-9.2,-5.2,SONNBLICK,2001,3
2001-03-20,445,6,0.94,1.7,1.05,3.6,-9.6,-12.6,-6.5,SONNBLICK,2001,3
2001-03-21,446,7,0.95,1.28,0.61,0.0,-5.8,-7.3,-4.2,SONNBLICK,2001,3
2001-03-22,447,8,0.97,1.64,2.21,3.4,-5.9,-6.7,-5.0,SONNBLICK,2001,3
2001-03-23,448,5,0.92,2.2,0.0,6.9,-6.0,-8.6,-3.4,SONNBLICK,2001,3
2001-03-24,449,6,0.87,2.32,0.0,6.4,-3.2,-5.2,-1.1,SONNBLICK,2001,3
2001-03-25,450,6,0.94,1.17,1.83,1.4,-5.3,-7.6,-2.9,SONNBLICK,2001,3
2001-03-26,451,7,0.92,2.3,0.59,3.9,-6.5,-9.1,-3.8,SONNBLICK,2001,3
2001-03-27,452,8,0.93,2.06,0.63,0.0,-9.4,-10.7,-8.1,SONNBLICK,2001,3
2001-03-28,453,6,0.85,2.3,0.05,7.2,-9.9,-12.4,-7.4,SONNBLICK,2001,3
2001-03-29,454,8,0.94,1.54,0.84,0.0,-8.4,-9.7,-7.1,SONNBLICK,2001,3
2001-03-30,455,8,0.93,1.87,1.36,0.0,-8.7,-9.9,-7.4,SONNBLICK,2001,3
2001-03-31,456,8,0.93,2.34,0.16,0.0,-9.0,-10.1,-7.8,SONNBLICK,2001,3
2001-04-01,457,1,0.52,2.9,0.0,12.4,-9.9,-13.0,-6.7,SONNBLICK,2001,4
2001-04-02,458,2,0.41,2.88,0.0,12.5,-3.3,-7.7,1.2,SONNBLICK,2001,4
2001-04-03,459,5,0.45,2.86,0.0,12.3,-1.8,-4.0,0.5,SONNBLICK,2001,4
2001-04-04,460,4,0.78,2.56,1.05,8.5,-4.5,-7.2,-1.8,SONNBLICK,2001,4
2001-04-05,461,8,0.96,1.94,1.45,0.0,-10.2,-14.1,-6.3,SONNBLICK,2001,4
2001-04-06,462,6,0.93,2.78,0.14,6.3,-10.5,-14.2,-6.8,SONNBLICK,2001,4
2001-04-07,463,8,0.96,1.29,1.42,0.0,-8.0,-9.0,-6.9,SONNBLICK,2001,4
2001-04-08,464,8,0.96,1.95,2.22,0.0,-9.4,-11.7,-7.0,SONNBLICK,2001,4
2001-04-09,465,8,0.96,2.39,0.42,2.3,-10.8,-12.0,-9.6,SONNBLICK,2001,4
2001-04-10,466,7,0.93,2.33,2.51,1.5,-7.6,-11.6,-3.5,SONNBLICK,2001,4
2001-04-11,467,8,0.95,1.84,3.9,0.0,-7.4,-10.5,-4.3,SONNBLICK,2001,4
2001-04-12,468,8,0.96,2.14,2.7,0.0,-8.6,-10.2,-6.9,SONNBLICK,2001,4
2001-04-13,469,8,0.97,1.97,2.46,0.0,-13.7,-17.6,-9.8,SONNBLICK,2001,4
2001-04-14,470,7,0.9,2.25,1.08,2.7,-19.6,-21.8,-17.4,SONNBLICK,2001,4
2001-04-15,471,7,0.9,2.01,0.76,0.0,-14.6,-20.4,-8.8,SONNBLICK,2001,4
2001-04-16,472,7,0.92,2.4,1.23,1.6,-9.0,-13.0,-5.0,SONNBLICK,2001,4
2001-04-17,473,8,0.95,2.65,0.96,0.0,-11.4,-13.1,-9.6,SONNBLICK,2001,4
2001-04-18,474,6,0.94,2.6,0.72,5.1,-11.9,-15.0,-8.8,SONNBLICK,2001,4
2001-04-19,475,8,0.96,1.87,1.93,0.0,-8.3,-10.2,-6.4,SONNBLICK,2001,4
2001-04-20,476,8,0.96,1.79,2.66,0.0,-8.9,-11.3,-6.5,SONNBLICK,2001,4
2001-04-21,477,8,0.92,2.51,0.66,3.0,-10.8,-15.1,-6.5,SONNBLICK,2001,4
2001-04-22,478,8,0.96,3.03,0.56,0.0,-12.7,-15.2,-10.2,SONNBLICK,2001,4
2001-04-23,479,4,0.9,3.58,0.0,12.3,-10.3,-13.5,-7.0,SONNBLICK,2001,4
2001-04-24,480,2,0.76,3.42,0.0,12.4,-8.1,-12.2,-4.0,SONNBLICK,2001,4
2001-04-25,481,7,0.92,2.58,0.86,4.4,-3.1,-4.5,-1.7,SONNBLICK,2001,4
2001-04-26,482,6,0.92,2.93,0.78,6.6,-6.6,-10.5,-2.6,SONNBLICK,2001,4
2001-04-27,483,5,0.81,3.06,0.0,10.3,-8.1,-11.5,-4.6,SONNBLICK,2001,4
2001-04-28,484,6,0.94,2.57,0.0,5.2,-5.4,-8.0,-2.8,SONNBLICK,2001,4
2001-04-29,485,6,0.92,2.67,0.0,7.0,-3.6,-5.6,-1.5,SONNBLICK,2001,4
2001-04-30,486,4,0.85,3.01,0.0,8.1,-4.4,-7.0,-1.7,SONNBLICK,2001,4
2001-05-01,487,4,0.82,3.46,0.0,10.6,-1.2,-3.3,1.0,SONNBLICK,2001,5
2001-05-02,488,2,0.72,3.27,0.0,11.5,-0.8,-2.8,1.2,SONNBLICK,2001,5
2001-05-03,489,8,0.94,2.02,0.0,0.0,-0.7,-2.1,0.7,SONNBLICK,2001,5
2001-05-04,490,8,0.98,2.48,0.26,3.6,-0.7,-4.0,2.7,SONNBLICK,2001,5
2001-05-05,491,8,0.96,1.85,0.12,0.0,-2.7,-4.0,-1.3,SONNBLICK,2001,5
2001-05-06,492,8,0.97,2.02,0.7,0.0,-2.1,-3.6,-0.6,SONNBLICK,2001,5
2001-05-07,493,8,0.96,2.22,0.48,0.0,-2.5,-4.0,-1.0,SONNBLICK,2001,5
2001-05-08,494,8,0.98,2.09,0.99,0.0,-2.7,-3.9,-1.4,SONNBLICK,2001,5
2001-05-09,495,4,0.93,3.77,0.0,12.4,-1.5,-3.4,0.4,SONNBLICK,2001,5
2001-05-10,496,5,0.92,3.26,0.19,7.2,-1.7,-3.4,0.0,SONNBLICK,2001,5
2001-05-11,497,7,0.95,2.17,0.27,2.5,-3.7,-5.0,-2.4,SONNBLICK,2001,5
2001-05-12,498,7,0.96,2.9,0.0,7.1,-3.9,-5.0,-2.8,SONNBLICK,2001,5
2001-05-13,499,3,0.61,3.82,0.0,14.4,-4.3,-7.9,-0.6,SONNBLICK,2001,5
2001-05-14,500,6,0.95,2.96,0.04,8.3,-1.0,-2.8,0.8,SONNBLICK,2001,5
2001-05-15,501,7,0.98,1.62,0.28,0.0,-2.2,-3.4,-0.9,SONNBLICK,2001,5
2001-05-16,502,6,0.96,2.27,0.0,2.5,-2.2,-4.2,-0.2,SONNBLICK,2001,5
2001-05-17,503,7,0.94,1.98,0.47,0.0,-0.8,-2.2,0.7,SONNBLICK,2001,5
2001-05-18,504,8,0.96,1.46,2.12,0.0,-3.8,-7.8,0.2,SONNBLICK,2001,5
2001-05-19,505,2,0.8,4.04,0.0,13.0,-6.4,-9.6,-3.2,SONNBLICK,2001,5
2001-05-20,506,3,0.69,3.63,0.0,12.9,-2.2,-5.4,1.1,SONNBLICK,2001,5
2001-05-21,507,6,0.68,1.92,0.0,0.5,-0.3,-2.7,2.2,SONNBLICK,2001,5
2001-05-22,508,6,0.89,2.53,0.19,4.3,1.4,-1.4,4.2,SONNBLICK,2001,5
2001-05-23,509,2,0.93,4.04,0.0,13.4,0.3,-1.5,2.0,SONNBLICK,2001,5
2001-05-24,510,6,0.93,3.05,2.01,9.9,0.8,-0.9,2.5,SONNBLICK,2001,5
2001-05-25,511,8,0.97,1.6,0.29,0.0,-0.4,-2.0,1.3,SONNBLICK,2001,5
