date,days,wind_speed,precipitation,temp_mean,temp_min,temp_max,city
2004-05-23,1605,4.3,0.0,9.5,4.0,13.8,MALMO
2004-05-24,1606,4.9,0.0,11.9,6.2,16.8,MALMO
2004-05-25,1607,5.5,0.0,10.8,9.3,14.3,MALMO
2004-05-26,1608,2.3,0.18,10.0,6.6,13.9,MALMO
2004-05-27,1609,1.5,0.0,11.9,6.2,17.0,MALMO
2004-05-28,1610,3.0,0.0,10.3,5.2,13.8,MALMO
2004-05-29,1611,1.9,0.0,12.2,9.2,16.3,MALMO
2004-05-30,1612,1.2,0.0,15.2,7.1,21.5,MALMO
2004-05-31,1613,4.9,0.0,13.0,7.8,18.6,MALMO
2004-06-01,1614,3.6,0.0,12.6,4.0,18.6,MALMO
2004-06-02,1615,2.7,0.0,13.8,4.5,20.7,MALMO
2004-06-03,1616,1.1,0.0,14.9,3.4,22.9,MALMO
2004-06-04,1617,1.5,0.04,12.4,5.3,18.6,MALMO
2004-06-05,1618,1.6,0.0,15.9,11.6,21.0,MALMO
2004-06-06,1619,3.2,0.0,13.8,10.5,17.9,MALMO
2004-06-07,1620,3.2,0.0,17.3,14.1,22.2,MALMO
2004-06-08,1621,4.3,0.0,15.6,12.6,19.5,MALMO
2004-06-09,1622,4.1,0.13,11.8,8.2,15.8,MALMO
2004-06-10,1623,2.7,0.0,17.6,11.6,24.2,MALMO
2004-06-11,1624,3.0,0.06,16.5,10.3,22.0,MALMO
2004-06-12,1625,2.6,0.75,15.8,12.3,20.6,MALMO
2004-06-13,1626,3.1,0.0,17.3,10.5,23.0,MALMO
2004-06-14,1627,5.9,0.0,16.1,12.7,21.0,MALMO
2004-06-15,1628,7.2,0.49,15.5,14.3,18.3,MALMO
2004-06-16,1629,6.4,0.0,12.8,9.4,17.4,MALMO
2004-06-17,1630,2.7,0.82,11.7,9.8,14.3,MALMO
2004-06-18,1631,1.0,1.73,12.0,10.9,14.0,MALMO
2004-06-19,1632,2.6,0.56,11.2,9.2,15.1,MALMO
2004-06-20,1633,3.0,0.01,12.4,8.0,15.9,MALMO
2004-06-21,1634,1.6,0.0,14.2,8.9,19.0,MALMO
2004-06-22,1635,1.7,0.25,13.8,9.2,17.7,MALMO
2004-06-23,1636,3.8,0.8,13.8,8.2,18.5,MALMO
2004-06-24,1637,3.5,0.39,13.5,12.7,15.5,MALMO
2004-06-25,1638,4.8,0.84,12.9,11.2,15.2,MALMO
2004-06-26,1639,3.3,0.02,13.3,12.2,14.8,MALMO
2004-06-27,1640,1.4,0.0,13.0,8.2,17.1,MALMO
2004-06-28,1641,3.0,0.43,14.6,11.5,19.2,MALMO
2004-06-29,1642,5.4,1.12,13.1,11.3,16.4,MALMO
2004-06-30,1643,3.5,0.47,15.3,11.1,20.1,MALMO
2004-07-01,1644,1.9,0.88,14.7,13.5,18.6,MALMO
2004-07-02,1645,2.5,0.03,15.0,11.4,19.2,MALMO
2004-07-03,1646,1.9,0.51,14.1,11.0,17.9,MALMO
2004-07-04,1647,3.0,0.39,14.2,11.7,18.6,MALMO
2004-07-05,1648,2.8,0.0,15.2,12.0,18.9,MALMO
2004-07-06,1649,4.8,0.0,14.7,11.5,17.6,MALMO
2004-07-07,1650,2.4,0.0,15.4,11.5,19.4,MALMO
2004-07-08,1651,3.4,0.18,15.1,8.3,22.0,MALMO
2004-07-09,1652,1.4,3.23,16.9,15.0,20.8,MALMO
2004-07-10,1653,4.9,1.34,15.3,13.6,18.8,MALMO
2004-07-11,1654,4.9,0.63,13.7,12.1,15.3,MALMO
2004-07-12,1655,3.5,0.0,14.7,13.3,16.3,MALMO
2004-07-13,1656,4.4,0.0,14.1,12.5,16.4,MALMO
2004-07-14,1657,4.1,0.68,13.9,12.0,17.4,MALMO
2004-07-15,1658,3.5,0.0,16.0,12.5,19.5,MALMO
2004-07-16,1659,2.6,0.0,15.5,11.8,19.9,MALMO
2004-07-17,1660,2.3,0.33,16.1,8.2,21.0,MALMO
2004-07-18,1661,2.4,1.97,18.4,14.2,23.9,MALMO
2004-07-19,1662,1.8,0.0,17.8,15.5,21.4,MALMO
2004-07-20,1663,1.5,1.34,16.2,10.4,21.2,MALMO
2004-07-21,1664,2.4,0.07,13.9,11.9,17.0,MALMO
2004-07-22,1665,1.2,0.0,16.2,14.0,18.4,MALMO
2004-07-23,1666,0.8,0.7,18.1,15.3,21.9,MALMO
2004-07-24,1667,1.7,0.01,17.6,14.6,21.4,MALMO
2004-07-25,1668,2.1,0.7,14.9,13.0,19.6,MALMO
2004-07-26,1669,1.2,0.0,14.8,9.9,19.3,MALMO
2004-07-27,1670,2.3,0.0,16.0,10.9,20.7,MALMO
2004-07-28,1671,1.6,0.0,17.7,12.0,22.1,MALMO
2004-07-29,1672,0.6,0.0,18.5,9.3,24.4,MALMO
2004-07-30,1673,0.5,0.0,19.5,9.4,26.5,MALMO
2004-07-31,1674,1.0,0.0,20.1,11.4,27.0,MALMO
2004-08-01,1675,1.2,0.11,19.6,16.2,25.8,MALMO
2004-08-02,1676,1.0,0.45,18.9,13.5,25.2,MALMO
2004-08-03,1677,1.1,0.69,17.3,14.4,19.5,MALMO
2004-08-04,1678,1.4,0.41,20.3,17.9,24.7,MALMO
2004-08-05,1679,1.0,0.0,20.7,14.7,26.4,MALMO
2004-08-06,1680,2.8,0.0,22.3,17.1,26.9,MALMO
2004-08-07,1681,2.8,0.0,21.1,15.2,26.1,MALMO
2004-08-08,1682,2.5,0.0,21.9,15.5,27.1,MALMO
2004-08-09,1683,1.7,0.0,21.4,13.8,27.6,MALMO
2004-08-10,1684,2.2,0.0,20.4,12.4,26.8,MALMO
2004-08-11,1685,2.0,0.0,19.2,13.4,24.4,MALMO
2004-08-12,1686,1.3,0.0,19.2,13.6,25.8,MALMO
2004-08-13,1687,1.2,1.36,17.5,15.3,21.7,MALMO
2004-08-14,1688,1.8,0.0,16.9,11.8,21.9,MALMO
2004-08-15,1689,4.5,0.0,17.8,11.2,23.0,MALMO
2004-08-16,1690,2.2,0.54,19.0,16.6,22.7,MALMO
2004-08-17,1691,2.2,0.0,19.6,17.4,22.7,MALMO
2004-08-18,1692,1.7,0.18,18.0,12.5,22.6,MALMO
2004-08-19,1693,3.5,0.0,20.6,17.9,23.7,MALMO
2004-08-20,1694,2.8,0.0,19.5,16.0,23.6,MALMO
2004-08-21,1695,2.9,0.23,16.8,15.3,19.6,MALMO
2004-08-22,1696,4.9,0.0,15.7,13.3,19.7,MALMO
2004-08-23,1697,1.6,0.0,14.9,10.4,19.1,MALMO
2004-08-24,1698,4.0,0.46,16.7,12.1,20.8,MALMO
2004-08-25,1699,1.8,0.51,16.8,14.0,20.4,MALMO
2004-08-26,1700,1.6,0.18,16.6,13.7,20.4,MALMO
2004-08-27,1701,3.0,0.65,15.0,12.7,17.0,MALMO
2004-08-28,1702,2.1,0.03,16.6,14.1,20.3,MALMO
2004-08-29,1703,1.4,0.05,14.7,9.1,19.3,MALMO
2004-08-30,1704,1.9,0.04,15.7,13.3,18.7,MALMO
2004-08-31,1705,1.4,0.53,13.7,9.2,17.9,MALMO
2004-09-01,1706,4.5,0.1,15.5,13.6,17.5,MALMO
2004-09-02,1707,1.8,0.0,16.1,14.2,20.1,MALMO
2004-09-03,1708,0.6,0.0,15.4,7.9,22.1,MALMO
2004-09-04,1709,0.3,0.0,16.0,8.1,23.3,MALMO
2004-09-05,1710,1.1,0.0,16.9,9.9,22.8,MALMO
2004-09-06,1711,1.0,0.0,18.6,13.9,23.5,MALMO
2004-09-07,1712,2.0,0.0,15.7,10.8,21.5,MALMO
2004-09-08,1713,1.8,0.0,13.5,6.5,18.2,MALMO
2004-09-09,1714,0.9,0.0,13.1,4.2,19.9,MALMO
2004-09-10,1715,1.7,0.0,15.0,7.8,20.3,MALMO
2004-09-11,1716,2.3,0.0,17.5,13.2,22.0,MALMO
2004-09-12,1717,5.1,0.06,16.3,14.1,19.2,MALMO
2004-09-13,1718,3.9,0.0,16.1,13.9,18.4,MALMO
2004-09-14,1719,3.2,0.0,15.7,14.2,18.4,MALMO
2004-09-15,1720,5.8,0.0,15.0,13.3,18.1,MALMO
2004-09-16,1721,3.4,0.0,13.1,10.6,16.3,MALMO
2004-09-17,1722,2.0,0.0,13.3,6.2,17.9,MALMO
2004-09-18,1723,2.2,0.45,15.5,13.0,18.3,MALMO
2004-09-19,1724,2.2,0.08,15.7,14.4,18.7,MALMO
2004-09-20,1725,4.0,2.08,13.1,11.4,15.2,MALMO
2004-09-21,1726,5.8,0.23,13.2,10.5,16.2,MALMO
2004-09-22,1727,6.3,0.0,12.9,11.4,16.0,MALMO
2004-09-23,1728,3.0,1.2,12.2,9.1,15.5,MALMO
2004-09-24,1729,2.0,0.0,12.1,8.7,16.1,MALMO
2004-09-25,1730,3.4,0.1,12.8,8.5,16.6,MALMO
2004-09-26,1731,2.7,0.08,13.1,10.5,15.9,MALMO
2004-09-27,1732,5.4,0.0,13.8,11.8,16.5,MALMO
2004-09-28,1733,3.5,0.06,12.8,11.3,15.2,MALMO
2004-09-29,1734,1.1,0.01,10.3,8.6,13.4,MALMO
2004-09-30,1735,1.2,0.0,8.8,3.8,15.3,MALMO
2004-10-01,1736,1.2,0.0,7.7,2.1,13.6,MALMO
2004-10-02,1737,2.7,0.24,10.0,4.3,14.9,MALMO
2004-10-03,1738,1.7,0.0,12.5,9.2,15.7,MALMO
2004-10-04,1739,3.5,0.0,14.2,11.6,16.2,MALMO
2004-10-05,1740,1.1,0.44,14.5,11.5,17.7,MALMO
2004-10-06,1741,2.4,0.0,12.9,11.4,15.8,MALMO
2004-10-07,1742,4.1,0.0,11.8,10.5,14.3,MALMO
2004-10-08,1743,4.0,0.12,12.1,10.6,15.5,MALMO
2004-10-09,1744,1.0,0.0,6.8,2.8,11.9,MALMO
2004-10-10,1745,1.1,0.0,3.5,-1.4,10.5,MALMO
2004-10-11,1746,1.7,0.0,3.4,-1.3,10.1,MALMO
2004-10-12,1747,3.9,0.0,4.2,0.0,10.2,MALMO
2004-10-13,1748,4.7,0.0,8.3,3.5,11.6,MALMO
2004-10-14,1749,3.6,0.0,8.2,6.0,10.5,MALMO
2004-10-15,1750,2.2,0.41,8.8,7.8,10.0,MALMO
2004-10-16,1751,2.0,1.91,8.8,8.2,9.8,MALMO
2004-10-17,1752,1.5,2.8,9.4,8.1,10.6,MALMO
2004-10-18,1753,4.6,0.26,8.9,7.9,9.6,MALMO
2004-10-19,1754,2.2,0.0,9.1,7.3,12.1,MALMO
2004-10-20,1755,4.0,0.03,7.2,1.4,11.6,MALMO
2004-10-21,1756,4.3,0.26,11.0,8.9,14.5,MALMO
2004-10-22,1757,4.0,0.03,11.2,9.5,12.4,MALMO
2004-10-23,1758,4.0,1.1,12.3,11.2,12.9,MALMO
2004-10-24,1759,2.0,0.18,12.6,12.1,13.9,MALMO
2004-10-25,1760,3.4,0.0,13.6,11.8,15.8,MALMO
2004-10-26,1761,3.1,0.0,11.2,9.9,13.3,MALMO
2004-10-27,1762,0.5,0.0,4.4,1.7,11.2,MALMO
2004-10-28,1763,4.0,0.07,6.8,0.7,9.0,MALMO
2004-10-29,1764,2.8,0.07,8.6,7.5,10.0,MALMO
2004-10-30,1765,2.5,0.14,8.4,7.7,9.2,MALMO
2004-10-31,1766,1.2,0.0,7.8,5.9,9.7,MALMO
2004-11-01,1767,1.5,0.0,9.3,7.1,11.1,MALMO
2004-11-02,1768,1.9,0.0,6.7,3.7,11.2,MALMO
2004-11-03,1769,3.6,0.0,8.4,5.8,10.8,MALMO
2004-11-04,1770,1.9,0.11,9.6,8.5,10.4,MALMO
2004-11-05,1771,5.2,0.2,8.1,6.7,10.4,MALMO
2004-11-06,1772,3.3,0.09,7.6,5.7,10.3,MALMO
2004-11-07,1773,1.0,0.0,3.4,1.0,8.1,MALMO
2004-11-08,1774,0.7,0.04,2.1,-2.1,8.3,MALMO
2004-11-09,1775,3.7,0.2,3.9,-1.4,6.9,MALMO
2004-11-10,1776,3.3,0.0,6.6,5.8,7.7,MALMO
2004-11-11,1777,1.1,0.0,4.1,-1.0,8.6,MALMO
2004-11-12,1778,5.1,0.41,7.0,4.2,7.8,MALMO
2004-11-13,1779,3.6,0.03,5.1,4.1,9.2,MALMO
2004-11-14,1780,3.3,0.03,4.4,0.4,7.0,MALMO
2004-11-15,1781,5.7,0.03,8.9,6.3,10.1,MALMO
2004-11-16,1782,4.8,0.0,5.9,4.8,9.5,MALMO
2004-11-17,1783,3.0,0.69,3.8,2.0,6.2,MALMO
2004-11-18,1784,7.0,0.02,5.5,4.1,9.0,MALMO
2004-11-19,1785,1.7,0.03,-0.4,-4.3,4.1,MALMO
2004-11-20,1786,2.5,0.12,1.4,-1.8,4.3,MALMO
2004-11-21,1787,1.6,0.53,-2.2,-5.3,2.2,MALMO
2004-11-22,1788,5.2,1.6,4.2,-5.4,8.3,MALMO
2004-11-23,1789,6.0,0.0,2.7,1.3,8.7,MALMO
2004-11-24,1790,1.4,0.13,-0.1,-4.4,3.0,MALMO
2004-11-25,1791,4.0,0.0,6.9,2.0,9.0,MALMO
2004-11-26,1792,2.6,1.73,4.7,2.9,7.3,MALMO
2004-11-27,1793,3.8,0.04,5.5,4.5,6.5,MALMO
2004-11-28,1794,0.8,0.1,5.3,4.3,6.1,MALMO
2004-11-29,1795,1.1,0.0,5.3,4.4,6.2,MALMO
2004-11-30,1796,1.5,0.0,4.6,3.0,6.5,MALMO
2004-12-01,1797,1.4,0.41,2.9,1.0,4.0,MALMO
2004-12-02,1798,2.8,0.11,4.0,1.8,5.6,MALMO
2004-12-03,1799,2.6,0.03,4.8,3.6,5.6,MALMO
2004-12-04,1800,3.7,0.02,5.6,1.4,6.9,MALMO
2004-12-05,1801,6.0,0.0,7.2,6.0,8.7,MALMO
2004-12-06,1802,3.9,0.0,6.8,5.6,8.0,MALMO
2004-12-07,1803,4.4,0.0,7.3,6.3,8.3,MALMO
2004-12-08,1804,4.5,0.0,6.6,5.9,7.8,MALMO
2004-12-09,1805,2.5,0.0,5.5,4.2,6.8,MALMO
2004-12-10,1806,1.4,0.0,3.1,1.6,5.5,MALMO
2004-12-11,1807,3.1,0.0,4.0,-0.1,6.6,MALMO
2004-12-12,1808,2.6,0.0,5.0,3.8,5.8,MALMO
2004-12-13,1809,0.8,0.04,6.3,5.7,7.2,MALMO
2004-12-14,1810,3.1,0.0,3.2,0.9,6.4,MALMO
2004-12-15,1811,4.3,0.09,5.1,1.0,6.3,MALMO
2004-12-16,1812,3.7,0.19,4.1,1.7,6.7,MALMO
2004-12-17,1813,4.0,0.29,5.2,3.8,6.5,MALMO
2004-12-18,1814,5.0,0.18,2.8,1.2,4.6,MALMO
2004-12-19,1815,3.6,0.1,0.2,-0.9,3.3,MALMO
2004-12-20,1816,1.5,0.16,0.0,-2.5,4.1,MALMO
2004-12-21,1817,2.4,0.0,1.5,-2.3,3.2,MALMO
2004-12-22,1818,6.1,0.17,2.0,0.7,3.2,MALMO
2004-12-23,1819,5.7,1.07,6.4,3.2,8.2,MALMO
2004-12-24,1820,1.1,2.25,1.9,0.2,8.0,MALMO
2004-12-25,1821,4.8,0.25,4.4,0.4,5.7,MALMO
2004-12-26,1822,0.9,0.0,0.9,-1.2,4.2,MALMO
2004-12-27,1823,1.2,0.0,-1.9,-2.8,-0.2,MALMO
2004-12-28,1824,2.5,0.0,0.0,-2.7,0.9,MALMO
2004-12-29,1825,0.9,0.02,1.1,-0.5,2.4,MALMO
2004-12-30,1826,5.6,0.19,4.1,0.4,5.4,MALMO
2004-12-31,1827,1.2,0.0,4.6,2.6,6.9,MALMO
2005-01-01,1828,3.1,0.29,2.8,1.3,4.3,MALMO
2005-01-02,1829,6.4,0.15,4.0,2.5,6.1,MALMO
2005-01-03,1830,7.0,0.94,4.0,1.9,5.1,MALMO
2005-01-04,1831,6.2,0.3,6.9,4.8,7.7,MALMO
2005-01-05,1832,4.6,0.06,5.1,4.5,7.6,MALMO
2005-01-06,1833,5.8,0.0,5.5,4.2,6.9,MALMO
2005-01-07,1834,6.8,0.43,8.0,5.2,9.1,MALMO
2005-01-08,1835,8.8,0.11,7.9,6.7,9.3,MALMO
2005-01-09,1836,7.3,0.48,6.3,4.9,7.5,MALMO
2005-01-10,1837,5.5,0.0,8.5,5.5,10.6,MALMO
2005-01-11,1838,3.8,0.25,6.7,5.9,10.0,MALMO
2005-01-12,1839,5.1,0.0,6.9,6.0,7.7,MALMO
2005-01-13,1840,6.1,0.0,4.8,4.1,6.1,MALMO
2005-01-14,1841,3.0,0.0,4.4,2.4,6.7,MALMO
2005-01-15,1842,0.8,0.0,-1.3,-4.6,4.0,MALMO
2005-01-16,1843,3.0,0.0,2.1,-0.2,4.1,MALMO
2005-01-17,1844,3.7,0.18,3.5,1.5,4.7,MALMO
2005-01-18,1845,3.6,0.59,4.2,3.8,5.1,MALMO
2005-01-19,1846,2.2,0.52,2.3,-0.2,4.2,MALMO
2005-01-20,1847,6.6,0.04,3.8,0.8,5.9,MALMO
2005-01-21,1848,5.3,0.08,2.9,1.4,5.0,MALMO
2005-01-22,1849,3.1,0.0,1.3,-0.5,2.8,MALMO
2005-01-23,1850,3.0,0.05,0.3,-0.7,2.2,MALMO
2005-01-24,1851,3.3,0.0,-2.9,-4.9,-0.6,MALMO
2005-01-25,1852,1.9,0.0,-4.2,-6.3,-1.2,MALMO
2005-01-26,1853,0.5,0.0,-5.6,-7.8,-1.6,MALMO
2005-01-27,1854,0.8,0.0,-2.0,-6.5,1.1,MALMO
2005-01-28,1855,0.6,0.0,-4.0,-6.2,-0.1,MALMO
2005-01-29,1856,0.8,0.0,-4.4,-9.9,-1.9,MALMO
2005-01-30,1857,3.0,0.0,2.4,-2.5,5.0,MALMO
2005-01-31,1858,5.6,0.0,4.6,2.3,7.3,MALMO
2005-02-01,1859,4.2,0.0,3.0,2.1,4.8,MALMO
2005-02-02,1860,1.7,0.0,2.1,-0.2,3.8,MALMO
2005-02-03,1861,0.7,0.0,0.6,-2.4,3.2,MALMO
2005-02-04,1862,2.0,0.0,2.7,1.7,3.5,MALMO
2005-02-05,1863,2.8,0.0,2.0,0.4,3.9,MALMO
2005-02-06,1864,4.0,0.0,-1.6,-2.3,0.8,MALMO
2005-02-07,1865,3.0,0.0,-2.4,-5.8,1.2,MALMO
2005-02-08,1866,2.2,0.0,-2.5,-5.2,0.5,MALMO
2005-02-09,1867,2.2,0.41,-1.1,-5.7,1.6,MALMO
2005-02-10,1868,4.9,0.69,3.4,-1.0,4.7,MALMO
2005-02-11,1869,3.5,0.0,2.4,1.2,4.6,MALMO
2005-02-12,1870,4.3,2.67,1.7,-1.5,3.2,MALMO
2005-02-13,1871,5.5,0.12,0.5,-0.2,3.4,MALMO
2005-02-14,1872,4.8,0.06,0.1,-0.9,0.8,MALMO
2005-02-15,1873,3.2,0.0,-2.0,-3.2,1.3,MALMO
2005-02-16,1874,2.1,0.0,-1.9,-3.5,-0.7,MALMO
2005-02-17,1875,1.3,0.03,-3.4,-5.1,-1.2,MALMO
2005-02-18,1876,3.6,0.25,0.0,-4.7,1.2,MALMO
2005-02-19,1877,2.2,0.0,0.9,0.1,1.5,MALMO
2005-02-20,1878,0.8,0.01,0.8,0.3,2.1,MALMO
2005-02-21,1879,2.6,0.0,0.5,-0.6,2.4,MALMO
2005-02-22,1880,5.0,0.2,-1.4,-2.1,0.7,MALMO
2005-02-23,1881,9.0,0.14,-0.3,-3.1,0.6,MALMO
2005-02-24,1882,4.2,0.07,0.8,0.3,1.8,MALMO
2005-02-25,1883,2.1,0.0,-0.4,-1.3,1.0,MALMO
2005-02-26,1884,2.8,0.0,-2.8,-4.1,0.4,MALMO
2005-02-27,1885,3.2,0.0,-5.1,-7.7,-1.8,MALMO
2005-02-28,1886,2.4,0.17,-2.4,-9.3,0.9,MALMO
2005-03-01,1887,2.7,0.43,-1.6,-2.8,0.3,MALMO
2005-03-02,1888,5.2,0.05,-2.9,-4.6,-1.5,MALMO
2005-03-03,1889,1.7,0.0,-6.5,-9.0,-2.0,MALMO
2005-03-04,1890,1.1,0.0,-8.7,-16.0,-0.5,MALMO
2005-03-05,1891,2.2,0.0,-5.3,-10.5,-1.2,MALMO
2005-03-06,1892,2.6,0.0,-4.4,-9.1,-0.6,MALMO
2005-03-07,1893,3.5,0.0,0.7,-2.6,3.7,MALMO
2005-03-08,1894,2.5,0.0,2.5,0.3,5.8,MALMO
2005-03-09,1895,2.0,0.0,-1.2,-3.9,2.0,MALMO
2005-03-10,1896,4.3,0.27,-0.5,-5.2,1.7,MALMO
2005-03-11,1897,4.9,0.46,1.6,0.3,3.6,MALMO
2005-03-12,1898,2.6,0.0,-0.1,-2.2,2.3,MALMO
2005-03-13,1899,1.8,0.14,-4.4,-9.1,-0.8,MALMO
2005-03-14,1900,4.5,0.0,1.3,-1.2,4.5,MALMO
2005-03-15,1901,2.9,1.22,1.7,0.6,4.5,MALMO
2005-03-16,1902,5.5,0.5,5.9,0.6,7.8,MALMO
2005-03-17,1903,6.0,0.03,7.6,6.6,8.6,MALMO
2005-03-18,1904,2.2,0.79,3.7,1.1,8.3,MALMO
2005-03-19,1905,2.2,0.0,-1.9,-4.2,2.2,MALMO
2005-03-20,1906,0.7,0.0,-1.3,-6.2,2.7,MALMO
2005-03-21,1907,0.8,0.0,-0.2,-5.1,4.0,MALMO
2005-03-22,1908,2.4,0.0,2.7,-2.8,7.7,MALMO
2005-03-23,1909,1.8,0.0,5.2,1.4,8.0,MALMO
2005-03-24,1910,1.0,0.0,6.4,5.6,8.2,MALMO
2005-03-25,1911,1.5,0.0,6.2,0.9,12.5,MALMO
2005-03-26,1912,3.5,0.0,5.7,1.4,12.2,MALMO
2005-03-27,1913,4.7,0.0,3.5,0.9,7.3,MALMO
2005-03-28,1914,2.7,0.0,3.9,-1.4,9.0,MALMO
2005-03-29,1915,5.3,0.0,2.6,-1.8,7.6,MALMO
2005-03-30,1916,3.6,0.0,2.7,-1.8,7.5,MALMO
2005-03-31,1917,1.1,0.0,2.7,-4.6,9.5,MALMO
2005-04-01,1918,0.5,0.0,3.8,-4.7,11.5,MALMO
2005-04-02,1919,1.6,0.0,5.1,-4.2,13.0,MALMO
2005-04-03,1920,2.7,0.0,8.0,1.6,15.2,MALMO
2005-04-04,1921,2.2,0.09,10.4,3.4,17.1,MALMO
2005-04-05,1922,4.2,0.03,7.6,4.7,11.6,MALMO
2005-04-06,1923,3.8,0.0,7.6,4.0,11.6,MALMO
2005-04-07,1924,3.8,0.25,8.2,5.2,13.3,MALMO
2005-04-08,1925,3.5,0.0,6.6,4.1,9.6,MALMO
2005-04-09,1926,3.1,0.0,5.6,3.2,8.6,MALMO
2005-04-10,1927,2.5,0.0,4.1,-2.3,8.6,MALMO
2005-04-11,1928,4.1,0.0,9.6,4.3,15.4,MALMO
2005-04-12,1929,3.3,0.01,9.9,4.9,14.9,MALMO
2005-04-13,1930,1.9,0.07,9.0,7.2,12.1,MALMO
2005-04-14,1931,2.2,0.01,11.1,7.4,15.2,MALMO
2005-04-15,1932,2.5,0.0,13.2,9.2,19.3,MALMO
2005-04-16,1933,3.8,0.0,11.2,4.1,17.4,MALMO
2005-04-17,1934,5.2,0.0,11.0,6.2,17.0,MALMO
2005-04-18,1935,5.2,0.0,9.7,5.9,15.1,MALMO
2005-04-19,1936,3.6,0.0,6.3,1.8,12.7,MALMO
2005-04-20,1937,2.2,0.02,2.8,-1.9,7.0,MALMO
2005-04-21,1938,3.3,0.0,6.2,-0.3,11.0,MALMO
2005-04-22,1939,2.0,0.0,5.8,-0.3,11.4,MALMO
2005-04-23,1940,1.9,0.0,5.2,1.9,8.8,MALMO
2005-04-24,1941,1.1,0.0,5.5,-3.1,11.2,MALMO
2005-04-25,1942,4.3,0.0,5.2,-2.0,10.7,MALMO
2005-04-26,1943,4.1,0.0,7.3,0.9,13.0,MALMO
2005-04-27,1944,5.0,0.28,7.6,-1.4,14.5,MALMO
2005-04-28,1945,1.0,0.0,8.8,4.9,13.3,MALMO
2005-04-29,1946,3.5,0.0,8.0,4.1,12.0,MALMO
2005-04-30,1947,2.0,0.01,11.7,7.8,15.4,MALMO
2005-05-01,1948,0.8,0.0,11.3,8.3,15.2,MALMO
2005-05-02,1949,3.9,0.81,11.5,7.4,16.0,MALMO
2005-05-03,1950,1.6,0.01,14.3,9.5,19.4,MALMO
2005-05-04,1951,1.7,0.0,12.4,10.3,15.7,MALMO
2005-05-05,1952,3.2,0.18,9.8,6.4,14.3,MALMO
2005-05-06,1953,3.6,0.12,9.8,8.3,12.5,MALMO
2005-05-07,1954,3.2,0.0,8.6,5.7,12.8,MALMO
2005-05-08,1955,2.5,0.0,8.8,6.7,11.8,MALMO
2005-05-09,1956,2.3,0.0,7.6,3.1,11.8,MALMO
2005-05-10,1957,1.1,0.36,8.1,4.6,12.3,MALMO
2005-05-11,1958,1.5,0.03,8.7,2.5,13.7,MALMO
2005-05-12,1959,1.3,0.0,10.3,2.0,16.1,MALMO
2005-05-13,1960,1.1,0.0,11.4,2.0,17.7,MALMO
2005-05-14,1961,2.3,0.0,11.0,3.0,17.9,MALMO
2005-05-15,1962,2.2,0.0,11.0,4.1,17.5,MALMO
2005-05-16,1963,4.0,0.0,10.3,9.0,12.0,MALMO
2005-05-17,1964,2.2,0.0,9.9,5.0,14.1,MALMO
2005-05-18,1965,3.6,0.0,9.0,5.3,12.3,MALMO
2005-05-19,1966,2.8,0.0,10.0,6.2,13.9,MALMO
2005-05-20,1967,4.9,0.12,12.5,9.0,17.0,MALMO
2005-05-21,1968,2.7,0.21,13.1,10.2,18.0,MALMO
2005-05-22,1969,2.0,0.0,14.6,9.1,19.5,MALMO
2005-05-23,1970,1.6,0.05,14.6,12.5,18.8,MALMO
2005-05-24,1971,2.2,0.03,13.2,9.2,17.5,MALMO
2005-05-25,1972,2.4,0.0,15.2,10.8,19.4,MALMO
2005-05-26,1973,2.8,0.0,17.9,11.6,24.0,MALMO
2005-05-27,1974,2.0,0.0,18.3,15.4,21.9,MALMO
2005-05-28,1975,3.1,0.0,18.6,9.3,24.8,MALMO
2005-05-29,1976,3.8,0.0,17.4,14.3,22.2,MALMO
2005-05-30,1977,1.5,0.92,13.3,11.4,18.5,MALMO
2005-05-31,1978,4.7,0.36,10.5,8.7,13.6,MALMO
2005-06-01,1979,3.9,0.03,11.8,9.7,14.0,MALMO
2005-06-02,1980,2.2,0.44,10.5,9.2,12.8,MALMO
2005-06-03,1981,2.3,0.84,15.3,10.7,20.2,MALMO
2005-06-04,1982,4.6,0.09,14.6,12.9,17.9,MALMO
2005-06-05,1983,4.5,0.0,13.7,11.9,17.8,MALMO
2005-06-06,1984,4.2,0.41,10.6,8.9,14.2,MALMO
2005-06-07,1985,3.0,0.22,11.1,7.8,15.0,MALMO
2005-06-08,1986,2.5,0.0,12.6,3.9,18.3,MALMO
2005-06-09,1987,1.5,0.24,14.5,7.0,19.3,MALMO
2005-06-10,1988,3.7,0.0,13.9,12.1,18.3,MALMO
2005-06-11,1989,2.7,0.52,12.0,9.8,17.3,MALMO
2005-06-12,1990,2.2,0.34,11.4,9.0,14.2,MALMO
2005-06-13,1991,2.6,0.74,10.8,7.3,13.6,MALMO
2005-06-14,1992,3.4,0.0,14.3,7.0,19.5,MALMO
2005-06-15,1993,2.2,0.0,17.2,12.3,21.9,MALMO
2005-06-16,1994,1.3,0.0,15.6,8.3,22.0,MALMO
2005-06-17,1995,3.0,0.4,15.4,13.8,18.8,MALMO
2005-06-18,1996,4.8,0.0,15.9,12.5,19.2,MALMO
2005-06-19,1997,2.1,0.0,17.1,12.7,21.9,MALMO
2005-06-20,1998,1.4,0.0,17.7,10.0,24.1,MALMO
2005-06-21,1999,3.2,0.11,19.3,14.1,24.9,MALMO
