date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city,year,month
2000-09-05,249,6.5,0.57,1.0211,2.54,0.0,18.4,13.1,23.8,MONTELIMAR,2000,9
2000-09-06,250,3.9,0.54,1.0174,2.3,0.0,20.2,13.7,26.8,MONTELIMAR,2000,9
2000-09-07,251,5.4,0.55,1.0157,2.3,0.0,21.8,18.0,25.5,MONTELIMAR,2000,9
2000-09-08,252,4.4,0.51,1.0201,2.51,0.0,20.6,14.9,26.4,MONTELIMAR,2000,9
2000-09-09,253,0.9,0.61,1.0224,2.37,0.0,20.2,10.7,29.7,MONTELIMAR,2000,9
2000-09-10,254,0.9,0.66,1.0196,2.33,0.0,20.8,10.5,31.1,MONTELIMAR,2000,9
2000-09-11,255,1.5,0.62,1.0151,2.28,0.0,21.6,11.3,32.0,MONTELIMAR,2000,9
2000-09-12,256,2.5,0.73,1.0144,2.02,0.14,22.8,16.1,29.6,MONTELIMAR,2000,9
2000-09-13,257,2.0,0.69,1.0146,2.08,0.0,24.3,18.4,30.2,MONTELIMAR,2000,9
2000-09-14,258,1.6,0.75,1.0158,1.91,0.0,22.4,15.2,29.5,MONTELIMAR,2000,9
2000-09-15,259,2.6,0.72,1.0158,1.84,0.02,25.1,21.0,29.2,MONTELIMAR,2000,9
2000-09-16,260,4.4,0.66,1.0144,1.48,0.0,24.6,21.0,28.3,MONTELIMAR,2000,9
2000-09-17,261,5.4,0.53,1.0116,2.29,0.0,19.2,15.0,23.5,MONTELIMAR,2000,9
2000-09-18,262,2.4,0.59,1.008,2.2,0.0,19.7,12.4,27.0,MONTELIMAR,2000,9
2000-09-19,263,3.4,0.78,1.0033,0.95,3.62,20.0,12.2,27.8,MONTELIMAR,2000,9
2000-09-20,264,3.5,0.88,1.0069,0.74,1.96,15.5,13.2,17.8,MONTELIMAR,2000,9
2000-09-21,265,4.2,0.65,1.0188,2.15,0.0,16.2,11.5,20.8,MONTELIMAR,2000,9
2000-09-22,266,6.0,0.63,1.0201,2.15,0.0,19.3,14.5,24.1,MONTELIMAR,2000,9
2000-09-23,267,2.0,0.66,1.0189,2.11,0.0,20.2,13.4,27.0,MONTELIMAR,2000,9
2000-09-24,268,1.6,0.72,1.0201,2.09,0.02,17.8,9.3,26.4,MONTELIMAR,2000,9
2000-09-25,269,0.6,0.8,1.022,1.75,0.0,19.4,12.0,26.8,MONTELIMAR,2000,9
2000-09-26,270,1.9,0.82,1.0217,1.47,0.02,19.4,13.5,25.2,MONTELIMAR,2000,9
2000-09-27,271,1.2,0.85,1.02,1.37,0.32,18.5,13.4,23.6,MONTELIMAR,2000,9
2000-09-28,272,3.9,0.73,1.0115,1.46,0.28,20.6,15.9,25.4,MONTELIMAR,2000,9
2000-09-29,273,2.0,0.87,1.0032,0.19,2.9,17.6,15.6,19.6,MONTELIMAR,2000,9
2000-09-30,274,5.0,0.78,1.0063,1.48,0.0,16.0,14.1,18.0,MONTELIMAR,2000,9
2000-10-01,275,3.5,0.77,1.008,1.89,0.02,15.8,11.5,20.1,MONTELIMAR,2000,10
2000-10-02,276,3.5,0.8,1.0143,1.19,0.42,13.0,8.4,17.6,MONTELIMAR,2000,10
2000-10-03,277,6.5,0.64,1.0188,1.74,0.0,15.5,12.3,18.7,MONTELIMAR,2000,10
2000-10-04,278,6.5,0.7,1.0191,1.73,0.0,15.7,11.9,19.5,MONTELIMAR,2000,10
2000-10-05,279,6.4,0.71,1.0181,1.47,0.0,16.2,11.6,20.7,MONTELIMAR,2000,10
2000-10-06,280,7.6,0.59,1.0209,1.47,0.0,14.9,12.7,17.1,MONTELIMAR,2000,10
2000-10-07,281,7.1,0.62,1.0222,1.69,0.0,12.4,8.4,16.5,MONTELIMAR,2000,10
2000-10-08,282,4.9,0.68,1.0189,1.23,0.0,13.1,8.6,17.6,MONTELIMAR,2000,10
2000-10-09,283,2.9,0.7,1.0122,1.6,0.72,13.8,8.3,19.4,MONTELIMAR,2000,10
2000-10-10,284,1.6,0.79,1.0038,1.31,0.36,13.9,11.1,16.7,MONTELIMAR,2000,10
2000-10-11,285,2.2,0.9,0.9969,0.32,0.62,12.0,9.3,14.6,MONTELIMAR,2000,10
2000-10-12,286,2.1,0.93,1.0019,0.22,2.58,12.2,9.3,15.0,MONTELIMAR,2000,10
2000-10-13,287,5.6,0.91,1.009,0.19,10.6,11.5,11.1,11.8,MONTELIMAR,2000,10
2000-10-14,288,6.0,0.92,1.0119,0.35,1.66,12.0,10.8,13.3,MONTELIMAR,2000,10
2000-10-15,289,3.6,0.93,1.0076,0.17,2.54,12.7,12.1,13.3,MONTELIMAR,2000,10
2000-10-16,290,1.6,0.9,1.0157,0.79,0.18,13.8,10.8,16.8,MONTELIMAR,2000,10
2000-10-17,291,3.5,0.8,1.0249,1.57,0.0,14.4,10.0,18.7,MONTELIMAR,2000,10
2000-10-18,292,2.4,0.77,1.024,1.5,0.0,14.3,9.6,19.0,MONTELIMAR,2000,10
2000-10-19,293,0.6,0.85,1.0217,1.1,0.0,12.6,5.5,19.8,MONTELIMAR,2000,10
2000-10-20,294,2.4,0.81,1.0207,0.56,0.0,13.8,8.0,19.7,MONTELIMAR,2000,10
2000-10-21,295,2.8,0.71,1.0239,1.21,0.0,18.4,14.3,22.4,MONTELIMAR,2000,10
2000-10-22,296,1.4,0.82,1.0279,1.31,0.02,16.3,10.5,22.1,MONTELIMAR,2000,10
2000-10-23,297,1.1,0.87,1.0271,0.65,0.0,14.0,8.9,19.2,MONTELIMAR,2000,10
2000-10-24,298,1.2,0.87,1.0247,1.22,0.02,16.8,12.0,21.5,MONTELIMAR,2000,10
2000-10-25,299,1.8,0.85,1.0209,1.11,0.0,14.6,9.2,20.1,MONTELIMAR,2000,10
2000-10-26,300,1.0,0.92,1.0191,0.5,0.06,15.5,12.4,18.6,MONTELIMAR,2000,10
2000-10-27,301,4.6,0.71,1.0208,1.16,0.0,13.7,10.1,17.3,MONTELIMAR,2000,10
2000-10-28,302,2.6,0.79,1.0211,1.19,0.02,14.0,8.1,20.0,MONTELIMAR,2000,10
2000-10-29,303,1.9,0.94,1.0208,0.71,0.22,14.0,11.6,16.4,MONTELIMAR,2000,10
2000-10-30,304,3.6,0.91,1.0102,0.24,3.48,13.2,8.3,18.1,MONTELIMAR,2000,10
2000-10-31,305,1.6,0.88,1.0079,0.7,0.16,12.5,9.5,15.5,MONTELIMAR,2000,10
2000-11-01,306,1.4,0.85,1.0134,1.02,0.0,10.8,4.9,16.7,MONTELIMAR,2000,11
2000-11-02,307,1.1,0.96,1.0069,0.07,1.24,10.7,8.4,13.0,MONTELIMAR,2000,11
2000-11-03,308,1.9,0.82,1.0046,0.54,0.0,13.5,10.9,16.1,MONTELIMAR,2000,11
2000-11-04,309,1.0,0.9,1.0158,0.81,0.0,7.8,2.1,13.4,MONTELIMAR,2000,11
2000-11-05,310,4.8,0.82,1.0113,0.83,2.9,7.8,1.1,14.4,MONTELIMAR,2000,11
2000-11-06,311,3.6,0.81,0.9904,0.66,0.26,12.9,10.6,15.2,MONTELIMAR,2000,11
2000-11-07,312,3.4,0.71,0.9966,0.41,0.0,10.6,8.9,12.3,MONTELIMAR,2000,11
2000-11-08,313,2.1,0.82,1.005,0.59,0.06,8.2,4.5,12.0,MONTELIMAR,2000,11
2000-11-09,314,1.1,0.9,1.0158,0.61,0.12,8.5,4.4,12.6,MONTELIMAR,2000,11
2000-11-10,315,1.2,0.85,1.0238,1.16,0.0,9.2,3.2,15.3,MONTELIMAR,2000,11
2000-11-11,316,2.6,0.77,1.0254,1.09,0.02,7.1,0.3,13.9,MONTELIMAR,2000,11
2000-11-12,317,3.2,0.75,1.0129,0.07,0.38,12.6,8.0,17.3,MONTELIMAR,2000,11
2000-11-13,318,6.2,0.79,1.0046,0.14,1.34,16.6,15.2,18.1,MONTELIMAR,2000,11
2000-11-14,319,1.8,0.89,1.0109,0.75,0.3,10.3,7.8,12.8,MONTELIMAR,2000,11
2000-11-15,320,2.2,0.92,1.0174,0.58,0.0,6.4,3.1,9.8,MONTELIMAR,2000,11
2000-11-16,321,4.4,0.8,1.0133,0.67,0.0,7.2,4.3,10.1,MONTELIMAR,2000,11
2000-11-17,322,6.4,0.64,1.0137,0.52,0.0,9.6,8.2,11.0,MONTELIMAR,2000,11
2000-11-18,323,5.1,0.74,1.0167,0.85,0.0,8.3,5.7,10.9,MONTELIMAR,2000,11
2000-11-19,324,1.0,0.92,1.0111,0.27,0.56,5.2,2.2,8.2,MONTELIMAR,2000,11
2000-11-20,325,1.6,0.96,1.0078,0.2,0.02,7.9,6.8,9.0,MONTELIMAR,2000,11
2000-11-21,326,1.5,0.87,1.0126,0.72,0.06,7.8,3.2,12.3,MONTELIMAR,2000,11
2000-11-22,327,2.4,0.83,1.0139,0.23,1.46,11.0,7.5,14.6,MONTELIMAR,2000,11
2000-11-23,328,5.1,0.88,1.006,0.09,1.84,12.2,9.9,14.5,MONTELIMAR,2000,11
2000-11-24,329,3.2,0.81,1.0121,0.72,0.0,9.3,6.5,12.1,MONTELIMAR,2000,11
2000-11-25,330,1.5,0.82,1.012,0.86,0.1,7.9,3.3,12.5,MONTELIMAR,2000,11
2000-11-26,331,1.8,0.8,1.0144,0.63,0.02,9.6,5.4,13.7,MONTELIMAR,2000,11
2000-11-27,332,0.8,0.89,1.0207,0.42,0.06,7.8,5.0,10.6,MONTELIMAR,2000,11
2000-11-28,333,1.1,0.88,1.0218,0.66,0.0,10.0,3.7,16.2,MONTELIMAR,2000,11
2000-11-29,334,2.1,0.79,1.0178,0.16,0.0,11.6,7.6,15.6,MONTELIMAR,2000,11
2000-11-30,335,2.2,0.87,1.0188,0.23,0.2,11.0,8.2,13.8,MONTELIMAR,2000,11
2000-12-01,336,4.2,0.71,1.0201,0.5,0.0,14.3,11.8,16.8,MONTELIMAR,2000,12
2000-12-02,337,2.2,0.84,1.0177,0.11,2.74,13.2,11.7,14.7,MONTELIMAR,2000,12
2000-12-03,338,3.8,0.72,1.0207,0.77,0.0,11.2,9.2,13.2,MONTELIMAR,2000,12
2000-12-04,339,1.4,0.85,1.022,0.74,0.0,7.3,0.7,13.9,MONTELIMAR,2000,12
2000-12-05,340,2.2,0.76,1.0208,0.18,0.28,7.8,2.2,13.4,MONTELIMAR,2000,12
2000-12-06,341,2.2,0.81,1.018,0.11,0.6,13.6,11.2,16.1,MONTELIMAR,2000,12
2000-12-07,342,4.9,0.66,1.0115,0.06,0.38,14.4,11.8,17.0,MONTELIMAR,2000,12
2000-12-08,343,3.2,0.68,1.0114,0.15,0.0,16.0,15.1,16.9,MONTELIMAR,2000,12
2000-12-09,344,1.9,0.83,1.0198,0.44,0.06,11.4,8.5,14.3,MONTELIMAR,2000,12
2000-12-10,345,0.9,0.9,1.0276,0.4,0.0,7.3,3.4,11.2,MONTELIMAR,2000,12
2000-12-11,346,0.8,0.93,1.0307,0.48,0.0,5.6,1.2,10.1,MONTELIMAR,2000,12
2000-12-12,347,1.6,0.91,1.0291,0.36,0.0,6.7,1.6,11.8,MONTELIMAR,2000,12
2000-12-13,348,1.1,0.9,1.0262,0.22,0.0,8.9,6.9,10.9,MONTELIMAR,2000,12
2000-12-14,349,0.8,0.91,1.0162,0.35,0.0,6.5,1.7,11.3,MONTELIMAR,2000,12
2000-12-15,350,2.0,0.75,1.0144,0.67,0.0,9.0,6.1,12.0,MONTELIMAR,2000,12
2000-12-16,351,2.5,0.71,1.0188,0.64,0.0,5.0,0.0,9.9,MONTELIMAR,2000,12
2000-12-17,352,2.5,0.77,1.0186,0.53,0.0,5.8,2.5,9.2,MONTELIMAR,2000,12
2000-12-18,353,1.2,0.78,1.0215,0.73,0.0,7.2,2.3,12.1,MONTELIMAR,2000,12
2000-12-19,354,0.6,0.83,1.0205,0.71,0.0,7.7,0.8,14.6,MONTELIMAR,2000,12
2000-12-20,355,1.2,0.84,1.0175,0.34,0.02,6.1,1.3,10.9,MONTELIMAR,2000,12
2000-12-21,356,2.6,0.8,1.0175,0.46,0.0,8.6,6.4,10.7,MONTELIMAR,2000,12
2000-12-22,357,1.9,0.82,1.016,0.65,0.0,8.0,4.5,11.4,MONTELIMAR,2000,12
2000-12-23,358,2.1,0.96,1.0141,0.23,0.38,2.4,-0.1,4.9,MONTELIMAR,2000,12
2000-12-24,359,1.8,0.92,1.0028,0.08,4.32,5.6,1.3,9.8,MONTELIMAR,2000,12
2000-12-25,360,2.2,0.92,0.9962,0.25,0.14,8.4,6.6,10.2,MONTELIMAR,2000,12
2000-12-26,361,0.9,0.95,0.9927,0.2,0.3,7.4,5.5,9.2,MONTELIMAR,2000,12
2000-12-27,362,1.0,0.94,0.9924,0.47,0.0,5.4,2.5,8.4,MONTELIMAR,2000,12
2000-12-28,363,3.5,0.69,0.9995,0.71,0.0,7.0,4.9,9.0,MONTELIMAR,2000,12
2000-12-29,364,3.4,0.78,1.003,0.69,0.04,5.4,2.7,8.2,MONTELIMAR,2000,12
2000-12-30,365,5.8,0.76,1.0048,0.33,0.4,2.4,-0.7,5.4,MONTELIMAR,2000,12
2000-12-31,366,7.1,0.67,1.0159,0.8,0.0,3.2,1.3,5.1,MONTELIMAR,2000,12
2001-01-01,367,2.1,0.83,1.0114,0.09,0.16,5.9,-2.1,13.8,MONTELIMAR,2001,1
2001-01-02,368,2.4,0.84,1.0066,0.22,1.58,10.4,7.2,13.6,MONTELIMAR,2001,1
2001-01-03,369,1.0,0.86,1.0147,0.7,0.12,7.8,2.4,13.1,MONTELIMAR,2001,1
2001-01-04,370,1.2,0.9,1.0121,0.44,0.58,8.4,3.1,13.8,MONTELIMAR,2001,1
2001-01-05,371,2.2,0.84,1.0077,0.14,0.28,7.8,2.2,13.5,MONTELIMAR,2001,1
2001-01-06,372,4.5,0.9,1.0075,0.04,1.82,9.1,6.4,11.8,MONTELIMAR,2001,1
2001-01-07,373,2.4,0.84,1.0136,0.62,0.0,7.2,4.7,9.8,MONTELIMAR,2001,1
2001-01-08,374,2.9,0.8,1.015,0.47,0.02,4.2,-0.2,8.7,MONTELIMAR,2001,1
2001-01-09,375,3.1,0.72,1.0163,0.61,0.22,6.6,2.7,10.6,MONTELIMAR,2001,1
2001-01-10,376,1.2,0.85,1.0158,0.19,0.0,8.5,5.7,11.3,MONTELIMAR,2001,1
2001-01-11,377,1.5,0.84,1.015,0.11,0.02,11.4,9.1,13.6,MONTELIMAR,2001,1
2001-01-12,378,2.4,0.88,1.0152,0.33,0.48,10.4,8.9,11.9,MONTELIMAR,2001,1
2001-01-13,379,6.0,0.77,1.0178,0.44,0.08,7.0,5.4,8.7,MONTELIMAR,2001,1
2001-01-14,380,4.2,0.76,1.0211,0.5,0.02,4.6,3.2,6.1,MONTELIMAR,2001,1
2001-01-15,381,0.9,0.86,1.0223,0.12,0.0,3.3,2.2,4.4,MONTELIMAR,2001,1
2001-01-16,382,1.5,0.74,1.0216,0.56,0.24,5.0,2.4,7.6,MONTELIMAR,2001,1
2001-01-17,383,1.4,0.9,1.021,0.21,0.22,4.0,2.7,5.4,MONTELIMAR,2001,1
2001-01-18,384,0.8,0.89,1.0192,0.33,1.12,5.4,3.2,7.6,MONTELIMAR,2001,1
2001-01-19,385,2.1,0.87,1.0211,0.35,0.0,6.6,5.4,7.7,MONTELIMAR,2001,1
2001-01-20,386,4.0,0.81,1.0243,0.81,0.0,6.6,2.9,10.2,MONTELIMAR,2001,1
2001-01-21,387,2.5,0.75,1.025,0.88,0.0,4.8,0.9,8.7,MONTELIMAR,2001,1
2001-01-22,388,2.1,0.81,1.0172,0.1,0.64,5.6,-1.2,12.3,MONTELIMAR,2001,1
2001-01-23,389,1.8,0.92,1.0133,0.36,0.14,10.2,8.0,12.3,MONTELIMAR,2001,1
2001-01-24,390,1.6,0.9,1.0097,0.2,0.34,11.0,8.6,13.5,MONTELIMAR,2001,1
2001-01-25,391,1.1,0.93,1.0101,0.21,0.34,8.1,5.3,10.9,MONTELIMAR,2001,1
2001-01-26,392,2.2,0.81,1.0098,0.88,0.68,6.0,1.0,10.9,MONTELIMAR,2001,1
2001-01-27,393,2.1,0.72,1.008,1.01,0.04,8.8,6.4,11.2,MONTELIMAR,2001,1
2001-01-28,394,3.5,0.82,1.0,0.17,0.78,3.1,-1.0,7.2,MONTELIMAR,2001,1
2001-01-29,395,9.1,0.66,1.0101,0.91,0.0,6.0,4.9,7.2,MONTELIMAR,2001,1
2001-01-30,396,9.8,0.51,1.016,0.78,0.0,6.6,5.5,7.8,MONTELIMAR,2001,1
2001-01-31,397,6.9,0.63,1.0172,0.99,0.0,4.4,1.9,6.8,MONTELIMAR,2001,1
2001-02-01,398,8.2,0.47,1.0223,1.11,0.0,4.8,2.7,6.9,MONTELIMAR,2001,2
2001-02-02,399,4.5,0.57,1.0227,0.97,0.0,3.6,0.4,6.8,MONTELIMAR,2001,2
2001-02-03,400,1.0,0.8,1.0181,0.67,0.04,5.6,1.7,9.6,MONTELIMAR,2001,2
2001-02-04,401,2.0,0.79,1.0139,1.12,0.02,8.3,1.2,15.4,MONTELIMAR,2001,2
2001-02-05,402,1.6,0.77,1.015,0.77,0.0,11.8,7.8,15.9,MONTELIMAR,2001,2
2001-02-06,403,3.6,0.72,1.0156,0.63,0.0,10.0,3.8,16.3,MONTELIMAR,2001,2
2001-02-07,404,4.9,0.52,1.011,0.6,0.0,16.0,13.3,18.8,MONTELIMAR,2001,2
2001-02-08,405,3.1,0.69,1.0069,0.48,0.46,12.5,8.2,16.8,MONTELIMAR,2001,2
2001-02-09,406,1.8,0.65,1.0196,1.27,0.0,9.3,4.9,13.7,MONTELIMAR,2001,2
2001-02-10,407,6.0,0.65,1.032,1.26,0.0,7.6,4.7,10.4,MONTELIMAR,2001,2
2001-02-11,408,2.8,0.67,1.0377,1.27,0.0,9.0,2.7,15.4,MONTELIMAR,2001,2
2001-02-12,409,1.1,0.71,1.0323,1.26,0.0,7.8,-1.1,16.7,MONTELIMAR,2001,2
2001-02-13,410,5.1,0.74,1.0219,0.89,0.0,7.2,2.2,12.1,MONTELIMAR,2001,2
2001-02-14,411,5.5,0.67,1.0237,1.29,0.0,10.1,7.9,12.3,MONTELIMAR,2001,2
2001-02-15,412,2.5,0.74,1.029,1.32,0.0,9.6,4.9,14.2,MONTELIMAR,2001,2
2001-02-16,413,1.9,0.74,1.0304,1.27,0.0,7.8,-0.7,16.2,MONTELIMAR,2001,2
2001-02-17,414,8.6,0.64,1.0288,0.87,0.0,7.0,5.6,8.5,MONTELIMAR,2001,2
2001-02-18,415,6.9,0.63,1.0311,0.88,0.0,6.7,4.8,8.6,MONTELIMAR,2001,2
2001-02-19,416,8.4,0.65,1.0311,1.42,0.0,6.6,3.5,9.6,MONTELIMAR,2001,2
2001-02-20,417,10.0,0.6,1.0287,1.18,0.0,6.4,3.9,8.8,MONTELIMAR,2001,2
2001-02-21,418,7.9,0.56,1.0269,1.47,0.0,7.6,4.1,11.2,MONTELIMAR,2001,2
2001-02-22,419,8.6,0.64,1.0185,1.54,0.0,9.0,5.3,12.7,MONTELIMAR,2001,2
2001-02-23,420,5.6,0.68,1.0086,0.79,0.0,9.8,6.9,12.8,MONTELIMAR,2001,2
2001-02-24,421,5.5,0.54,1.0061,1.3,0.0,7.0,4.4,9.5,MONTELIMAR,2001,2
2001-02-25,422,7.0,0.55,1.009,1.31,0.0,3.4,0.6,6.3,MONTELIMAR,2001,2
2001-02-26,423,4.4,0.46,1.0101,1.67,0.0,2.9,-1.0,6.8,MONTELIMAR,2001,2
2001-02-27,424,3.4,0.84,0.9992,0.18,4.78,1.9,-4.7,8.5,MONTELIMAR,2001,2
2001-02-28,425,1.0,0.91,0.9981,0.59,0.1,2.2,0.2,4.3,MONTELIMAR,2001,2
2001-03-01,426,1.9,0.79,1.0036,1.2,0.0,5.6,1.3,9.8,MONTELIMAR,2001,3
2001-03-02,427,1.0,0.93,0.9946,0.35,1.38,5.2,0.4,10.0,MONTELIMAR,2001,3
2001-03-03,428,1.6,0.86,0.9937,0.68,0.24,10.8,7.1,14.6,MONTELIMAR,2001,3
2001-03-04,429,1.4,0.88,1.0013,0.4,0.02,11.6,9.8,13.4,MONTELIMAR,2001,3
2001-03-05,430,4.9,0.66,1.0137,1.58,0.0,11.6,8.3,15.0,MONTELIMAR,2001,3
2001-03-06,431,2.4,0.69,1.0171,1.41,0.0,12.5,6.3,18.8,MONTELIMAR,2001,3
2001-03-07,432,2.8,0.68,1.0135,1.17,0.92,15.8,12.2,19.4,MONTELIMAR,2001,3
2001-03-08,433,2.1,0.9,1.0068,0.14,2.92,11.5,10.8,12.2,MONTELIMAR,2001,3
2001-03-09,434,0.6,0.8,1.0115,1.48,0.18,10.7,4.2,17.2,MONTELIMAR,2001,3
2001-03-10,435,1.1,0.89,1.0142,0.59,0.14,11.4,8.4,14.3,MONTELIMAR,2001,3
2001-03-11,436,1.0,0.85,1.0165,1.15,0.1,14.2,8.7,19.7,MONTELIMAR,2001,3
2001-03-12,437,3.1,0.91,1.0122,0.16,1.8,11.8,9.6,14.0,MONTELIMAR,2001,3
2001-03-13,438,1.6,0.68,1.0142,1.63,0.0,10.3,4.7,15.9,MONTELIMAR,2001,3
2001-03-14,439,1.6,0.68,1.0168,1.64,0.0,11.1,6.1,16.1,MONTELIMAR,2001,3
2001-03-15,440,1.6,0.69,1.0155,2.03,0.0,11.3,3.0,19.6,MONTELIMAR,2001,3
2001-03-16,441,2.9,0.73,1.0107,1.58,2.5,12.4,6.5,18.4,MONTELIMAR,2001,3
2001-03-17,442,1.6,0.89,1.0054,0.66,1.1,11.9,9.8,14.0,MONTELIMAR,2001,3
2001-03-18,443,1.4,0.8,1.0091,1.17,0.0,10.3,5.1,15.5,MONTELIMAR,2001,3
2001-03-19,444,2.4,0.67,1.0148,1.6,0.0,11.8,7.7,15.9,MONTELIMAR,2001,3
2001-03-20,445,0.8,0.83,1.0135,0.8,0.02,10.8,5.3,16.4,MONTELIMAR,2001,3
2001-03-21,446,1.2,0.88,1.0081,0.5,0.12,13.2,10.1,16.3,MONTELIMAR,2001,3
2001-03-22,447,1.8,0.66,1.0094,1.51,0.0,17.1,10.7,23.5,MONTELIMAR,2001,3
2001-03-23,448,1.4,0.76,1.0093,1.74,0.0,14.6,7.5,21.8,MONTELIMAR,2001,3
2001-03-24,449,2.9,0.72,1.0021,1.29,0.0,15.5,9.6,21.4,MONTELIMAR,2001,3
2001-03-25,450,1.8,0.65,1.0018,1.79,0.0,15.4,10.1,20.6,MONTELIMAR,2001,3
2001-03-26,451,2.8,0.68,1.0062,1.95,0.0,12.4,6.9,17.9,MONTELIMAR,2001,3
2001-03-27,452,3.1,0.63,1.0101,2.2,0.0,13.0,7.9,18.0,MONTELIMAR,2001,3
2001-03-28,453,2.8,0.74,1.0101,1.6,0.04,12.8,7.2,18.4,MONTELIMAR,2001,3
2001-03-29,454,2.5,0.67,1.0051,1.16,0.78,12.2,7.9,16.4,MONTELIMAR,2001,3
2001-03-30,455,7.6,0.6,1.0136,1.59,0.0,9.8,7.2,12.5,MONTELIMAR,2001,3
2001-03-31,456,6.5,0.54,1.022,2.51,0.0,11.6,6.9,16.3,MONTELIMAR,2001,3
2001-04-01,457,2.8,0.54,1.0227,2.45,0.0,14.6,7.9,21.3,MONTELIMAR,2001,4
2001-04-02,458,3.0,0.6,1.022,2.44,0.0,12.0,3.8,20.1,MONTELIMAR,2001,4
2001-04-03,459,2.0,0.68,1.0202,2.26,0.0,12.7,5.4,20.0,MONTELIMAR,2001,4
2001-04-04,460,3.0,0.78,1.0175,0.86,0.64,13.3,10.9,15.7,MONTELIMAR,2001,4
2001-04-05,461,3.5,0.6,1.0199,2.4,0.0,11.0,6.5,15.4,MONTELIMAR,2001,4
2001-04-06,462,1.5,0.7,1.0161,1.75,1.14,13.8,7.0,20.5,MONTELIMAR,2001,4
2001-04-07,463,2.2,0.6,1.0087,2.02,0.0,14.7,11.1,18.3,MONTELIMAR,2001,4
2001-04-08,464,5.8,0.59,1.0172,2.41,0.04,11.5,8.2,14.9,MONTELIMAR,2001,4
2001-04-09,465,3.9,0.68,1.0228,1.95,0.0,10.6,6.9,14.2,MONTELIMAR,2001,4
2001-04-10,466,3.1,0.72,1.0173,1.3,0.16,11.0,5.7,16.2,MONTELIMAR,2001,4
2001-04-11,467,6.6,0.62,1.0171,1.21,0.04,10.8,8.0,13.6,MONTELIMAR,2001,4
2001-04-12,468,8.5,0.53,1.0204,2.5,0.0,13.0,10.1,15.9,MONTELIMAR,2001,4
2001-04-13,469,10.0,0.45,1.0194,2.49,0.0,10.1,7.1,13.1,MONTELIMAR,2001,4
2001-04-14,470,7.5,0.4,1.0216,2.87,0.0,7.6,3.5,11.8,MONTELIMAR,2001,4
2001-04-15,471,4.1,0.49,1.0176,1.87,0.02,9.2,3.0,15.4,MONTELIMAR,2001,4
2001-04-16,472,4.1,0.69,1.0147,1.7,0.0,11.4,7.9,14.9,MONTELIMAR,2001,4
2001-04-17,473,7.5,0.57,1.0148,2.61,0.0,10.0,6.5,13.6,MONTELIMAR,2001,4
2001-04-18,474,3.8,0.58,1.0103,2.57,0.0,10.6,5.4,15.8,MONTELIMAR,2001,4
2001-04-19,475,4.5,0.7,1.0089,1.36,0.08,9.5,7.6,11.4,MONTELIMAR,2001,4
2001-04-20,476,5.9,0.63,1.0087,2.14,0.02,6.7,3.2,10.2,MONTELIMAR,2001,4
2001-04-21,477,5.5,0.64,1.0062,1.87,0.02,6.7,3.1,10.3,MONTELIMAR,2001,4
2001-04-22,478,5.5,0.51,1.0049,2.6,0.5,9.8,6.2,13.3,MONTELIMAR,2001,4
2001-04-23,479,2.6,0.75,1.0064,1.84,0.0,11.3,6.5,16.1,MONTELIMAR,2001,4
2001-04-24,480,1.8,0.69,1.0122,1.39,0.0,13.8,7.6,20.0,MONTELIMAR,2001,4
2001-04-25,481,2.2,0.74,1.0168,1.36,0.4,15.4,13.5,17.3,MONTELIMAR,2001,4
2001-04-26,482,2.9,0.6,1.0208,3.04,0.0,11.3,3.9,18.8,MONTELIMAR,2001,4
2001-04-27,483,1.8,0.59,1.0173,2.94,0.0,13.8,4.5,23.1,MONTELIMAR,2001,4
2001-04-28,484,1.6,0.63,1.015,2.85,0.0,14.6,6.9,22.3,MONTELIMAR,2001,4
2001-04-29,485,3.4,0.71,1.0107,2.28,0.0,14.6,7.6,21.7,MONTELIMAR,2001,4
2001-04-30,486,4.0,0.65,1.0069,0.94,0.62,16.1,9.8,22.4,MONTELIMAR,2001,4
2001-05-01,487,2.8,0.82,1.0165,1.3,2.02,14.2,11.4,16.9,MONTELIMAR,2001,5
2001-05-02,488,2.2,0.94,1.0141,0.32,3.54,11.4,10.6,12.2,MONTELIMAR,2001,5
2001-05-03,489,1.6,0.73,1.0093,2.92,0.0,14.0,8.9,19.2,MONTELIMAR,2001,5
2001-05-04,490,2.9,0.9,1.0059,0.73,0.54,11.2,10.0,12.4,MONTELIMAR,2001,5
2001-05-05,491,4.0,0.72,1.0068,2.26,0.0,14.1,10.1,18.1,MONTELIMAR,2001,5
2001-05-06,492,7.4,0.73,1.0107,1.96,0.0,13.4,11.1,15.8,MONTELIMAR,2001,5
2001-05-07,493,7.5,0.72,1.016,2.81,0.0,13.4,10.9,15.8,MONTELIMAR,2001,5
2001-05-08,494,5.8,0.68,1.0182,2.62,0.0,15.8,12.3,19.3,MONTELIMAR,2001,5
2001-05-09,495,2.5,0.69,1.0162,2.57,0.0,17.8,11.3,24.4,MONTELIMAR,2001,5
2001-05-10,496,2.5,0.74,1.0142,1.68,0.0,17.0,11.8,22.3,MONTELIMAR,2001,5
2001-05-11,497,3.5,0.62,1.0141,2.96,0.0,20.0,14.9,25.2,MONTELIMAR,2001,5
