date,days,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2000-08-23,236,1.7,6.5,0.74,1.024,2.32,0.0,9.4,15.4,9.9,22.0,KASSEL,2000
2000-08-24,237,1.1,7.9,0.68,1.0233,2.42,0.0,12.3,16.7,8.0,24.3,KASSEL,2000
2000-08-25,238,1.3,5.3,0.73,1.0229,1.54,0.0,5.0,15.6,11.1,20.3,KASSEL,2000
2000-08-26,239,2.2,10.1,0.57,1.0168,2.47,0.0,12.6,18.8,11.3,24.0,KASSEL,2000
2000-08-27,240,1.9,7.6,0.73,1.015,1.78,0.2,7.9,17.6,12.5,23.7,KASSEL,2000
2000-08-28,241,1.5,6.1,0.7,1.0196,1.73,0.02,5.7,16.6,12.5,21.9,KASSEL,2000
2000-08-29,242,1.7,8.8,0.73,1.0205,1.71,0.0,5.6,16.1,11.1,22.2,KASSEL,2000
2000-08-30,243,1.7,5.6,0.68,1.0175,2.07,0.0,9.5,16.2,9.6,21.7,KASSEL,2000
2000-08-31,244,2.2,6.1,0.71,1.0118,1.58,0.0,4.2,16.7,13.7,20.7,KASSEL,2000
2000-09-01,245,2.4,9.7,0.86,1.0068,1.08,0.41,2.3,15.0,10.7,20.4,KASSEL,2000
2000-09-02,246,2.8,10.3,0.94,1.0042,0.65,1.03,0.6,12.8,11.8,15.5,KASSEL,2000
2000-09-03,247,2.9,13.0,0.83,1.0102,0.97,0.11,2.0,13.2,11.2,15.5,KASSEL,2000
2000-09-04,248,2.2,7.6,0.66,1.0189,2.01,0.0,9.3,13.6,9.1,17.4,KASSEL,2000
2000-09-05,249,1.0,6.0,0.8,1.0225,0.7,0.0,1.1,11.6,9.9,14.7,KASSEL,2000
2000-09-06,250,3.4,10.7,0.93,1.014,0.66,1.05,0.9,12.2,9.6,14.3,KASSEL,2000
2000-09-07,251,2.4,10.9,0.79,1.0123,1.32,0.1,4.2,14.6,10.7,18.5,KASSEL,2000
2000-09-08,252,2.9,8.7,0.87,1.0219,0.84,0.0,0.6,15.4,11.8,19.3,KASSEL,2000
2000-09-09,253,1.5,5.9,0.82,1.0243,1.38,0.0,2.9,17.2,14.1,23.0,KASSEL,2000
2000-09-10,254,1.0,3.6,0.87,1.024,0.97,0.0,0.6,16.3,12.8,22.0,KASSEL,2000
2000-09-11,255,1.0,4.6,0.8,1.0192,1.87,0.0,8.4,18.0,11.9,25.2,KASSEL,2000
2000-09-12,256,2.7,12.3,0.75,1.013,1.56,0.01,8.8,18.9,12.2,24.7,KASSEL,2000
2000-09-13,257,1.4,9.4,0.71,1.0122,1.39,0.0,4.5,18.0,14.8,22.5,KASSEL,2000
2000-09-14,258,1.2,4.1,0.86,1.0165,0.83,0.0,0.4,15.0,11.6,18.7,KASSEL,2000
2000-09-15,259,1.3,5.6,0.79,1.0147,1.2,0.83,4.2,17.2,12.6,21.8,KASSEL,2000
2000-09-16,260,3.0,10.9,0.93,1.0067,0.73,0.34,0.8,13.1,12.0,17.6,KASSEL,2000
2000-09-17,261,0.8,4.7,0.88,1.0101,0.84,0.0,0.9,14.3,10.4,18.8,KASSEL,2000
2000-09-18,262,1.3,5.7,0.91,1.0105,0.37,0.0,0.0,13.2,12.2,15.6,KASSEL,2000
2000-09-19,263,1.7,6.9,0.82,1.0082,1.55,0.0,7.6,13.4,9.2,19.1,KASSEL,2000
2000-09-20,264,1.9,8.4,0.78,1.0093,1.38,0.05,6.1,11.5,7.9,15.1,KASSEL,2000
2000-09-21,265,1.5,5.9,0.96,1.016,0.18,0.57,0.0,9.5,9.0,11.6,KASSEL,2000
2000-09-22,266,0.9,4.5,0.87,1.0251,1.01,0.0,1.9,10.7,8.7,15.9,KASSEL,2000
2000-09-23,267,1.5,8.2,0.74,1.0266,1.45,0.0,6.4,12.5,7.5,18.3,KASSEL,2000
2000-09-24,268,1.4,7.4,0.74,1.0223,1.79,0.0,11.1,11.7,6.3,18.9,KASSEL,2000
2000-09-25,269,1.4,4.2,0.93,1.0225,0.53,0.73,1.5,12.6,7.5,16.8,KASSEL,2000
2000-09-26,270,1.9,5.6,0.91,1.022,0.58,0.0,0.2,13.4,11.6,17.2,KASSEL,2000
2000-09-27,271,2.9,7.8,0.94,1.0176,0.54,0.04,1.2,15.2,11.5,17.2,KASSEL,2000
2000-09-28,272,1.7,10.1,0.88,1.0106,0.89,0.13,3.0,16.6,13.0,20.9,KASSEL,2000
2000-09-29,273,1.3,6.9,0.74,1.0056,1.53,0.0,10.4,17.6,12.6,25.5,KASSEL,2000
2000-09-30,274,1.0,4.4,0.87,1.0053,1.4,0.0,9.7,15.2,10.5,22.1,KASSEL,2000
2000-10-01,275,2.0,9.2,0.93,1.0056,0.46,0.01,0.0,14.4,12.8,17.4,KASSEL,2000
2000-10-02,276,2.2,9.0,0.85,1.0085,1.25,0.0,6.0,13.0,10.9,18.5,KASSEL,2000
2000-10-03,277,1.3,5.4,0.86,1.0222,1.09,0.0,5.7,11.4,8.4,17.4,KASSEL,2000
2000-10-04,278,1.1,3.9,0.87,1.0221,0.77,0.0,2.0,12.5,6.8,16.5,KASSEL,2000
2000-10-05,279,1.2,4.0,0.92,1.0177,0.65,0.27,0.4,12.6,11.2,16.1,KASSEL,2000
2000-10-06,280,1.3,11.4,0.79,1.021,0.84,0.0,3.0,9.0,7.6,13.1,KASSEL,2000
2000-10-07,281,0.8,2.4,0.92,1.0254,0.54,0.0,0.0,6.4,4.2,9.9,KASSEL,2000
2000-10-08,282,2.7,10.7,0.82,1.02,0.89,0.15,3.0,8.2,3.2,13.3,KASSEL,2000
2000-10-09,283,2.1,7.3,0.95,1.0104,0.48,0.03,0.5,7.6,5.8,12.3,KASSEL,2000
2000-10-10,284,4.0,14.4,0.83,0.9951,0.69,0.36,2.9,7.6,5.3,12.2,KASSEL,2000
2000-10-11,285,3.6,14.2,0.87,0.9894,0.25,0.29,0.1,8.8,4.1,12.4,KASSEL,2000
2000-10-12,286,2.5,12.2,0.8,1.0009,1.02,0.16,4.7,10.9,7.5,15.1,KASSEL,2000
2000-10-13,287,1.2,6.2,0.91,1.0119,0.64,0.01,1.8,11.6,9.5,15.3,KASSEL,2000
2000-10-14,288,1.6,5.4,0.87,1.0172,0.91,0.0,4.8,12.5,8.1,15.9,KASSEL,2000
2000-10-15,289,2.0,5.8,0.9,1.011,0.71,0.0,0.4,14.0,11.7,16.7,KASSEL,2000
2000-10-16,290,3.0,11.9,0.77,1.0097,0.89,0.0,5.2,14.1,9.4,18.3,KASSEL,2000
2000-10-17,291,1.5,6.1,0.81,1.0228,0.59,0.0,2.3,9.4,6.4,15.1,KASSEL,2000
2000-10-18,292,1.6,6.7,0.95,1.0265,0.75,0.0,3.1,4.9,1.6,9.9,KASSEL,2000
2000-10-19,293,1.6,6.3,0.99,1.0218,0.14,0.28,0.0,8.0,0.7,9.6,KASSEL,2000
2000-10-20,294,1.4,5.3,0.95,1.023,0.27,0.0,0.0,10.2,9.3,12.5,KASSEL,2000
2000-10-21,295,2.8,8.0,0.85,1.0243,0.83,0.0,4.2,12.3,7.6,17.2,KASSEL,2000
2000-10-22,296,2.1,6.4,0.86,1.0291,1.0,0.0,8.6,11.3,6.5,18.6,KASSEL,2000
2000-10-23,297,3.0,8.2,0.95,1.0247,0.35,0.09,1.5,9.7,5.3,10.6,KASSEL,2000
2000-10-24,298,2.5,9.9,0.82,1.019,0.39,0.0,1.0,10.9,9.9,13.3,KASSEL,2000
2000-10-25,299,3.8,12.6,0.84,1.0116,0.33,0.15,0.0,11.8,8.5,13.5,KASSEL,2000
2000-10-26,300,2.1,10.1,0.78,1.0121,0.51,0.1,2.0,8.8,6.2,12.5,KASSEL,2000
2000-10-27,301,3.3,9.5,0.97,1.0172,0.36,1.13,1.0,8.2,5.4,9.9,KASSEL,2000
2000-10-28,302,4.1,12.1,0.95,1.0155,0.21,0.05,0.0,10.0,8.9,11.5,KASSEL,2000
2000-10-29,303,3.7,14.5,0.8,1.0118,0.72,0.37,4.3,8.7,5.7,12.6,KASSEL,2000
2000-10-30,304,6.6,18.7,0.74,0.9984,0.35,0.64,0.4,10.3,7.6,13.9,KASSEL,2000
2000-10-31,305,5.3,15.2,0.85,0.9986,0.38,0.0,0.0,8.2,6.9,9.2,KASSEL,2000
2000-11-01,306,4.3,12.6,0.85,1.0034,0.34,1.0,0.0,7.1,5.8,10.4,KASSEL,2000
2000-11-02,307,3.2,12.9,0.83,1.0025,0.22,0.09,0.2,9.8,4.2,12.2,KASSEL,2000
2000-11-03,308,1.7,8.9,0.93,1.0013,0.15,0.21,0.0,7.6,4.9,11.9,KASSEL,2000
2000-11-04,309,2.4,7.7,0.86,1.0093,0.53,0.0,2.8,6.4,5.1,10.5,KASSEL,2000
2000-11-05,310,2.2,8.4,0.89,1.0123,0.37,0.0,0.8,4.0,2.5,7.1,KASSEL,2000
2000-11-06,311,1.0,6.7,0.79,0.9911,0.19,0.06,0.0,5.7,2.2,7.7,KASSEL,2000
2000-11-07,312,3.1,12.0,0.81,0.9862,0.31,0.01,0.5,8.4,5.3,11.1,KASSEL,2000
2000-11-08,313,4.8,13.2,0.81,0.9942,0.18,0.07,0.0,7.5,6.7,9.3,KASSEL,2000
2000-11-09,314,3.7,10.5,0.88,1.0064,0.27,0.13,0.1,6.1,4.8,9.1,KASSEL,2000
2000-11-10,315,3.8,9.7,0.84,1.0173,0.56,0.0,3.6,4.8,3.3,8.4,KASSEL,2000
2000-11-11,316,3.9,11.0,0.87,1.021,0.26,0.0,0.0,5.0,1.9,7.0,KASSEL,2000
2000-11-12,317,3.4,13.3,0.75,1.0089,0.56,0.44,3.2,8.5,2.8,11.2,KASSEL,2000
2000-11-13,318,2.3,9.7,0.96,1.0017,0.17,0.74,0.0,9.6,8.2,10.2,KASSEL,2000
2000-11-14,319,1.5,5.9,0.97,1.0071,0.18,0.01,0.0,7.7,6.9,9.6,KASSEL,2000
2000-11-15,320,2.6,10.0,0.88,1.0143,0.24,0.24,0.2,6.1,3.2,8.7,KASSEL,2000
2000-11-16,321,2.9,10.9,0.88,1.0136,0.34,0.0,1.6,4.4,2.8,8.2,KASSEL,2000
2000-11-17,322,1.8,5.8,0.97,1.0124,0.12,0.3,0.0,3.6,1.5,4.8,KASSEL,2000
2000-11-18,323,3.9,9.4,0.88,1.0134,0.23,0.0,0.2,4.1,1.5,5.9,KASSEL,2000
2000-11-19,324,4.8,12.9,0.87,1.004,0.22,0.23,0.2,5.3,4.2,7.0,KASSEL,2000
2000-11-20,325,3.0,10.7,0.87,1.0038,0.36,0.0,1.9,4.1,2.3,7.5,KASSEL,2000
2000-11-21,326,1.7,10.1,0.88,1.008,0.45,0.02,3.1,3.3,0.1,6.8,KASSEL,2000
2000-11-22,327,4.0,12.1,0.89,1.0083,0.29,0.43,1.7,7.4,2.1,9.6,KASSEL,2000
2000-11-23,328,1.6,7.2,0.89,1.007,0.22,0.04,0.1,6.8,5.1,9.5,KASSEL,2000
2000-11-24,329,2.0,5.4,0.9,1.0085,0.15,0.0,0.0,5.6,3.9,7.7,KASSEL,2000
2000-11-25,330,2.1,6.6,0.92,1.0106,0.32,0.24,1.5,2.8,1.3,6.1,KASSEL,2000
2000-11-26,331,2.9,9.4,0.9,1.0031,0.28,0.06,1.1,5.4,1.3,8.3,KASSEL,2000
2000-11-27,332,2.7,7.0,0.9,1.0164,0.33,0.16,1.6,4.6,3.5,8.1,KASSEL,2000
2000-11-28,333,3.7,10.7,0.97,1.0161,0.14,0.35,0.0,8.0,3.2,9.9,KASSEL,2000
2000-11-29,334,3.0,8.5,0.89,1.0137,0.4,0.0,3.0,9.1,7.4,11.2,KASSEL,2000
2000-11-30,335,2.3,5.9,0.92,1.0179,0.18,0.0,0.0,8.4,7.3,11.1,KASSEL,2000
2000-12-01,336,2.9,7.9,0.92,1.0171,0.41,0.05,4.0,6.6,5.0,8.6,KASSEL,2000
2000-12-02,337,2.8,9.7,0.95,1.0176,0.14,0.02,0.0,8.0,5.8,10.0,KASSEL,2000
2000-12-03,338,2.1,9.7,0.91,1.0187,0.16,0.0,0.0,6.4,4.4,9.2,KASSEL,2000
2000-12-04,339,2.8,10.7,0.86,1.0188,0.38,0.03,3.7,6.2,1.1,9.3,KASSEL,2000
2000-12-05,340,3.1,8.8,0.89,1.0184,0.42,0.0,5.6,7.0,5.3,10.3,KASSEL,2000
2000-12-06,341,3.0,8.7,0.89,1.016,0.21,0.01,0.0,5.9,3.8,6.5,KASSEL,2000
2000-12-07,342,2.7,8.2,0.86,1.012,0.18,0.01,0.9,7.5,5.9,8.6,KASSEL,2000
2000-12-08,343,3.2,11.5,0.86,1.0066,0.14,0.0,0.0,9.8,7.5,12.3,KASSEL,2000
2000-12-09,344,3.5,9.6,0.86,1.0143,0.21,0.0,0.7,7.3,5.8,10.2,KASSEL,2000
2000-12-10,345,3.9,12.8,0.88,1.0137,0.05,0.34,0.0,7.6,5.9,8.5,KASSEL,2000
2000-12-11,346,3.9,10.4,0.82,1.0202,0.4,0.13,5.0,9.4,6.4,11.9,KASSEL,2000
2000-12-12,347,4.3,10.6,0.91,1.0181,0.08,0.19,0.0,11.0,9.0,12.0,KASSEL,2000
2000-12-13,348,4.9,15.6,0.67,1.0115,0.32,0.16,1.9,10.6,8.5,12.6,KASSEL,2000
2000-12-14,349,2.9,10.1,0.84,1.006,0.15,0.24,0.0,6.2,5.0,9.7,KASSEL,2000
2000-12-15,350,3.4,13.5,0.87,1.0015,0.13,0.81,0.0,4.0,2.6,5.1,KASSEL,2000
2000-12-16,351,2.7,12.4,0.9,1.0083,0.13,0.12,0.0,1.5,0.6,4.0,KASSEL,2000
2000-12-17,352,2.2,11.4,0.91,1.0148,0.15,0.02,0.0,0.0,-0.5,1.9,KASSEL,2000
2000-12-18,353,2.2,6.5,0.93,1.0207,0.21,0.11,0.0,0.4,-1.7,1.7,KASSEL,2000
2000-12-19,354,1.2,4.9,0.88,1.0247,0.32,0.0,3.0,1.1,-1.0,4.5,KASSEL,2000
2000-12-20,355,1.6,6.5,0.81,1.0279,0.49,0.0,6.3,-1.0,-2.6,2.3,KASSEL,2000
2000-12-21,356,1.5,5.6,0.75,1.0281,0.55,0.0,6.8,-3.4,-5.8,1.4,KASSEL,2000
2000-12-22,357,2.9,7.9,0.82,1.0244,0.46,0.0,6.5,-5.7,-7.4,-3.1,KASSEL,2000
2000-12-23,358,4.5,10.2,0.86,1.0149,0.43,0.0,6.3,-4.2,-7.2,-1.7,KASSEL,2000
2000-12-24,359,3.0,9.7,0.92,1.0056,0.12,0.57,0.0,-1.7,-5.4,-0.2,KASSEL,2000
2000-12-25,360,2.3,6.2,0.97,0.9991,0.08,0.58,0.0,-1.6,-2.3,0.1,KASSEL,2000
2000-12-26,361,1.5,4.7,0.97,0.995,0.06,0.64,0.0,-1.6,-2.4,-1.5,KASSEL,2000
2000-12-27,362,0.9,3.8,0.99,0.9917,0.1,0.16,0.0,1.4,-1.6,2.5,KASSEL,2000
2000-12-28,363,2.4,9.6,0.9,0.9952,0.07,0.01,0.0,1.0,-0.1,3.2,KASSEL,2000
2000-12-29,364,3.0,7.5,0.93,0.999,0.34,0.03,2.7,-1.5,-3.3,0.6,KASSEL,2000
2000-12-30,365,3.1,10.7,0.89,1.0009,0.19,0.12,0.4,0.2,-2.6,1.2,KASSEL,2000
2000-12-31,366,2.3,9.6,0.83,1.0157,0.44,0.0,4.7,-0.8,-3.5,3.6,KASSEL,2000
2001-01-01,367,4.0,13.6,0.78,1.007,0.18,0.16,0.0,0.6,-4.2,1.9,KASSEL,2001
2001-01-02,368,2.8,11.0,0.94,1.0005,0.09,0.14,0.0,5.0,1.2,6.3,KASSEL,2001
2001-01-03,369,3.1,10.3,0.88,1.0056,0.19,0.0,0.2,4.2,1.7,7.9,KASSEL,2001
2001-01-04,370,3.1,11.7,0.85,1.0035,0.18,0.05,0.2,5.1,0.7,6.6,KASSEL,2001
2001-01-05,371,4.6,13.6,0.93,0.996,0.03,1.68,0.0,7.0,4.7,8.5,KASSEL,2001
2001-01-06,372,3.4,13.5,0.84,0.999,0.24,0.01,0.3,6.6,5.2,9.9,KASSEL,2001
2001-01-07,373,2.1,8.5,0.87,1.0117,0.35,0.0,3.5,4.2,2.3,7.0,KASSEL,2001
2001-01-08,374,2.4,7.1,0.95,1.0147,0.27,0.01,2.1,0.6,-0.6,4.2,KASSEL,2001
2001-01-09,375,2.7,6.4,0.94,1.0159,0.14,0.0,0.1,1.8,-0.2,4.4,KASSEL,2001
2001-01-10,376,1.3,4.5,0.94,1.0159,0.19,0.75,0.3,0.1,-1.5,1.5,KASSEL,2001
2001-01-11,377,2.0,6.8,0.93,1.0234,0.12,0.0,0.0,-1.3,-3.7,1.8,KASSEL,2001
2001-01-12,378,1.7,6.1,0.95,1.0302,0.44,0.0,3.0,-2.0,-6.1,0.8,KASSEL,2001
2001-01-13,379,2.1,5.7,0.81,1.0367,0.59,0.0,7.1,-3.2,-5.5,0.2,KASSEL,2001
2001-01-14,380,1.9,5.8,0.88,1.0368,0.65,0.0,7.0,-5.0,-8.1,-1.4,KASSEL,2001
2001-01-15,381,2.2,5.9,0.8,1.0314,0.76,0.0,7.2,-3.0,-5.8,0.7,KASSEL,2001
2001-01-16,382,1.1,4.3,0.72,1.0272,0.73,0.0,7.2,-4.8,-9.1,1.5,KASSEL,2001
2001-01-17,383,1.0,3.4,0.86,1.0226,0.26,0.0,1.4,-6.6,-9.7,-2.5,KASSEL,2001
2001-01-18,384,1.0,3.7,0.88,1.0229,0.2,0.0,0.0,-2.6,-8.7,-0.6,KASSEL,2001
2001-01-19,385,1.6,5.4,0.83,1.0239,0.61,0.0,4.9,-2.8,-5.1,0.3,KASSEL,2001
2001-01-20,386,1.4,5.9,0.91,1.0256,0.18,0.3,0.0,-1.2,-4.2,-0.2,KASSEL,2001
2001-01-21,387,1.6,6.5,0.95,1.0257,0.15,0.59,0.0,-1.8,-2.9,-0.3,KASSEL,2001
2001-01-22,388,2.8,8.5,1.0,1.0126,0.13,0.64,0.0,1.4,-2.9,2.2,KASSEL,2001
2001-01-23,389,2.9,8.9,0.96,1.0057,0.23,0.31,0.3,4.5,2.0,5.1,KASSEL,2001
2001-01-24,390,2.9,9.1,0.97,1.0011,0.09,0.54,0.0,6.2,4.8,8.4,KASSEL,2001
2001-01-25,391,2.4,6.6,0.89,1.0065,0.52,0.27,3.1,5.0,2.3,9.7,KASSEL,2001
2001-01-26,392,3.1,14.7,0.88,1.0055,0.37,0.03,1.5,2.9,1.8,6.2,KASSEL,2001
2001-01-27,393,2.4,9.0,0.91,0.9965,0.09,0.43,0.0,2.1,0.6,3.0,KASSEL,2001
2001-01-28,394,2.5,8.4,0.81,1.0029,0.51,0.0,3.8,2.5,0.0,5.0,KASSEL,2001
2001-01-29,395,1.1,5.4,0.84,1.0158,0.18,0.0,0.0,1.8,0.6,3.2,KASSEL,2001
2001-01-30,396,0.8,4.6,0.9,1.0233,0.39,0.0,1.5,1.2,-1.6,4.2,KASSEL,2001
2001-01-31,397,1.4,6.0,0.9,1.0246,0.25,0.09,0.4,0.6,-0.1,3.1,KASSEL,2001
2001-02-01,398,1.8,9.6,0.85,1.0263,0.31,0.03,0.4,-0.4,-1.8,1.3,KASSEL,2001
2001-02-02,399,1.8,6.3,0.93,1.0205,0.23,0.32,0.0,-2.0,-3.4,-0.9,KASSEL,2001
2001-02-03,400,0.9,3.3,0.96,1.0084,0.13,1.36,0.0,-1.5,-2.6,-0.9,KASSEL,2001
2001-02-04,401,2.4,8.8,1.0,1.0036,0.28,0.78,0.0,2.5,-1.6,3.1,KASSEL,2001
2001-02-05,402,4.0,12.7,0.86,0.998,0.19,0.26,0.1,7.4,3.1,9.5,KASSEL,2001
2001-02-06,403,4.4,13.5,0.83,1.0044,0.36,0.22,0.3,10.3,7.1,11.9,KASSEL,2001
2001-02-07,404,2.7,10.5,0.92,1.0058,0.19,0.08,0.0,9.1,8.4,10.9,KASSEL,2001
2001-02-08,405,3.7,12.1,0.63,1.0002,0.63,0.06,3.7,10.9,7.6,13.6,KASSEL,2001
2001-02-09,406,2.4,11.3,0.8,1.0144,0.23,0.03,0.4,2.6,0.4,10.4,KASSEL,2001
2001-02-10,407,1.5,5.3,0.78,1.0339,1.06,0.0,8.0,0.9,-4.2,5.5,KASSEL,2001
2001-02-11,408,5.4,13.4,0.76,1.0346,0.43,0.0,0.2,6.1,0.6,7.9,KASSEL,2001
2001-02-12,409,4.1,12.3,0.88,1.0269,0.28,0.15,0.0,7.9,6.2,9.9,KASSEL,2001
2001-02-13,410,3.2,9.6,0.83,1.0314,0.47,0.0,0.7,4.4,2.6,7.4,KASSEL,2001
2001-02-14,411,1.6,5.2,0.85,1.0351,0.87,0.0,5.6,3.0,0.4,7.3,KASSEL,2001
2001-02-15,412,0.6,2.8,0.77,1.0334,1.13,0.0,9.0,4.3,-2.2,13.5,KASSEL,2001
2001-02-16,413,1.6,8.5,0.75,1.0284,1.16,0.05,9.2,6.2,-2.1,13.0,KASSEL,2001
2001-02-17,414,3.5,9.1,0.88,1.0357,0.24,0.01,0.0,2.8,2.1,7.3,KASSEL,2001
2001-02-18,415,2.5,9.8,0.87,1.0376,0.33,0.0,0.0,3.2,-1.6,5.2,KASSEL,2001
2001-02-19,416,2.0,10.6,0.81,1.034,0.27,0.06,0.0,3.6,2.7,5.2,KASSEL,2001
2001-02-20,417,3.3,13.0,0.79,1.0292,0.29,0.0,0.0,4.2,2.9,4.8,KASSEL,2001
2001-02-21,418,3.2,11.8,0.81,1.0224,0.19,0.09,0.0,4.8,2.4,6.0,KASSEL,2001
2001-02-22,419,4.6,16.8,0.83,1.0114,0.73,1.04,2.8,2.8,1.7,5.5,KASSEL,2001
2001-02-23,420,2.9,11.2,0.81,1.0035,1.06,0.06,5.5,-1.4,-3.4,2.1,KASSEL,2001
2001-02-24,421,1.9,6.4,0.69,1.0105,1.01,0.0,5.7,-4.2,-5.6,-0.6,KASSEL,2001
2001-02-25,422,2.6,7.4,0.75,1.0118,0.8,0.02,4.2,-2.6,-6.8,2.6,KASSEL,2001
2001-02-26,423,2.1,6.7,0.96,1.0074,0.51,0.22,0.8,-1.5,-3.7,1.8,KASSEL,2001
2001-02-27,424,2.4,8.5,0.73,1.002,1.45,0.0,8.9,-0.6,-6.5,3.8,KASSEL,2001
2001-02-28,425,1.5,5.5,0.65,0.9971,1.0,0.0,4.5,-0.2,-3.4,5.0,KASSEL,2001
2001-03-01,426,2.6,8.0,0.86,0.9958,0.62,0.12,1.1,0.4,-3.0,3.4,KASSEL,2001
2001-03-02,427,2.3,7.5,0.85,0.9992,0.88,0.03,2.7,0.9,-0.7,5.2,KASSEL,2001
2001-03-03,428,2.9,7.6,0.85,0.9971,0.58,0.13,0.3,0.0,-1.3,2.5,KASSEL,2001
2001-03-04,429,1.5,4.4,0.92,0.9977,0.19,0.33,0.0,0.6,-0.5,1.6,KASSEL,2001
2001-03-05,430,1.8,5.5,0.85,1.0184,0.3,0.0,0.0,0.3,-0.4,2.0,KASSEL,2001
2001-03-06,431,1.7,6.9,0.78,1.0249,1.68,0.0,10.3,0.0,-4.1,5.8,KASSEL,2001
2001-03-07,432,3.1,8.5,0.89,1.0156,0.49,0.18,0.0,2.4,-1.6,5.0,KASSEL,2001
2001-03-08,433,1.8,7.1,0.93,1.0064,0.5,0.02,0.0,7.0,3.2,8.9,KASSEL,2001
2001-03-09,434,3.3,10.6,0.88,1.0045,0.58,0.03,0.8,8.7,6.0,11.9,KASSEL,2001
2001-03-10,435,3.6,9.3,0.89,1.0051,0.35,0.38,0.0,9.1,7.6,10.6,KASSEL,2001
2001-03-11,436,2.9,8.7,0.9,1.0073,0.55,0.19,0.6,10.6,8.0,12.8,KASSEL,2001
2001-03-12,437,2.3,10.0,0.9,1.0039,0.37,0.02,0.0,8.8,6.7,11.7,KASSEL,2001
2001-03-13,438,3.6,13.2,0.81,1.0014,0.56,0.44,0.9,5.4,4.4,7.9,KASSEL,2001
2001-03-14,439,3.0,13.4,0.74,1.0062,1.11,0.04,4.1,3.8,1.2,8.8,KASSEL,2001
2001-03-15,440,1.4,4.1,0.83,1.0101,0.68,0.2,1.7,4.7,0.5,8.7,KASSEL,2001
2001-03-16,441,1.9,5.6,0.91,1.0107,0.52,0.0,0.8,6.7,4.0,9.4,KASSEL,2001
2001-03-17,442,1.9,4.9,0.87,1.0032,0.16,0.32,0.0,4.5,3.8,6.2,KASSEL,2001
2001-03-18,443,2.6,10.0,0.84,1.0002,0.57,0.33,0.5,7.9,3.6,11.3,KASSEL,2001
2001-03-19,444,4.2,15.5,0.77,1.0058,0.52,0.29,0.4,1.0,-0.5,8.6,KASSEL,2001
2001-03-20,445,2.0,7.0,0.6,1.017,1.7,0.0,7.0,0.8,-2.5,4.9,KASSEL,2001
2001-03-21,446,1.4,6.8,0.85,1.0059,0.14,1.18,0.0,0.2,-0.8,1.0,KASSEL,2001
2001-03-22,447,1.6,8.1,0.92,0.9996,0.61,0.12,0.0,4.8,0.2,9.9,KASSEL,2001
2001-03-23,448,1.5,9.4,0.9,1.0051,0.19,0.68,0.0,7.7,2.7,10.1,KASSEL,2001
2001-03-24,449,2.5,9.3,0.92,1.0015,0.64,1.69,0.2,6.6,4.3,10.4,KASSEL,2001
2001-03-25,450,3.3,8.8,0.99,0.9983,0.13,1.36,0.0,0.6,-0.8,4.3,KASSEL,2001
2001-03-26,451,2.7,7.3,0.84,1.0119,0.41,0.03,0.0,-0.6,-1.4,0.8,KASSEL,2001
2001-03-27,452,2.6,7.6,0.75,1.0174,0.95,0.0,2.4,-1.0,-3.1,1.1,KASSEL,2001
2001-03-28,453,1.7,8.4,0.82,1.0097,0.6,0.58,0.0,3.6,-3.2,6.2,KASSEL,2001
2001-03-29,454,3.4,16.0,0.79,0.9997,1.27,0.01,2.8,7.5,5.1,12.2,KASSEL,2001
2001-03-30,455,1.0,8.3,0.84,1.0123,1.12,0.29,1.9,5.8,2.8,12.5,KASSEL,2001
2001-03-31,456,2.9,11.2,0.73,1.0238,1.79,0.0,6.5,8.3,0.0,13.5,KASSEL,2001
2001-04-01,457,2.1,7.2,0.69,1.0245,1.69,0.0,4.2,11.3,5.8,17.4,KASSEL,2001
2001-04-02,458,1.7,8.3,0.64,1.0185,1.95,0.0,9.3,12.6,4.8,20.6,KASSEL,2001
2001-04-03,459,2.5,8.0,0.76,1.0151,0.98,0.11,1.8,10.9,7.0,15.4,KASSEL,2001
2001-04-04,460,3.1,14.9,0.72,1.0078,1.22,0.19,2.1,8.8,3.7,16.8,KASSEL,2001
2001-04-05,461,3.5,13.9,0.69,1.0147,1.48,0.23,3.5,6.9,3.1,12.4,KASSEL,2001
2001-04-06,462,3.9,11.9,0.77,1.0062,1.03,0.23,0.8,9.2,4.8,13.6,KASSEL,2001
2001-04-07,463,2.3,13.4,0.68,1.0028,1.57,0.07,5.2,9.6,4.1,13.1,KASSEL,2001
2001-04-08,464,1.9,11.3,0.76,1.0131,1.7,0.0,6.9,7.1,0.7,12.4,KASSEL,2001
2001-04-09,465,2.7,8.4,0.76,1.0186,1.48,0.08,5.4,6.4,0.7,10.5,KASSEL,2001
2001-04-10,466,2.3,9.9,0.9,1.0099,0.93,0.35,1.0,8.2,6.6,13.0,KASSEL,2001
2001-04-11,467,2.3,8.9,0.87,1.0178,1.01,0.0,0.7,7.9,4.6,10.9,KASSEL,2001
2001-04-12,468,3.2,11.3,0.73,1.0248,1.69,0.21,3.9,4.0,0.6,8.4,KASSEL,2001
2001-04-13,469,3.1,12.4,0.72,1.0265,1.62,0.08,5.1,1.0,-1.1,4.5,KASSEL,2001
