date,days,cloud_cover,wind_speed,wind_gust,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2000-09-12,256,4,2.8,7.8,0.72,1.26,0.0,6.2,19.9,14.3,25.9,DRESDEN
2000-09-13,257,7,3.9,11.7,0.77,1.26,0.02,9.1,18.0,15.7,20.7,DRESDEN
2000-09-14,258,6,2.4,8.5,0.8,0.97,0.0,2.2,15.6,14.3,19.0,DRESDEN
2000-09-15,259,6,3.8,9.6,0.78,1.26,0.0,2.2,15.5,10.3,19.5,DRESDEN
2000-09-16,260,6,5.6,14.3,0.68,1.11,0.44,3.9,14.9,12.2,19.6,DRESDEN
2000-09-17,261,7,2.1,5.9,0.87,0.96,0.11,1.1,12.5,11.0,16.8,DRESDEN
2000-09-18,262,6,3.6,7.9,0.8,1.05,0.0,1.6,10.8,9.1,14.5,DRESDEN
2000-09-19,263,1,4.9,10.8,0.75,2.02,0.0,9.7,9.3,5.9,15.9,DRESDEN
2000-09-20,264,4,6.5,13.9,0.8,1.78,0.0,8.0,10.0,4.6,14.9,DRESDEN
2000-09-21,265,7,5.9,12.8,0.9,0.27,0.75,0.0,9.2,8.4,10.8,DRESDEN
2000-09-22,266,6,2.6,5.8,0.81,0.86,0.0,0.9,10.9,8.2,15.4,DRESDEN
2000-09-23,267,1,3.7,10.6,0.75,1.87,0.0,11.4,10.4,8.2,15.6,DRESDEN
2000-09-24,268,0,4.3,8.8,0.69,1.87,0.0,11.2,10.8,4.9,16.6,DRESDEN
2000-09-25,269,3,3.9,8.0,0.72,1.76,0.0,9.8,13.6,6.4,17.4,DRESDEN
2000-09-26,270,4,3.2,8.0,0.75,1.33,0.0,6.6,14.6,10.8,20.1,DRESDEN
2000-09-27,271,4,4.6,10.9,0.76,1.63,0.01,9.6,16.0,11.1,22.3,DRESDEN
2000-09-28,272,5,5.6,11.4,0.72,1.36,0.0,7.5,17.7,13.8,22.0,DRESDEN
2000-09-29,273,1,7.0,13.7,0.51,1.64,0.0,10.8,17.2,13.8,21.5,DRESDEN
2000-09-30,274,0,6.4,13.1,0.57,1.61,0.0,10.5,17.8,14.1,22.0,DRESDEN
2000-10-01,275,7,5.3,13.0,0.73,1.31,0.77,5.9,17.6,14.5,21.6,DRESDEN
2000-10-02,276,6,3.5,8.8,0.85,0.84,0.05,2.2,14.1,13.0,17.6,DRESDEN
2000-10-03,277,6,2.4,5.8,0.88,0.98,0.0,5.0,13.4,8.3,16.6,DRESDEN
2000-10-04,278,7,2.3,6.5,0.83,0.86,0.0,1.3,15.7,12.0,18.3,DRESDEN
2000-10-05,279,5,1.8,7.4,0.88,0.77,0.1,3.4,15.2,12.3,19.1,DRESDEN
2000-10-06,280,8,2.9,11.1,0.95,0.13,1.03,0.0,10.3,8.7,14.7,DRESDEN
2000-10-07,281,8,3.0,7.8,1.0,0.1,1.18,0.0,8.0,7.6,9.6,DRESDEN
2000-10-08,282,8,2.8,6.3,0.92,0.33,0.21,0.0,8.4,7.0,9.6,DRESDEN
2000-10-09,283,8,3.4,8.7,0.84,0.61,0.02,0.7,9.3,8.0,11.8,DRESDEN
2000-10-10,284,6,6.0,15.3,0.82,0.46,0.04,1.9,9.4,6.9,11.2,DRESDEN
2000-10-11,285,7,5.3,19.0,0.76,0.72,0.08,1.0,12.0,7.0,14.7,DRESDEN
2000-10-12,286,7,2.1,7.8,0.85,0.68,0.02,1.6,11.9,10.2,15.7,DRESDEN
2000-10-13,287,7,1.7,6.0,0.88,0.95,0.0,4.3,13.2,9.0,17.4,DRESDEN
2000-10-14,288,8,2.3,7.6,0.96,0.27,0.0,0.0,13.2,11.2,14.4,DRESDEN
2000-10-15,289,6,6.2,18.9,0.69,0.99,0.0,4.5,18.1,12.3,22.5,DRESDEN
2000-10-16,290,5,6.3,17.7,0.72,0.67,0.0,3.2,15.9,14.0,20.2,DRESDEN
2000-10-17,291,6,2.7,8.1,0.81,0.91,0.1,5.1,12.4,9.7,16.1,DRESDEN
2000-10-18,292,8,1.5,5.5,0.98,0.16,1.05,0.1,9.9,9.4,12.1,DRESDEN
2000-10-19,293,5,3.4,9.7,0.88,0.92,0.0,5.5,11.1,8.5,14.5,DRESDEN
2000-10-20,294,5,4.4,12.3,0.84,0.5,0.0,1.3,10.7,7.9,13.1,DRESDEN
2000-10-21,295,1,8.3,16.5,0.61,1.15,0.0,8.8,11.0,8.8,14.1,DRESDEN
2000-10-22,296,4,5.2,10.7,0.7,1.14,0.0,9.6,10.2,6.5,15.9,DRESDEN
2000-10-23,297,2,5.2,9.2,0.73,1.13,0.1,9.4,8.8,5.5,14.5,DRESDEN
2000-10-24,298,7,5.7,13.2,0.74,0.5,0.0,1.8,11.4,6.2,15.7,DRESDEN
2000-10-25,299,7,6.0,19.1,0.73,0.54,0.01,0.6,13.8,9.2,16.3,DRESDEN
2000-10-26,300,7,4.8,13.5,0.82,0.38,0.06,0.9,9.9,8.2,14.7,DRESDEN
2000-10-27,301,7,5.3,10.6,0.78,0.65,0.0,2.6,9.3,6.7,11.4,DRESDEN
2000-10-28,302,6,4.7,10.5,0.84,0.37,0.0,0.0,12.4,9.3,14.2,DRESDEN
2000-10-29,303,6,6.2,13.9,0.68,0.4,0.0,1.3,10.7,8.4,15.3,DRESDEN
2000-10-30,304,8,7.9,14.5,0.66,0.32,0.0,0.4,11.4,7.7,13.5,DRESDEN
2000-10-31,305,8,5.5,11.3,0.77,0.09,0.06,0.0,10.1,9.4,13.3,DRESDEN
2000-11-01,306,4,4.9,11.0,0.75,0.71,0.0,4.9,8.4,7.0,13.0,DRESDEN
2000-11-02,307,5,5.4,13.5,0.71,0.9,0.0,7.6,9.0,5.9,14.1,DRESDEN
2000-11-03,308,6,5.4,15.0,0.78,0.52,0.52,3.5,9.4,6.9,12.2,DRESDEN
2000-11-04,309,6,3.2,7.0,0.8,0.42,0.0,0.7,7.6,6.0,10.6,DRESDEN
2000-11-05,310,4,3.4,8.2,0.8,0.51,0.0,1.6,5.7,3.5,9.1,DRESDEN
2000-11-06,311,8,8.1,16.9,0.74,0.46,0.14,0.5,9.0,3.6,11.0,DRESDEN
2000-11-07,312,6,4.1,12.5,0.76,0.69,0.17,5.5,10.4,8.4,14.4,DRESDEN
2000-11-08,313,4,4.7,10.4,0.75,0.67,0.06,5.3,8.2,5.8,11.4,DRESDEN
2000-11-09,314,5,4.5,11.6,0.74,0.54,0.0,3.5,7.1,4.6,10.9,DRESDEN
2000-11-10,315,4,5.3,13.0,0.71,0.85,0.0,8.1,5.6,2.9,9.5,DRESDEN
2000-11-11,316,4,5.3,11.9,0.68,0.61,0.0,8.1,5.5,3.6,9.3,DRESDEN
2000-11-12,317,7,7.4,17.5,0.72,0.55,0.0,2.7,5.4,2.4,8.4,DRESDEN
2000-11-13,318,7,8.3,17.6,0.73,0.17,0.0,0.0,8.5,5.5,9.4,DRESDEN
2000-11-14,319,8,2.8,10.4,0.92,0.13,0.78,0.0,8.4,7.1,9.9,DRESDEN
2000-11-15,320,7,4.2,7.4,0.81,0.43,0.0,1.7,7.8,6.3,9.9,DRESDEN
2000-11-16,321,4,3.9,7.4,0.73,0.72,0.02,6.7,6.3,4.5,10.1,DRESDEN
2000-11-17,322,8,2.3,6.1,0.97,0.08,0.34,0.0,4.4,3.1,5.3,DRESDEN
2000-11-18,323,4,4.5,12.2,0.76,0.64,0.0,6.0,3.6,1.5,6.9,DRESDEN
2000-11-19,324,1,6.2,12.7,0.7,0.72,0.05,8.2,4.2,0.6,7.6,DRESDEN
2000-11-20,325,8,3.9,9.8,0.84,0.41,0.05,2.9,5.1,2.9,8.9,DRESDEN
2000-11-21,326,6,2.6,7.7,0.96,0.14,0.17,0.0,5.1,4.4,6.5,DRESDEN
2000-11-22,327,7,5.3,10.4,0.8,0.42,0.0,2.2,7.7,2.8,10.1,DRESDEN
2000-11-23,328,5,5.9,12.4,0.79,0.45,0.0,4.3,7.5,5.8,10.4,DRESDEN
2000-11-24,329,6,4.7,13.6,0.86,0.49,0.34,4.6,7.2,6.4,10.2,DRESDEN
2000-11-25,330,8,1.7,4.2,0.97,0.1,0.36,0.0,5.3,5.1,6.6,DRESDEN
2000-11-26,331,5,4.0,9.9,0.88,0.24,0.0,1.2,5.8,3.3,6.8,DRESDEN
2000-11-27,332,7,5.2,10.8,0.85,0.3,0.14,1.1,5.9,5.0,7.7,DRESDEN
2000-11-28,333,7,5.2,11.5,0.85,0.2,0.04,0.0,6.3,2.3,8.1,DRESDEN
2000-11-29,334,4,6.6,13.5,0.87,0.53,0.0,5.8,8.2,6.3,10.7,DRESDEN
2000-11-30,335,5,4.9,11.3,0.88,0.39,0.0,2.8,5.3,3.7,9.6,DRESDEN
2000-12-01,336,6,6.1,12.8,0.9,0.52,0.0,6.5,3.2,2.3,6.3,DRESDEN
2000-12-02,337,7,4.5,8.2,0.91,0.25,0.0,1.8,4.4,1.6,6.3,DRESDEN
2000-12-03,338,5,4.1,8.0,0.84,0.52,0.0,6.2,6.7,2.3,8.6,DRESDEN
2000-12-04,339,4,3.8,10.0,0.87,0.45,0.0,4.7,5.5,3.3,8.4,DRESDEN
2000-12-05,340,4,5.8,11.4,0.82,0.35,0.0,3.0,5.8,3.8,9.0,DRESDEN
2000-12-06,341,1,8.3,16.1,0.85,0.55,0.0,7.2,3.8,2.5,6.5,DRESDEN
2000-12-07,342,6,8.3,17.6,0.87,0.42,0.0,4.0,3.6,2.9,5.4,DRESDEN
2000-12-08,343,8,7.5,17.0,0.8,0.14,0.26,0.0,6.4,2.8,8.7,DRESDEN
2000-12-09,344,7,4.3,9.0,0.9,0.29,0.0,1.3,5.6,3.9,8.5,DRESDEN
2000-12-10,345,6,5.5,14.3,0.8,0.21,0.21,0.6,8.0,3.1,9.8,DRESDEN
2000-12-11,346,6,6.8,15.9,0.72,0.15,0.24,0.5,9.8,7.0,11.1,DRESDEN
2000-12-12,347,8,6.7,15.1,0.83,0.14,0.06,0.0,12.3,9.4,13.6,DRESDEN
2000-12-13,348,5,7.4,18.1,0.56,0.37,0.01,3.9,11.3,9.1,14.1,DRESDEN
2000-12-14,349,7,7.1,16.0,0.74,1.26,0.03,3.9,7.9,7.2,9.7,DRESDEN
2000-12-15,350,7,7.9,17.4,0.82,0.33,0.9,2.9,4.8,3.5,7.6,DRESDEN
2000-12-16,351,7,9.9,21.3,0.82,0.1,0.08,0.1,2.0,0.7,4.3,DRESDEN
2000-12-17,352,7,5.9,12.1,0.81,0.14,0.0,0.1,1.9,1.4,2.8,DRESDEN
2000-12-18,353,7,2.9,8.0,0.83,0.29,0.0,1.1,1.6,0.9,3.6,DRESDEN
2000-12-19,354,5,1.7,3.9,0.88,0.37,0.0,4.3,-0.3,-1.7,3.6,DRESDEN
2000-12-20,355,2,3.1,7.5,0.78,0.49,0.0,6.6,-1.6,-3.8,2.2,DRESDEN
2000-12-21,356,1,4.8,10.4,0.78,0.47,0.0,6.2,-4.6,-6.6,-2.1,DRESDEN
2000-12-22,357,1,6.4,12.1,0.7,0.52,0.0,6.7,-4.0,-5.4,-1.7,DRESDEN
2000-12-23,358,1,5.0,9.9,0.68,0.49,0.0,6.7,-4.4,-6.9,-0.5,DRESDEN
2000-12-24,359,6,4.2,9.0,0.75,0.39,0.05,4.4,-1.7,-5.5,0.3,DRESDEN
2000-12-25,360,8,2.1,7.1,0.91,0.09,0.38,0.0,-2.8,-3.1,0.0,DRESDEN
2000-12-26,361,8,3.0,8.9,0.88,0.27,0.0,0.5,-0.6,-3.5,0.2,DRESDEN
2000-12-27,362,4,6.4,11.2,0.87,0.44,0.0,4.0,0.6,-1.4,2.9,DRESDEN
2000-12-28,363,6,4.3,11.3,0.89,0.14,0.06,0.0,0.7,-1.6,3.3,DRESDEN
2000-12-29,364,7,3.5,8.2,0.82,0.36,0.01,3.7,-0.8,-2.5,1.6,DRESDEN
2000-12-30,365,7,3.1,10.7,0.86,0.28,0.09,0.9,0.0,-1.8,1.4,DRESDEN
2000-12-31,366,7,5.1,13.1,0.84,0.42,0.0,3.2,-0.8,-2.4,0.8,DRESDEN
2001-01-01,367,6,7.7,17.6,0.71,0.39,0.05,2.8,-1.8,-5.3,-0.4,DRESDEN
2001-01-02,368,7,9.2,16.4,0.84,0.16,0.03,0.0,0.8,-1.4,1.9,DRESDEN
2001-01-03,369,7,5.8,13.2,0.8,0.27,0.0,1.4,3.6,0.2,6.6,DRESDEN
2001-01-04,370,5,6.0,12.9,0.84,0.42,0.05,3.2,2.4,-1.1,5.3,DRESDEN
2001-01-05,371,6,6.9,13.8,0.83,0.2,0.25,0.1,4.8,2.1,6.7,DRESDEN
2001-01-06,372,7,5.8,16.0,0.78,0.17,0.01,0.5,7.5,5.7,12.2,DRESDEN
2001-01-07,373,8,3.8,8.8,0.83,0.22,0.0,0.0,4.4,2.9,6.7,DRESDEN
2001-01-08,374,7,2.2,5.1,0.89,0.29,0.0,0.7,2.7,1.7,4.9,DRESDEN
2001-01-09,375,7,4.3,10.5,0.84,0.23,0.0,1.1,2.3,-0.9,3.9,DRESDEN
2001-01-10,376,8,2.9,7.4,0.8,0.34,0.05,1.2,1.2,-0.2,3.5,DRESDEN
2001-01-11,377,4,2.1,4.6,0.9,0.39,0.01,3.1,-1.1,-2.6,1.8,DRESDEN
2001-01-12,378,7,2.0,5.4,0.93,0.12,0.0,0.1,-2.2,-3.3,-0.9,DRESDEN
2001-01-13,379,4,1.1,3.6,0.91,0.33,0.0,2.2,-4.3,-7.7,-1.9,DRESDEN
2001-01-14,380,8,1.9,4.8,0.88,0.2,0.0,0.0,-1.8,-4.0,-0.6,DRESDEN
2001-01-15,381,3,3.8,9.8,0.78,0.57,0.0,7.0,-2.1,-4.3,0.2,DRESDEN
2001-01-16,382,0,4.5,10.5,0.67,0.64,0.0,7.8,-2.9,-5.4,0.2,DRESDEN
2001-01-17,383,2,6.7,12.8,0.73,0.59,0.0,7.2,-2.1,-4.1,-0.4,DRESDEN
2001-01-18,384,6,5.0,10.0,0.81,0.43,0.02,4.1,-1.3,-4.4,-0.1,DRESDEN
2001-01-19,385,3,4.2,8.7,0.78,0.6,0.0,7.0,-0.4,-1.8,2.5,DRESDEN
2001-01-20,386,7,4.9,9.6,0.82,0.25,0.0,0.0,0.2,-1.5,1.5,DRESDEN
2001-01-21,387,8,4.3,8.2,0.81,0.17,0.0,0.0,-0.2,-0.6,1.2,DRESDEN
2001-01-22,388,8,7.8,13.7,0.82,0.16,0.02,0.0,-0.2,-1.5,0.4,DRESDEN
2001-01-23,389,6,9.9,17.1,0.83,0.23,0.11,0.1,0.4,-0.5,1.1,DRESDEN
2001-01-24,390,8,10.2,19.3,0.87,0.15,1.08,0.0,1.4,0.4,2.2,DRESDEN
2001-01-25,391,5,5.9,13.8,0.86,0.73,0.35,7.7,3.6,1.0,7.8,DRESDEN
2001-01-26,392,5,4.6,12.9,0.81,0.58,0.03,5.1,4.1,1.7,7.4,DRESDEN
2001-01-27,393,7,7.2,17.8,0.89,0.27,0.03,0.2,1.9,0.4,4.4,DRESDEN
2001-01-28,394,6,6.5,14.6,0.67,0.63,0.0,3.4,3.2,2.0,5.7,DRESDEN
2001-01-29,395,8,3.0,6.7,0.95,0.13,0.01,0.0,1.4,1.1,2.4,DRESDEN
2001-01-30,396,7,1.6,4.8,0.96,0.27,0.09,0.7,0.6,0.0,2.6,DRESDEN
2001-01-31,397,8,2.8,6.0,0.95,0.18,0.05,0.0,-0.4,-0.9,0.6,DRESDEN
2001-02-01,398,8,3.2,8.5,0.95,0.25,0.25,0.0,-0.6,-1.6,0.5,DRESDEN
2001-02-02,399,7,3.5,8.8,0.86,0.73,0.11,3.9,-3.5,-4.8,-0.8,DRESDEN
2001-02-03,400,8,2.8,8.7,0.89,0.42,0.21,0.0,-4.2,-5.9,-3.6,DRESDEN
2001-02-04,401,8,3.3,9.0,0.93,0.28,0.57,0.0,-3.2,-4.2,-2.6,DRESDEN
2001-02-05,402,7,6.4,14.4,0.8,0.36,0.04,0.4,7.0,-2.9,8.5,DRESDEN
2001-02-06,403,7,6.8,18.5,0.67,0.35,0.0,0.0,11.7,7.2,13.4,DRESDEN
2001-02-07,404,7,5.8,11.3,0.64,0.59,0.0,2.6,10.0,8.4,15.1,DRESDEN
2001-02-08,405,8,6.4,14.2,0.75,0.27,0.0,0.0,7.6,6.7,10.3,DRESDEN
2001-02-09,406,8,4.7,11.1,0.81,0.43,0.0,0.7,4.9,1.9,10.4,DRESDEN
2001-02-10,407,4,2.5,5.8,0.8,0.88,0.0,5.9,0.7,-0.8,4.1,DRESDEN
2001-02-11,408,5,4.7,9.6,0.62,0.85,0.0,5.9,6.2,-2.1,10.8,DRESDEN
2001-02-12,409,7,4.2,8.9,0.68,0.5,0.08,0.2,9.1,3.7,12.9,DRESDEN
2001-02-13,410,8,3.5,8.5,0.87,0.26,0.0,0.0,4.2,3.4,10.1,DRESDEN
2001-02-14,411,5,2.3,6.1,0.88,0.44,0.0,1.3,1.7,0.3,4.2,DRESDEN
2001-02-15,412,2,2.3,5.4,0.78,1.1,0.0,8.0,3.0,-2.7,9.2,DRESDEN
2001-02-16,413,2,2.7,6.9,0.61,1.19,0.0,9.6,3.8,-3.3,13.2,DRESDEN
2001-02-17,414,8,3.3,8.6,0.9,0.14,0.01,0.0,0.5,-0.8,4.4,DRESDEN
2001-02-18,415,6,6.1,13.7,0.93,0.14,0.01,0.0,1.4,-1.0,3.6,DRESDEN
2001-02-19,416,8,5.4,12.2,0.88,0.2,0.07,0.1,2.7,0.2,3.9,DRESDEN
2001-02-20,417,7,7.6,15.6,0.78,0.85,0.06,4.0,3.2,1.2,6.4,DRESDEN
2001-02-21,418,7,10.3,18.6,0.8,0.2,0.07,0.0,3.8,2.4,5.0,DRESDEN
2001-02-22,419,8,9.5,20.8,0.9,0.27,0.75,0.0,0.9,-0.4,3.8,DRESDEN
2001-02-23,420,8,4.2,13.1,0.9,0.72,0.25,1.0,-2.3,-3.8,0.4,DRESDEN
2001-02-24,421,4,2.9,6.8,0.86,0.97,0.0,2.5,-7.3,-8.2,-3.8,DRESDEN
2001-02-25,422,5,4.1,7.2,0.81,0.77,0.0,1.4,-6.0,-13.2,-1.5,DRESDEN
2001-02-26,423,6,4.3,10.5,0.82,0.75,0.05,2.1,-2.3,-6.4,-0.2,DRESDEN
2001-02-27,424,1,4.9,13.0,0.77,1.53,0.0,10.1,-2.3,-6.6,1.1,DRESDEN
2001-02-28,425,6,8.0,15.0,0.66,1.34,0.0,8.8,0.1,-3.0,2.5,DRESDEN
2001-03-01,426,5,4.2,9.3,0.69,1.34,0.02,8.7,1.4,-1.1,5.4,DRESDEN
2001-03-02,427,5,4.1,10.3,0.87,0.67,0.01,1.2,0.3,-1.1,3.4,DRESDEN
2001-03-03,428,7,1.9,4.8,0.84,0.76,0.58,1.1,0.3,-3.6,3.1,DRESDEN
2001-03-04,429,8,4.1,10.6,0.97,0.42,0.45,0.1,0.6,-0.8,4.2,DRESDEN
2001-03-05,430,8,3.0,7.8,0.96,0.33,0.01,0.0,-0.6,-1.1,0.4,DRESDEN
2001-03-06,431,3,2.5,23.0,0.8,1.39,0.0,7.2,-0.5,-3.4,4.2,DRESDEN
2001-03-07,432,7,8.0,16.0,0.64,1.3,0.0,5.9,4.5,-2.0,6.4,DRESDEN
2001-03-08,433,7,7.3,24.0,0.62,1.15,0.52,5.6,7.0,4.3,9.9,DRESDEN
2001-03-09,434,8,4.6,16.0,0.82,0.86,0.22,2.6,8.5,4.6,12.7,DRESDEN
2001-03-10,435,7,4.5,9.5,0.74,0.83,0.43,1.9,9.8,7.2,13.8,DRESDEN
2001-03-11,436,7,4.8,11.8,0.82,0.85,0.02,1.2,10.3,7.5,13.3,DRESDEN
2001-03-12,437,8,4.5,11.9,0.81,0.76,1.31,1.2,11.4,9.0,16.8,DRESDEN
2001-03-13,438,5,5.2,13.2,0.73,1.05,0.07,3.9,6.8,5.4,10.3,DRESDEN
2001-03-14,439,6,7.4,17.8,0.69,0.99,0.0,2.9,5.2,3.4,7.9,DRESDEN
2001-03-15,440,5,3.4,9.8,0.85,0.54,0.12,0.3,3.6,2.6,6.1,DRESDEN
2001-03-16,441,7,3.0,8.0,0.86,0.48,0.0,0.0,6.2,-0.3,9.2,DRESDEN
2001-03-17,442,8,5.2,10.5,0.93,0.26,1.17,0.0,2.6,1.6,6.3,DRESDEN
2001-03-18,443,7,3.0,7.5,0.9,0.59,0.29,0.9,5.4,0.6,8.4,DRESDEN
2001-03-19,444,7,9.5,22.7,0.91,0.66,0.19,1.0,1.5,-1.6,9.5,DRESDEN
2001-03-20,445,3,4.7,15.5,0.74,1.23,0.0,4.4,-2.0,-3.6,0.2,DRESDEN
2001-03-21,446,7,4.0,9.1,0.75,0.71,0.22,0.1,-0.6,-3.8,1.9,DRESDEN
2001-03-22,447,8,4.8,12.7,0.93,0.46,0.14,0.0,2.4,-0.8,4.4,DRESDEN
2001-03-23,448,8,4.1,11.9,0.92,0.41,1.46,0.0,3.3,1.2,5.1,DRESDEN
2001-03-24,449,8,4.0,11.2,0.93,0.77,0.76,0.9,7.2,3.7,14.5,DRESDEN
2001-03-25,450,8,5.0,10.1,0.95,0.24,0.65,0.0,0.8,0.1,5.1,DRESDEN
2001-03-26,451,7,4.3,10.5,0.89,0.59,0.0,0.0,-3.2,-4.4,0.1,DRESDEN
2001-03-27,452,6,4.5,10.1,0.76,1.48,0.0,5.0,-2.0,-7.2,-0.2,DRESDEN
2001-03-28,453,6,6.1,14.5,0.66,1.7,0.0,5.2,1.6,-2.3,3.7,DRESDEN
2001-03-29,454,7,9.6,19.8,0.77,0.81,0.0,0.5,3.1,0.7,5.1,DRESDEN
2001-03-30,455,8,3.0,10.7,0.93,0.39,0.05,0.0,5.4,2.1,7.8,DRESDEN
2001-03-31,456,6,2.4,10.7,0.68,1.91,0.0,9.2,8.5,3.4,13.5,DRESDEN
2001-04-01,457,5,3.3,8.1,0.66,2.05,0.0,9.5,10.3,3.1,16.4,DRESDEN
2001-04-02,458,5,3.7,9.7,0.6,2.11,0.0,11.4,12.1,4.8,18.7,DRESDEN
2001-04-03,459,6,4.1,12.1,0.69,1.65,0.16,7.3,12.3,6.2,20.2,DRESDEN
2001-04-04,460,6,5.0,19.3,0.75,1.58,0.12,5.8,12.3,6.1,18.6,DRESDEN
2001-04-05,461,6,5.9,12.9,0.63,1.75,0.0,7.6,8.0,4.7,11.6,DRESDEN
2001-04-06,462,7,5.1,13.0,0.74,0.53,0.5,0.1,8.2,4.6,12.3,DRESDEN
2001-04-07,463,8,3.8,10.3,0.79,0.69,0.16,0.4,9.9,7.3,13.2,DRESDEN
2001-04-08,464,8,2.2,5.8,0.86,0.76,0.05,0.0,7.4,5.6,10.1,DRESDEN
2001-04-09,465,5,3.4,9.1,0.7,1.85,0.0,8.1,6.2,3.2,9.8,DRESDEN
2001-04-10,466,7,4.4,12.2,0.7,1.24,0.02,2.3,8.3,4.1,11.9,DRESDEN
2001-04-11,467,7,2.9,10.1,0.86,1.5,0.0,3.0,8.7,4.5,12.9,DRESDEN
2001-04-12,468,6,6.5,14.8,0.75,1.67,0.04,3.6,4.5,0.6,8.7,DRESDEN
2001-04-13,469,7,5.8,13.7,0.89,1.03,0.18,1.3,0.3,-1.4,3.0,DRESDEN
2001-04-14,470,7,4.6,13.4,0.89,1.37,0.09,3.0,-0.1,-1.1,3.8,DRESDEN
2001-04-15,471,8,4.2,10.5,0.91,0.55,1.16,0.0,1.8,-0.6,4.6,DRESDEN
2001-04-16,472,8,3.2,7.7,0.86,0.89,0.17,1.1,5.6,4.2,8.6,DRESDEN
2001-04-17,473,8,3.7,8.9,0.89,0.58,0.16,0.0,4.2,2.4,6.1,DRESDEN
2001-04-18,474,7,5.7,14.7,0.71,1.05,0.02,0.9,5.4,1.2,10.1,DRESDEN
2001-04-19,475,5,4.0,10.0,0.66,1.56,0.0,3.4,4.1,0.4,8.5,DRESDEN
2001-04-20,476,7,2.3,9.6,0.73,1.3,0.04,0.4,4.1,-0.7,7.1,DRESDEN
2001-04-21,477,8,4.6,10.3,0.89,0.55,0.27,0.0,4.0,1.7,6.2,DRESDEN
2001-04-22,478,8,3.9,9.2,0.91,0.41,0.04,0.0,2.9,1.1,4.7,DRESDEN
2001-04-23,479,6,3.3,7.8,0.74,1.16,0.0,2.7,6.5,3.2,11.3,DRESDEN
2001-04-24,480,1,2.8,7.6,0.6,2.66,0.0,12.7,10.1,2.0,16.2,DRESDEN
2001-04-25,481,5,5.7,16.6,0.59,2.26,0.69,9.1,13.4,6.5,20.7,DRESDEN
2001-04-26,482,5,5.4,12.0,0.68,1.99,0.0,5.8,10.5,7.2,14.4,DRESDEN
2001-04-27,483,5,3.2,11.0,0.76,1.75,0.56,6.8,9.5,5.1,15.0,DRESDEN
2001-04-28,484,6,5.0,13.8,0.75,1.01,0.08,0.8,10.7,6.7,14.5,DRESDEN
2001-04-29,485,6,3.0,8.3,0.75,1.22,0.05,2.2,12.8,8.6,17.9,DRESDEN
2001-04-30,486,2,4.4,13.0,0.54,2.72,0.0,12.0,18.3,10.9,23.8,DRESDEN
2001-05-01,487,3,3.3,10.5,0.6,2.78,0.0,12.6,20.3,12.3,26.7,DRESDEN
2001-05-02,488,2,4.8,11.5,0.58,2.8,0.0,12.8,15.0,8.3,20.9,DRESDEN
2001-05-03,489,2,5.6,12.8,0.46,2.92,0.45,12.5,21.1,13.1,27.1,DRESDEN
2001-05-04,490,7,2.7,9.2,0.85,1.13,1.54,1.2,15.8,12.9,18.8,DRESDEN
2001-05-05,491,8,4.0,9.4,0.97,0.19,1.87,0.0,8.7,6.9,12.8,DRESDEN
2001-05-06,492,8,3.2,6.2,0.98,0.32,0.14,0.0,6.7,6.0,7.6,DRESDEN
2001-05-07,493,8,2.9,6.2,0.98,0.44,0.03,0.0,6.2,4.8,7.9,DRESDEN
2001-05-08,494,7,2.2,6.1,0.94,0.83,0.0,0.0,10.0,7.8,12.6,DRESDEN
2001-05-09,495,2,3.4,12.6,0.73,2.97,0.0,11.1,14.4,7.8,20.1,DRESDEN
2001-05-10,496,2,2.8,8.7,0.59,3.16,0.0,14.3,16.0,7.4,21.3,DRESDEN
2001-05-11,497,3,3.6,10.0,0.6,3.11,0.0,13.0,15.0,8.5,20.3,DRESDEN
2001-05-12,498,1,3.1,10.3,0.61,3.14,0.0,13.3,12.8,6.0,18.6,DRESDEN
2001-05-13,499,4,3.0,9.2,0.58,2.86,0.0,12.5,14.6,6.6,21.0,DRESDEN
2001-05-14,500,5,4.4,10.6,0.43,3.15,0.06,12.8,18.4,11.7,23.9,DRESDEN
2001-05-15,501,7,4.3,11.1,0.78,1.2,0.63,0.6,15.3,12.7,18.6,DRESDEN
2001-05-16,502,5,4.3,10.4,0.64,2.68,0.0,10.6,17.5,12.3,22.1,DRESDEN
2001-05-17,503,7,2.9,9.9,0.75,1.32,0.25,3.3,16.1,12.8,20.0,DRESDEN
2001-05-18,504,8,5.2,13.9,0.72,1.24,0.2,1.0,13.0,9.8,14.8,DRESDEN
2001-05-19,505,6,4.9,11.8,0.72,2.2,0.0,5.0,11.5,8.4,15.5,DRESDEN
2001-05-20,506,3,2.6,7.5,0.67,3.19,0.0,12.1,12.3,7.8,16.8,DRESDEN
2001-05-21,507,5,2.6,7.4,0.69,2.99,0.0,9.6,12.0,6.3,16.6,DRESDEN
2001-05-22,508,5,3.0,8.3,0.62,2.59,0.0,6.6,12.8,7.8,17.6,DRESDEN
2001-05-23,509,1,3.5,9.3,0.51,3.46,0.0,15.4,14.7,5.9,20.8,DRESDEN
2001-05-24,510,0,2.4,6.6,0.51,3.47,0.0,15.3,16.9,6.9,23.7,DRESDEN
