date,days,cloud_cover,wind_speed,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2000-08-18,231,1,0.9,0.61,1.0172,2.67,0.0,13.2,25.8,17.4,33.9,LJUBLJANA,2000
2000-08-19,232,0,1.2,0.56,1.0181,2.64,0.0,13.1,26.9,18.0,35.6,LJUBLJANA,2000
2000-08-20,233,0,1.5,0.54,1.0161,2.69,0.0,13.0,25.8,17.3,34.8,LJUBLJANA,2000
2000-08-21,234,0,1.6,0.51,1.014,2.65,0.0,12.7,26.0,16.9,35.4,LJUBLJANA,2000
2000-08-22,235,1,1.5,0.56,1.0151,2.48,0.0,12.6,25.5,17.3,33.2,LJUBLJANA,2000
2000-08-23,236,1,1.2,0.57,1.0183,2.65,0.0,12.9,24.7,18.2,30.6,LJUBLJANA,2000
2000-08-24,237,2,1.3,0.61,1.0206,2.53,0.0,11.3,22.7,17.7,29.4,LJUBLJANA,2000
2000-08-25,238,2,1.2,0.56,1.0164,2.33,0.0,11.8,23.3,15.4,31.5,LJUBLJANA,2000
2000-08-26,239,1,1.4,0.55,1.0189,2.66,0.0,12.6,20.0,14.4,25.8,LJUBLJANA,2000
2000-08-27,240,3,1.1,0.57,1.018,2.39,0.0,11.2,19.1,11.4,25.2,LJUBLJANA,2000
2000-08-28,241,7,1.2,0.84,1.0204,0.47,0.01,0.0,15.8,15.0,19.2,LJUBLJANA,2000
2000-08-29,242,3,0.8,0.62,1.0211,2.43,0.0,10.2,18.5,12.7,26.0,LJUBLJANA,2000
2000-08-30,243,3,0.4,0.55,1.0156,2.43,0.05,11.0,21.7,11.7,29.7,LJUBLJANA,2000
2000-08-31,244,7,1.1,0.81,1.0097,0.98,3.88,2.4,18.9,15.5,23.3,LJUBLJANA,2000
2000-09-01,245,5,0.6,0.67,1.0074,2.2,0.0,8.0,21.0,15.4,26.9,LJUBLJANA,2000
2000-09-02,246,8,1.4,0.91,1.0089,1.02,2.69,4.2,17.0,13.9,22.5,LJUBLJANA,2000
2000-09-03,247,5,1.3,0.76,1.0111,2.44,0.22,10.0,15.9,11.8,22.3,LJUBLJANA,2000
2000-09-04,248,6,0.9,0.76,1.0165,1.54,0.38,4.3,14.2,10.4,20.7,LJUBLJANA,2000
2000-09-05,249,6,1.5,0.64,1.0196,1.93,0.0,7.7,14.6,10.3,20.4,LJUBLJANA,2000
2000-09-06,250,3,1.5,0.64,1.0173,2.3,0.45,10.2,15.8,9.3,22.5,LJUBLJANA,2000
2000-09-07,251,6,1.3,0.83,1.0124,0.66,0.13,1.2,14.2,12.9,18.2,LJUBLJANA,2000
2000-09-08,252,3,1.5,0.71,1.0237,2.23,0.0,10.5,14.7,9.4,21.8,LJUBLJANA,2000
2000-09-09,253,1,1.1,0.69,1.0278,2.41,0.0,11.1,15.3,8.6,22.3,LJUBLJANA,2000
2000-09-10,254,4,1.0,0.69,1.0236,2.31,0.0,9.7,15.6,7.6,23.8,LJUBLJANA,2000
2000-09-11,255,2,0.8,0.69,1.0183,2.26,0.0,11.5,16.6,8.0,25.0,LJUBLJANA,2000
2000-09-12,256,0,0.7,0.71,1.0171,2.16,0.0,11.0,17.8,10.1,26.3,LJUBLJANA,2000
2000-09-13,257,4,1.6,0.62,1.0148,1.92,0.0,8.8,19.6,11.1,27.5,LJUBLJANA,2000
2000-09-14,258,2,1.1,0.62,1.0167,1.88,0.0,9.3,20.6,14.5,27.4,LJUBLJANA,2000
2000-09-15,259,2,0.9,0.73,1.0168,1.81,0.0,9.5,19.8,13.6,26.3,LJUBLJANA,2000
2000-09-16,260,6,2.6,0.78,1.0118,1.42,2.86,3.9,18.6,15.5,25.4,LJUBLJANA,2000
2000-09-17,261,5,0.7,0.79,1.011,1.58,0.02,6.7,16.8,12.8,21.5,LJUBLJANA,2000
2000-09-18,262,8,0.7,0.86,1.011,0.66,0.39,0.1,16.6,14.1,19.1,LJUBLJANA,2000
2000-09-19,263,6,0.7,0.93,1.0111,0.65,0.78,1.5,16.2,15.2,19.5,LJUBLJANA,2000
2000-09-20,264,6,1.3,0.78,1.0095,1.67,0.49,7.6,20.4,13.5,26.8,LJUBLJANA,2000
2000-09-21,265,6,1.3,0.79,1.0111,1.17,0.15,4.9,16.2,15.0,21.4,LJUBLJANA,2000
2000-09-22,266,2,0.9,0.68,1.0204,1.93,0.0,9.4,16.2,11.3,23.2,LJUBLJANA,2000
2000-09-23,267,5,1.5,0.7,1.0237,1.37,0.0,5.5,14.7,11.9,18.5,LJUBLJANA,2000
2000-09-24,268,4,0.7,0.82,1.0251,1.15,0.0,4.6,11.9,8.7,17.0,LJUBLJANA,2000
2000-09-25,269,3,0.8,0.78,1.0249,1.65,0.0,7.5,13.6,8.0,20.5,LJUBLJANA,2000
2000-09-26,270,4,0.9,0.79,1.0257,1.42,0.0,6.9,14.9,9.5,21.5,LJUBLJANA,2000
2000-09-27,271,3,0.7,0.78,1.0227,1.58,0.0,7.4,14.7,10.3,22.1,LJUBLJANA,2000
2000-09-28,272,5,1.6,0.77,1.0173,1.29,0.0,3.9,16.2,9.3,22.4,LJUBLJANA,2000
2000-09-29,273,3,1.1,0.68,1.0131,1.62,0.03,8.7,16.3,10.5,23.1,LJUBLJANA,2000
2000-09-30,274,7,0.6,0.88,1.0123,0.53,1.52,0.9,14.5,10.0,17.4,LJUBLJANA,2000
2000-10-01,275,8,0.3,0.95,1.009,0.14,2.54,0.0,16.0,14.7,16.7,LJUBLJANA,2000
2000-10-02,276,6,1.2,0.82,1.01,1.18,1.49,6.0,16.1,13.6,19.8,LJUBLJANA,2000
2000-10-03,277,8,0.8,0.87,1.0175,0.31,2.4,0.3,14.6,12.6,16.7,LJUBLJANA,2000
2000-10-04,278,5,1.0,0.87,1.0205,0.81,0.03,2.8,15.0,13.4,20.1,LJUBLJANA,2000
2000-10-05,279,6,0.5,0.86,1.0174,1.12,0.0,4.1,15.3,10.5,20.5,LJUBLJANA,2000
2000-10-06,280,8,0.9,0.87,1.0165,0.57,1.33,0.4,14.5,13.2,17.8,LJUBLJANA,2000
2000-10-07,281,8,0.9,0.94,1.0171,0.1,2.73,0.0,9.8,9.4,13.7,LJUBLJANA,2000
2000-10-08,282,8,0.2,0.94,1.0181,0.19,0.04,0.0,10.0,8.4,11.7,LJUBLJANA,2000
2000-10-09,283,8,1.0,0.94,1.0139,0.14,0.38,0.0,10.0,9.7,11.0,LJUBLJANA,2000
2000-10-10,284,7,0.9,0.87,1.0055,0.54,3.37,0.6,11.3,8.4,14.3,LJUBLJANA,2000
2000-10-11,285,7,1.6,0.8,1.003,0.89,0.02,3.1,14.2,11.0,18.7,LJUBLJANA,2000
2000-10-12,286,6,1.0,0.74,1.009,0.17,0.0,0.7,16.0,13.9,20.7,LJUBLJANA,2000
2000-10-13,287,3,0.4,0.78,1.0172,1.31,0.0,8.0,17.0,11.5,23.9,LJUBLJANA,2000
2000-10-14,288,3,0.7,0.81,1.0193,1.13,0.01,5.2,16.9,13.3,24.4,LJUBLJANA,2000
2000-10-15,289,6,0.7,0.85,1.0162,0.93,0.25,4.0,16.3,11.9,20.6,LJUBLJANA,2000
2000-10-16,290,4,1.1,0.74,1.0195,1.23,0.01,6.2,15.1,12.6,20.8,LJUBLJANA,2000
2000-10-17,291,6,1.4,0.77,1.0227,1.05,0.43,4.2,14.3,10.0,19.7,LJUBLJANA,2000
2000-10-18,292,6,0.8,0.82,1.0238,0.86,0.01,2.1,14.1,11.8,18.0,LJUBLJANA,2000
2000-10-19,293,8,0.7,0.91,1.0238,0.35,0.36,0.0,13.6,12.0,15.6,LJUBLJANA,2000
2000-10-20,294,8,1.2,0.84,1.0282,0.33,0.0,0.0,11.5,10.5,13.4,LJUBLJANA,2000
2000-10-21,295,7,1.3,0.71,1.0326,0.82,0.0,2.3,10.2,7.9,12.6,LJUBLJANA,2000
2000-10-22,296,2,0.8,0.75,1.0337,1.28,0.0,7.4,9.6,7.1,15.3,LJUBLJANA,2000
2000-10-23,297,4,0.8,0.88,1.032,0.73,0.0,3.9,6.5,4.4,10.0,LJUBLJANA,2000
2000-10-24,298,3,0.9,0.81,1.0254,1.19,0.0,6.9,9.3,2.3,16.3,LJUBLJANA,2000
2000-10-25,299,7,1.1,0.78,1.0221,0.91,0.0,4.8,10.9,4.2,15.7,LJUBLJANA,2000
2000-10-26,300,4,2.1,0.79,1.0178,1.05,0.0,7.4,11.8,8.0,18.1,LJUBLJANA,2000
2000-10-27,301,7,1.1,0.86,1.0212,0.28,0.01,0.0,9.8,7.9,12.0,LJUBLJANA,2000
2000-10-28,302,2,0.4,0.79,1.0244,1.06,0.0,6.5,9.1,5.6,15.7,LJUBLJANA,2000
2000-10-29,303,6,1.9,0.77,1.022,0.89,0.0,5.5,12.0,4.4,17.0,LJUBLJANA,2000
2000-10-30,304,7,1.4,0.82,1.0155,0.53,0.58,1.5,13.7,10.0,16.9,LJUBLJANA,2000
2000-10-31,305,6,2.3,0.75,1.0081,0.68,0.56,3.6,15.3,13.7,20.3,LJUBLJANA,2000
2000-11-01,306,8,0.9,0.88,1.0107,0.38,0.99,1.5,11.0,10.0,13.8,LJUBLJANA,2000
2000-11-02,307,7,0.5,0.91,1.0139,0.45,0.59,1.8,10.4,9.3,12.7,LJUBLJANA,2000
2000-11-03,308,8,0.6,0.95,1.0096,0.14,3.03,0.0,11.6,9.9,12.5,LJUBLJANA,2000
2000-11-04,309,6,1.5,0.92,1.0109,0.22,2.36,0.0,9.4,7.3,14.1,LJUBLJANA,2000
2000-11-05,310,7,1.0,0.86,1.0183,0.44,0.69,0.8,8.5,6.8,9.8,LJUBLJANA,2000
2000-11-06,311,8,1.0,0.94,1.0036,0.21,3.87,0.0,9.4,6.0,10.9,LJUBLJANA,2000
2000-11-07,312,6,1.4,0.81,0.9963,0.55,1.65,4.0,10.1,8.5,14.4,LJUBLJANA,2000
2000-11-08,313,6,1.3,0.91,1.0069,0.28,2.46,1.2,8.0,7.2,10.9,LJUBLJANA,2000
2000-11-09,314,6,0.9,0.82,1.0162,0.54,0.72,2.8,8.2,4.1,12.8,LJUBLJANA,2000
2000-11-10,315,7,1.2,0.94,1.0228,0.45,0.03,2.0,5.6,4.3,10.0,LJUBLJANA,2000
2000-11-11,316,8,0.6,0.94,1.0293,0.34,0.0,0.3,3.8,2.4,5.7,LJUBLJANA,2000
2000-11-12,317,6,1.4,0.81,1.0237,0.41,0.09,1.5,6.6,1.2,9.5,LJUBLJANA,2000
2000-11-13,318,8,0.5,0.94,1.0148,0.11,0.87,0.0,11.2,7.5,14.1,LJUBLJANA,2000
2000-11-14,319,6,3.2,0.71,1.011,0.65,0.1,4.4,16.5,11.2,20.3,LJUBLJANA,2000
2000-11-15,320,6,1.3,0.8,1.0165,0.34,3.57,1.2,13.9,12.2,16.8,LJUBLJANA,2000
2000-11-16,321,7,0.5,0.94,1.0157,0.16,0.7,0.2,12.2,11.3,14.7,LJUBLJANA,2000
2000-11-17,322,8,0.7,0.93,1.0118,0.18,1.54,0.0,10.7,10.0,11.7,LJUBLJANA,2000
2000-11-18,323,8,1.0,0.89,1.0141,0.08,0.23,0.0,8.7,7.3,11.1,LJUBLJANA,2000
2000-11-19,324,8,0.7,0.81,1.0114,0.16,0.55,0.0,5.7,5.2,7.4,LJUBLJANA,2000
2000-11-20,325,8,0.8,0.94,1.0112,0.15,2.37,0.0,6.7,5.0,7.3,LJUBLJANA,2000
2000-11-21,326,7,0.9,0.92,1.0109,0.13,1.28,0.0,9.6,7.1,11.7,LJUBLJANA,2000
2000-11-22,327,8,0.7,0.93,1.0183,0.37,0.01,0.1,8.3,7.3,11.7,LJUBLJANA,2000
2000-11-23,328,8,0.8,0.89,1.0173,0.24,0.0,0.0,7.6,3.4,10.6,LJUBLJANA,2000
2000-11-24,329,8,0.5,0.93,1.0121,0.19,2.09,0.1,8.1,6.4,10.6,LJUBLJANA,2000
2000-11-25,330,8,0.7,0.95,1.0099,0.11,0.89,0.0,9.3,8.3,10.5,LJUBLJANA,2000
2000-11-26,331,6,1.6,0.81,1.008,0.47,0.0,1.8,8.1,6.3,11.8,LJUBLJANA,2000
2000-11-27,332,3,0.5,0.73,1.0196,0.74,0.0,6.2,5.9,3.5,12.1,LJUBLJANA,2000
2000-11-28,333,4,0.4,0.88,1.0264,0.5,0.0,2.5,2.4,-1.0,6.0,LJUBLJANA,2000
2000-11-29,334,4,0.3,0.86,1.0243,0.52,0.0,4.5,2.2,-0.7,7.1,LJUBLJANA,2000
2000-11-30,335,4,0.4,0.87,1.0242,0.55,0.0,4.4,3.1,-1.4,7.5,LJUBLJANA,2000
2000-12-01,336,1,2.3,0.76,1.0246,0.71,0.0,7.2,7.8,-1.0,12.6,LJUBLJANA,2000
2000-12-02,337,6,1.0,0.75,1.0234,0.51,0.0,3.4,9.2,3.3,13.3,LJUBLJANA,2000
2000-12-03,338,6,1.2,0.79,1.0221,0.32,0.0,1.1,11.0,9.5,15.0,LJUBLJANA,2000
2000-12-04,339,8,0.9,0.93,1.0236,0.22,0.02,0.0,7.3,6.6,9.5,LJUBLJANA,2000
2000-12-05,340,8,0.9,0.95,1.0259,0.09,0.02,0.0,6.0,5.4,7.3,LJUBLJANA,2000
2000-12-06,341,8,0.8,0.94,1.0249,0.1,0.0,0.0,5.7,4.8,6.4,LJUBLJANA,2000
2000-12-07,342,8,1.8,0.83,1.0222,0.18,0.0,0.0,9.9,5.4,11.2,LJUBLJANA,2000
2000-12-08,343,8,2.2,0.74,1.0187,0.11,0.0,0.2,13.1,10.0,14.1,LJUBLJANA,2000
2000-12-09,344,7,1.9,0.81,1.0197,0.11,0.8,1.1,13.5,12.5,15.0,LJUBLJANA,2000
2000-12-10,345,3,1.8,0.75,1.0221,0.7,0.0,7.2,10.6,7.4,16.0,LJUBLJANA,2000
2000-12-11,346,5,0.7,0.83,1.0287,0.44,0.0,2.5,7.7,5.6,11.6,LJUBLJANA,2000
2000-12-12,347,6,0.8,0.92,1.029,0.34,0.0,0.4,5.5,2.7,10.3,LJUBLJANA,2000
2000-12-13,348,6,1.6,0.85,1.0237,0.15,0.0,0.0,6.9,2.3,10.7,LJUBLJANA,2000
2000-12-14,349,7,0.5,0.89,1.0155,0.14,0.4,0.0,5.8,1.7,8.0,LJUBLJANA,2000
2000-12-15,350,8,0.6,0.95,1.0063,0.08,3.88,0.0,5.1,1.2,10.2,LJUBLJANA,2000
2000-12-16,351,8,0.8,0.95,1.013,0.29,0.0,0.4,1.1,0.2,2.7,LJUBLJANA,2000
2000-12-17,352,8,0.7,0.93,1.0183,0.2,0.0,0.0,0.7,0.0,1.6,LJUBLJANA,2000
2000-12-18,353,8,0.7,0.93,1.0235,0.22,0.0,0.0,0.6,-0.6,2.0,LJUBLJANA,2000
2000-12-19,354,7,0.8,0.9,1.0234,0.37,0.05,1.1,0.9,-1.4,2.5,LJUBLJANA,2000
2000-12-20,355,4,0.9,0.81,1.0297,0.61,0.0,5.4,0.6,-0.7,3.9,LJUBLJANA,2000
2000-12-21,356,8,1.4,0.72,1.031,0.14,0.0,0.0,-1.2,-2.7,-0.2,LJUBLJANA,2000
2000-12-22,357,8,1.7,0.66,1.0292,0.16,0.0,0.0,-3.1,-3.6,-1.0,LJUBLJANA,2000
2000-12-23,358,2,1.1,0.69,1.0221,0.67,0.0,6.8,-4.6,-6.3,-0.9,LJUBLJANA,2000
2000-12-24,359,4,1.7,0.7,1.015,0.4,0.47,3.4,2.1,-7.8,5.5,LJUBLJANA,2000
2000-12-25,360,8,0.6,0.96,1.0023,0.15,1.94,0.1,3.9,2.5,5.3,LJUBLJANA,2000
2000-12-26,361,7,0.5,0.84,0.9966,0.35,1.0,1.5,7.7,4.4,10.4,LJUBLJANA,2000
2000-12-27,362,8,1.5,0.93,0.9957,0.24,2.54,0.1,6.4,4.7,7.5,LJUBLJANA,2000
2000-12-28,363,7,0.8,0.92,0.9957,0.23,1.19,0.0,6.4,5.1,7.6,LJUBLJANA,2000
2000-12-29,364,8,1.5,0.93,1.0003,0.06,2.1,0.0,3.0,2.3,6.4,LJUBLJANA,2000
2000-12-30,365,6,1.0,0.91,1.0016,0.49,0.04,4.0,1.6,0.3,4.7,LJUBLJANA,2000
2000-12-31,366,5,0.7,0.9,1.0174,0.35,0.0,0.8,-0.5,-1.5,2.0,LJUBLJANA,2000
2001-01-01,367,6,0.4,0.92,1.0208,0.52,0.0,2.2,-2.7,-4.4,-0.8,LJUBLJANA,2001
2001-01-02,368,8,1.1,0.85,1.0148,0.09,0.51,0.0,3.1,-3.7,6.0,LJUBLJANA,2001
2001-01-03,369,8,0.7,0.95,1.0134,0.11,0.35,0.0,6.1,4.9,6.9,LJUBLJANA,2001
2001-01-04,370,8,1.2,0.89,1.0134,0.19,0.14,0.0,6.1,4.3,7.9,LJUBLJANA,2001
2001-01-05,371,8,1.2,0.91,1.0145,0.19,0.12,0.0,5.9,3.5,7.7,LJUBLJANA,2001
2001-01-06,372,8,2.1,0.91,1.0108,0.05,0.7,0.0,10.4,7.0,12.6,LJUBLJANA,2001
2001-01-07,373,7,2.5,0.83,1.0126,0.38,0.12,0.6,12.0,10.7,14.6,LJUBLJANA,2001
2001-01-08,374,8,2.0,0.94,1.008,0.05,3.74,0.0,8.0,6.3,11.7,LJUBLJANA,2001
2001-01-09,375,5,1.6,0.67,1.0155,0.57,0.07,4.5,6.2,4.4,10.9,LJUBLJANA,2001
2001-01-10,376,7,1.3,0.76,1.0205,0.35,0.07,1.8,7.0,2.4,9.8,LJUBLJANA,2001
2001-01-11,377,8,1.5,0.79,1.0203,0.24,0.22,0.1,8.9,6.3,10.5,LJUBLJANA,2001
2001-01-12,378,8,1.4,0.89,1.0242,0.05,0.04,0.0,2.9,2.2,9.3,LJUBLJANA,2001
2001-01-13,379,6,3.8,0.54,1.032,0.62,0.0,4.6,-0.7,-1.3,2.2,LJUBLJANA,2001
2001-01-14,380,5,4.6,0.53,1.0341,0.68,0.0,5.1,-1.1,-1.9,0.7,LJUBLJANA,2001
2001-01-15,381,2,4.2,0.52,1.0322,0.62,0.0,5.2,-2.2,-3.6,0.2,LJUBLJANA,2001
2001-01-16,382,8,2.2,0.66,1.0301,0.34,0.0,0.0,-2.4,-4.0,-1.1,LJUBLJANA,2001
2001-01-17,383,8,0.8,0.74,1.028,0.26,0.0,0.0,-1.8,-4.7,-0.6,LJUBLJANA,2001
2001-01-18,384,8,0.6,0.85,1.0268,0.15,0.24,0.0,-0.5,-0.9,0.4,LJUBLJANA,2001
2001-01-19,385,8,0.9,0.87,1.0276,0.29,0.0,0.0,1.0,-0.4,2.2,LJUBLJANA,2001
2001-01-20,386,8,1.6,0.89,1.0276,0.09,0.01,0.0,0.8,0.4,1.8,LJUBLJANA,2001
2001-01-21,387,8,1.0,0.89,1.0288,0.27,0.14,0.0,-0.6,-1.0,0.4,LJUBLJANA,2001
2001-01-22,388,8,0.9,0.8,1.0257,0.26,0.02,0.0,-0.1,-1.3,0.5,LJUBLJANA,2001
2001-01-23,389,8,0.4,0.93,1.018,0.13,0.18,0.0,2.4,0.1,4.3,LJUBLJANA,2001
2001-01-24,390,8,0.3,0.96,1.0168,0.06,0.63,0.0,4.2,2.2,5.1,LJUBLJANA,2001
2001-01-25,391,8,0.7,0.96,1.0131,0.08,5.76,0.0,8.5,4.9,9.3,LJUBLJANA,2001
2001-01-26,392,6,1.0,0.84,1.011,0.4,0.54,1.1,8.7,6.9,11.6,LJUBLJANA,2001
2001-01-27,393,6,1.4,0.93,1.0074,0.25,1.32,0.1,4.6,-0.3,7.6,LJUBLJANA,2001
2001-01-28,394,8,0.8,0.85,1.0085,0.37,0.33,0.1,3.7,1.0,5.6,LJUBLJANA,2001
2001-01-29,395,8,1.1,0.88,1.0118,0.13,0.15,0.0,2.8,0.9,4.3,LJUBLJANA,2001
2001-01-30,396,8,0.6,0.93,1.014,0.14,0.45,0.0,1.6,1.2,2.9,LJUBLJANA,2001
2001-01-31,397,5,1.2,0.8,1.0151,0.62,0.0,0.6,1.4,0.7,3.4,LJUBLJANA,2001
2001-02-01,398,3,2.0,0.56,1.0183,0.78,0.0,5.0,0.8,-2.5,5.7,LJUBLJANA,2001
2001-02-02,399,1,0.8,0.63,1.0206,1.14,0.0,8.2,-0.8,-4.8,4.5,LJUBLJANA,2001
2001-02-03,400,7,1.7,0.68,1.015,0.7,0.0,3.7,1.9,-4.0,5.1,LJUBLJANA,2001
2001-02-04,401,7,1.7,0.68,1.0143,0.19,0.02,0.2,6.9,2.9,8.5,LJUBLJANA,2001
2001-02-05,402,8,2.1,0.79,1.013,0.16,0.06,0.3,8.8,6.6,10.0,LJUBLJANA,2001
2001-02-06,403,7,2.7,0.69,1.0212,0.45,0.0,0.3,10.0,7.0,11.6,LJUBLJANA,2001
2001-02-07,404,7,3.2,0.72,1.0211,0.7,0.0,3.7,11.0,9.4,12.4,LJUBLJANA,2001
2001-02-08,405,6,2.2,0.69,1.0138,0.76,0.1,5.0,10.8,9.0,15.0,LJUBLJANA,2001
2001-02-09,406,6,1.1,0.89,1.0162,0.64,0.88,2.5,8.2,6.9,12.8,LJUBLJANA,2001
2001-02-10,407,5,0.6,0.87,1.031,0.57,0.06,1.1,6.7,4.5,11.0,LJUBLJANA,2001
2001-02-11,408,2,0.6,0.79,1.0406,0.99,0.0,5.5,4.5,1.7,9.3,LJUBLJANA,2001
2001-02-12,409,3,0.7,0.81,1.0355,0.9,0.0,4.4,3.8,-0.6,9.7,LJUBLJANA,2001
2001-02-13,410,5,0.5,0.76,1.0249,0.88,0.0,3.9,5.6,0.1,10.4,LJUBLJANA,2001
2001-02-14,411,1,1.4,0.58,1.03,1.33,0.0,8.6,6.1,3.7,10.9,LJUBLJANA,2001
2001-02-15,412,1,0.8,0.67,1.0333,1.29,0.0,8.7,4.4,-1.6,11.0,LJUBLJANA,2001
2001-02-16,413,0,0.4,0.61,1.029,1.29,0.0,8.8,5.9,-1.4,14.2,LJUBLJANA,2001
2001-02-17,414,2,0.9,0.67,1.0289,1.19,0.0,7.5,6.3,-1.3,12.9,LJUBLJANA,2001
2001-02-18,415,3,1.1,0.64,1.0278,1.14,0.0,7.1,7.1,5.5,12.8,LJUBLJANA,2001
2001-02-19,416,2,0.6,0.6,1.0292,1.35,0.0,6.4,4.5,-0.5,10.7,LJUBLJANA,2001
2001-02-20,417,3,2.0,0.57,1.0228,1.11,0.0,6.6,5.4,-1.3,11.0,LJUBLJANA,2001
2001-02-21,418,2,2.6,0.61,1.0187,0.91,0.0,4.3,4.9,-0.8,10.7,LJUBLJANA,2001
2001-02-22,419,1,1.9,0.65,1.0071,1.4,0.0,8.8,6.7,-2.3,14.7,LJUBLJANA,2001
2001-02-23,420,7,1.4,0.83,1.0002,0.5,0.29,0.8,3.9,0.1,7.9,LJUBLJANA,2001
2001-02-24,421,8,1.9,0.86,1.008,0.36,0.14,0.0,-0.1,-0.7,4.8,LJUBLJANA,2001
2001-02-25,422,8,2.8,0.65,1.0111,0.7,0.0,0.0,0.0,-1.9,1.5,LJUBLJANA,2001
2001-02-26,423,5,2.6,0.6,1.0081,0.83,0.0,0.3,-0.6,-1.8,2.3,LJUBLJANA,2001
2001-02-27,424,4,1.2,0.71,1.0101,1.29,0.0,5.4,-0.2,-6.8,4.2,LJUBLJANA,2001
2001-02-28,425,7,0.7,0.94,1.0072,0.38,0.86,0.0,-1.6,-3.8,1.1,LJUBLJANA,2001
2001-03-01,426,6,1.3,0.81,1.0026,1.46,0.0,6.4,1.7,-1.7,6.9,LJUBLJANA,2001
2001-03-02,427,6,1.4,0.8,1.0055,1.12,2.69,4.1,3.1,-2.4,8.8,LJUBLJANA,2001
2001-03-03,428,8,0.7,0.97,0.9981,0.16,2.37,0.0,3.9,0.5,6.1,LJUBLJANA,2001
2001-03-04,429,7,2.1,0.85,1.0024,0.43,1.12,0.7,11.3,5.7,13.7,LJUBLJANA,2001
2001-03-05,430,8,1.3,0.9,1.0131,0.22,1.35,0.1,8.6,6.9,12.9,LJUBLJANA,2001
2001-03-06,431,7,1.7,0.69,1.0273,0.53,0.0,0.0,3.2,2.6,6.9,LJUBLJANA,2001
2001-03-07,432,7,1.0,0.68,1.025,0.92,0.0,1.7,4.5,2.1,8.1,LJUBLJANA,2001
2001-03-08,433,8,1.0,0.79,1.0165,0.35,0.03,0.0,6.4,0.5,8.9,LJUBLJANA,2001
2001-03-09,434,6,2.0,0.85,1.011,0.74,1.15,1.9,8.7,5.7,13.3,LJUBLJANA,2001
2001-03-10,435,6,1.7,0.77,1.0139,0.85,0.0,2.5,10.0,7.3,13.2,LJUBLJANA,2001
2001-03-11,436,6,2.3,0.7,1.017,1.66,0.0,7.8,9.9,3.9,15.3,LJUBLJANA,2001
2001-03-12,437,7,1.8,0.73,1.0148,0.73,0.54,0.8,11.4,7.2,14.3,LJUBLJANA,2001
2001-03-13,438,6,2.3,0.92,1.0071,0.1,3.8,0.0,6.5,4.5,12.1,LJUBLJANA,2001
2001-03-14,439,6,0.6,0.76,1.01,1.6,0.07,5.7,8.4,2.6,14.5,LJUBLJANA,2001
2001-03-15,440,5,1.3,0.76,1.015,1.35,0.0,5.8,9.4,3.7,16.4,LJUBLJANA,2001
2001-03-16,441,4,2.0,0.7,1.0158,1.24,0.0,6.0,11.2,6.3,16.8,LJUBLJANA,2001
2001-03-17,442,8,1.8,0.81,1.0065,0.45,0.55,0.2,11.4,10.4,13.8,LJUBLJANA,2001
2001-03-18,443,5,2.0,0.72,1.0075,1.09,0.02,4.7,11.7,9.4,15.2,LJUBLJANA,2001
2001-03-19,444,6,2.3,0.66,1.0085,0.92,0.09,3.9,12.2,9.9,15.6,LJUBLJANA,2001
2001-03-20,445,8,1.6,0.83,1.0154,0.58,0.0,0.0,6.4,4.6,11.8,LJUBLJANA,2001
2001-03-21,446,7,1.0,0.86,1.0077,0.21,0.45,0.0,10.3,6.4,12.7,LJUBLJANA,2001
2001-03-22,447,4,1.5,0.82,1.0023,0.59,0.65,2.6,11.6,10.0,16.5,LJUBLJANA,2001
2001-03-23,448,6,0.8,0.66,1.0094,1.51,0.0,4.1,13.1,5.0,19.3,LJUBLJANA,2001
2001-03-24,449,2,1.9,0.68,1.0071,1.78,0.0,7.9,14.4,7.2,21.6,LJUBLJANA,2001
2001-03-25,450,4,3.1,0.55,0.9964,1.92,1.55,9.9,17.2,12.8,22.0,LJUBLJANA,2001
2001-03-26,451,6,1.8,0.69,1.0032,1.86,0.57,7.2,13.2,8.7,18.7,LJUBLJANA,2001
2001-03-27,452,8,1.9,0.86,1.0138,0.29,0.2,0.0,3.4,2.6,13.1,LJUBLJANA,2001
2001-03-28,453,8,1.2,0.78,1.0168,0.87,0.41,0.2,4.3,2.2,7.3,LJUBLJANA,2001
2001-03-29,454,8,0.7,0.91,1.0114,0.44,1.36,0.0,5.4,2.8,6.8,LJUBLJANA,2001
2001-03-30,455,8,2.2,0.83,1.011,0.4,0.19,0.0,8.7,6.0,9.7,LJUBLJANA,2001
2001-03-31,456,6,2.5,0.6,1.0231,1.27,0.0,2.8,11.2,9.2,14.2,LJUBLJANA,2001
2001-04-01,457,3,1.8,0.61,1.0263,1.9,0.0,8.7,10.8,6.5,16.2,LJUBLJANA,2001
2001-04-02,458,1,0.6,0.59,1.0242,2.39,0.0,10.9,10.7,2.4,18.7,LJUBLJANA,2001
2001-04-03,459,2,1.7,0.57,1.0198,2.36,0.0,11.1,12.3,3.1,20.7,LJUBLJANA,2001
2001-04-04,460,4,2.5,0.65,1.0158,2.1,0.3,9.5,11.7,5.6,18.6,LJUBLJANA,2001
2001-04-05,461,6,1.2,0.86,1.0152,0.65,2.13,1.4,8.0,6.0,11.7,LJUBLJANA,2001
