date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2000-08-15,228,5,3.1,7.5,0.82,1.019,0.99,0.12,1.1,19.0,17.4,23.7,DUSSELDORF
2000-08-16,229,6,3.8,10.6,0.69,1.0161,1.66,0.84,4.8,19.3,14.6,24.8,DUSSELDORF
2000-08-17,230,4,3.4,10.1,0.76,1.0129,1.89,0.01,6.5,18.9,16.7,24.3,DUSSELDORF
2000-08-18,231,6,2.1,6.6,0.6,1.0141,2.01,0.92,7.5,19.9,13.6,24.7,DUSSELDORF
2000-08-19,232,6,3.0,7.7,0.82,1.0119,1.49,0.12,3.9,19.6,16.7,23.8,DUSSELDORF
2000-08-20,233,8,1.9,9.2,0.85,1.0118,1.02,1.02,1.4,19.4,17.0,22.4,DUSSELDORF
2000-08-21,234,5,2.3,13.0,0.78,1.0143,1.32,0.01,3.0,15.6,13.3,19.2,DUSSELDORF
2000-08-22,235,4,1.8,5.1,0.73,1.02,2.22,0.0,9.6,15.8,12.5,22.6,DUSSELDORF
2000-08-23,236,1,3.0,7.6,0.75,1.0231,2.46,0.0,11.9,15.8,10.0,22.9,DUSSELDORF
2000-08-24,237,2,2.1,7.0,0.67,1.023,2.5,0.0,12.4,17.0,9.9,25.5,DUSSELDORF
2000-08-25,238,2,2.1,6.2,0.76,1.0221,1.9,0.0,7.3,16.5,10.3,21.0,DUSSELDORF
2000-08-26,239,3,5.1,13.0,0.49,1.0127,2.48,0.86,12.5,22.0,11.4,26.9,DUSSELDORF
2000-08-27,240,8,2.0,9.1,0.93,1.0145,0.62,3.34,0.1,15.8,14.6,22.4,DUSSELDORF
2000-08-28,241,3,4.1,10.1,0.74,1.0193,1.99,0.32,8.4,16.2,12.0,21.4,DUSSELDORF
2000-08-29,242,3,2.5,8.0,0.75,1.02,1.78,0.0,6.8,15.8,13.3,21.3,DUSSELDORF
2000-08-30,243,2,1.9,6.1,0.77,1.0176,2.13,0.0,9.9,14.6,9.5,22.0,DUSSELDORF
2000-08-31,244,2,2.1,6.4,0.76,1.0118,2.19,0.0,10.6,15.5,9.4,22.2,DUSSELDORF
2000-09-01,245,7,4.2,20.0,0.84,1.005,0.88,0.83,1.3,15.0,11.3,19.2,DUSSELDORF
2000-09-02,246,7,4.6,12.7,0.89,1.0038,0.61,2.12,0.2,14.4,13.1,16.7,DUSSELDORF
2000-09-03,247,7,4.2,11.0,0.77,1.0124,0.78,0.16,0.9,14.1,12.3,17.7,DUSSELDORF
2000-09-04,248,5,2.9,10.0,0.79,1.02,1.07,0.27,2.5,14.2,11.7,18.7,DUSSELDORF
2000-09-05,249,7,2.9,7.7,0.73,1.0223,1.01,0.05,2.2,15.4,10.8,18.2,DUSSELDORF
2000-09-06,250,7,5.1,11.7,0.89,1.0119,0.48,0.68,0.0,14.4,12.6,16.2,DUSSELDORF
2000-09-07,251,7,5.2,11.0,0.71,1.0138,0.93,0.01,1.8,15.3,12.5,19.7,DUSSELDORF
2000-09-08,252,7,4.6,11.7,0.8,1.0202,1.15,0.06,3.3,18.5,13.4,22.3,DUSSELDORF
2000-09-09,253,7,2.8,7.1,0.84,1.0236,1.03,0.01,2.6,19.0,16.9,23.2,DUSSELDORF
2000-09-10,254,4,1.5,4.5,0.8,1.023,1.17,0.0,3.6,18.5,15.8,24.4,DUSSELDORF
2000-09-11,255,2,1.8,6.3,0.78,1.0176,2.0,0.0,11.3,19.3,12.2,26.0,DUSSELDORF
2000-09-12,256,7,4.3,10.2,0.73,1.0112,1.22,0.0,4.2,21.1,17.8,27.5,DUSSELDORF
2000-09-13,257,7,2.8,7.6,0.84,1.0133,0.77,0.04,1.2,16.6,13.9,19.8,DUSSELDORF
2000-09-14,258,6,2.1,5.4,0.75,1.015,0.68,0.0,0.8,17.6,14.2,21.0,DUSSELDORF
2000-09-15,259,7,4.5,11.3,0.76,1.0111,1.02,0.82,2.9,19.4,15.1,23.4,DUSSELDORF
2000-09-16,260,6,5.3,20.0,0.85,1.0044,0.49,0.71,0.1,13.5,12.5,20.2,DUSSELDORF
2000-09-17,261,7,2.2,6.6,0.9,1.0097,0.57,0.25,0.4,14.6,12.0,17.6,DUSSELDORF
2000-09-18,262,4,3.6,9.2,0.82,1.0082,1.39,0.0,6.3,15.6,12.2,19.8,DUSSELDORF
2000-09-19,263,3,5.1,12.5,0.67,1.0039,1.8,0.0,10.7,17.1,13.0,22.6,DUSSELDORF
2000-09-20,264,8,2.9,8.5,0.89,1.0066,0.41,2.35,0.0,14.5,14.2,16.7,DUSSELDORF
2000-09-21,265,7,2.5,5.8,0.93,1.016,0.59,0.2,0.6,11.4,10.2,14.3,DUSSELDORF
2000-09-22,266,2,3.2,7.4,0.8,1.0231,1.53,0.0,8.4,14.9,9.5,20.4,DUSSELDORF
2000-09-23,267,2,4.2,10.0,0.75,1.0239,1.75,0.0,11.0,13.8,11.6,19.3,DUSSELDORF
2000-09-24,268,3,4.6,11.7,0.71,1.0188,1.73,0.35,11.0,15.5,7.3,20.9,DUSSELDORF
2000-09-25,269,4,2.2,7.5,0.76,1.0217,1.47,0.01,8.2,16.0,13.1,20.0,DUSSELDORF
2000-09-26,270,4,4.6,9.1,0.72,1.0191,1.07,0.0,4.4,18.2,14.2,22.8,DUSSELDORF
2000-09-27,271,5,3.9,9.1,0.78,1.0157,0.7,0.13,1.5,17.0,15.5,19.6,DUSSELDORF
2000-09-28,272,7,5.6,11.6,0.79,1.0074,0.52,0.02,0.5,18.0,14.3,19.7,DUSSELDORF
2000-09-29,273,3,3.6,10.4,0.67,1.0035,1.34,0.0,7.5,18.2,15.6,25.5,DUSSELDORF
2000-09-30,274,7,2.3,5.6,0.84,1.0055,0.69,0.51,1.6,15.7,12.5,19.0,DUSSELDORF
2000-10-01,275,7,3.3,8.1,0.94,1.0062,0.35,1.63,0.0,12.8,11.7,14.9,DUSSELDORF
2000-10-02,276,3,4.1,9.6,0.87,1.0076,0.99,0.03,4.3,12.2,11.0,17.1,DUSSELDORF
2000-10-03,277,5,3.4,6.7,0.79,1.0212,1.04,0.0,4.9,13.4,10.6,17.4,DUSSELDORF
2000-10-04,278,7,3.6,8.4,0.86,1.0213,0.58,0.01,1.1,13.2,10.1,15.8,DUSSELDORF
2000-10-05,279,8,3.2,13.4,0.84,1.0175,0.33,0.09,0.0,12.6,10.6,16.2,DUSSELDORF
2000-10-06,280,6,3.5,9.5,0.81,1.0218,0.8,0.14,3.0,8.8,7.1,13.8,DUSSELDORF
2000-10-07,281,1,2.6,7.0,0.81,1.024,1.29,0.0,8.5,7.6,4.6,13.3,DUSSELDORF
2000-10-08,282,8,5.9,11.6,0.83,1.0165,0.38,0.44,0.2,9.7,5.7,10.8,DUSSELDORF
2000-10-09,283,5,3.7,11.4,0.77,1.0084,1.01,0.57,5.5,10.3,7.9,14.2,DUSSELDORF
2000-10-10,284,5,8.9,19.2,0.78,0.9902,0.57,0.69,1.4,9.6,8.3,12.1,DUSSELDORF
2000-10-11,285,3,8.2,20.5,0.71,0.9829,0.67,0.01,2.3,10.9,7.7,15.2,DUSSELDORF
2000-10-12,286,5,6.3,14.5,0.69,0.9972,1.05,0.0,6.4,13.0,9.6,15.5,DUSSELDORF
2000-10-13,287,4,3.9,9.8,0.78,1.0102,0.68,0.0,2.5,11.5,9.7,15.4,DUSSELDORF
2000-10-14,288,4,1.9,5.3,0.84,1.0167,1.13,0.0,7.8,11.0,4.3,17.1,DUSSELDORF
2000-10-15,289,8,2.5,7.7,0.9,1.0097,0.28,0.0,0.0,12.7,8.5,14.2,DUSSELDORF
2000-10-16,290,6,6.8,20.2,0.78,1.0068,0.77,0.12,3.8,13.8,12.0,17.4,DUSSELDORF
2000-10-17,291,4,3.8,9.6,0.79,1.0221,0.76,0.0,3.8,10.2,8.5,14.5,DUSSELDORF
2000-10-18,292,7,5.2,10.8,0.76,1.0232,0.45,0.51,0.9,10.8,6.0,12.9,DUSSELDORF
2000-10-19,293,7,4.4,12.6,0.93,1.0188,0.51,0.11,1.5,10.4,8.5,15.6,DUSSELDORF
2000-10-20,294,4,4.6,13.9,0.83,1.02,0.79,0.0,4.5,12.6,5.0,15.9,DUSSELDORF
2000-10-21,295,6,5.8,11.2,0.78,1.0211,0.52,0.0,1.7,14.4,12.1,17.9,DUSSELDORF
2000-10-22,296,1,4.8,8.8,0.73,1.0264,1.09,0.0,9.1,15.4,11.1,20.6,DUSSELDORF
2000-10-23,297,5,6.1,11.7,0.81,1.021,0.93,0.43,6.9,14.4,11.5,18.5,DUSSELDORF
2000-10-24,298,7,5.7,11.2,0.79,1.0187,0.24,0.01,0.0,12.0,10.3,14.8,DUSSELDORF
2000-10-25,299,8,7.3,16.1,0.82,1.0105,0.23,0.48,0.0,12.4,11.0,14.2,DUSSELDORF
2000-10-26,300,6,5.1,13.4,0.81,1.0126,0.66,0.36,3.7,9.6,8.5,13.1,DUSSELDORF
2000-10-27,301,8,5.3,11.3,0.88,1.0163,0.23,1.66,0.0,10.7,8.2,11.7,DUSSELDORF
2000-10-28,302,7,5.4,11.3,0.86,1.013,0.22,0.11,0.0,12.2,10.7,14.5,DUSSELDORF
2000-10-29,303,5,8.4,21.7,0.66,1.0093,0.74,0.02,5.2,10.8,8.6,13.4,DUSSELDORF
2000-10-30,304,7,10.9,23.9,0.69,0.9944,0.21,0.37,0.0,10.7,8.1,14.0,DUSSELDORF
2000-10-31,305,6,7.3,18.0,0.73,0.996,0.28,0.0,0.3,9.6,8.0,11.5,DUSSELDORF
2000-11-01,306,5,6.6,15.9,0.76,1.0007,0.26,0.62,0.2,8.1,6.2,11.9,DUSSELDORF
2000-11-02,307,5,6.6,15.0,0.81,0.9987,0.63,0.51,4.1,8.5,4.5,13.1,DUSSELDORF
2000-11-03,308,5,5.5,11.8,0.76,0.9986,0.36,0.0,1.0,8.9,6.5,11.4,DUSSELDORF
2000-11-04,309,3,4.7,9.6,0.81,1.0081,0.48,0.0,2.4,6.8,4.5,10.2,DUSSELDORF
2000-11-05,310,5,5.8,14.6,0.69,1.0087,0.75,0.04,6.5,8.3,5.3,10.9,DUSSELDORF
2000-11-06,311,5,7.5,17.9,0.71,0.9847,0.28,0.08,0.5,9.6,7.9,11.4,DUSSELDORF
2000-11-07,312,7,7.1,15.0,0.75,0.9816,0.38,0.53,1.5,9.6,8.0,11.2,DUSSELDORF
2000-11-08,313,7,6.8,10.5,0.77,0.9904,0.18,0.13,0.0,8.9,7.8,10.5,DUSSELDORF
2000-11-09,314,6,6.9,13.9,0.74,1.004,0.18,0.0,0.0,8.7,7.8,10.0,DUSSELDORF
2000-11-10,315,5,6.1,11.3,0.75,1.0161,0.52,0.0,3.5,6.8,5.6,9.5,DUSSELDORF
2000-11-11,316,7,6.7,13.0,0.72,1.0179,0.37,0.0,1.6,8.2,5.0,10.9,DUSSELDORF
2000-11-12,317,7,6.5,13.5,0.73,1.0044,0.23,0.8,0.3,10.3,6.6,11.9,DUSSELDORF
2000-11-13,318,7,3.5,9.2,0.82,1.0005,0.17,0.11,0.0,9.0,7.9,11.4,DUSSELDORF
2000-11-14,319,7,3.2,6.6,0.84,1.0063,0.24,0.05,0.4,7.4,5.0,9.3,DUSSELDORF
2000-11-15,320,5,5.1,11.7,0.75,1.0118,0.41,0.04,2.4,7.6,5.5,10.4,DUSSELDORF
2000-11-16,321,6,6.5,14.6,0.75,1.0101,0.46,0.1,3.2,7.9,4.8,10.7,DUSSELDORF
2000-11-17,322,4,4.1,9.1,0.82,1.0113,0.48,0.35,3.7,5.2,1.8,8.4,DUSSELDORF
2000-11-18,323,4,6.7,12.5,0.79,1.0111,0.43,0.03,3.0,6.6,3.9,8.6,DUSSELDORF
2000-11-19,324,8,6.8,14.1,0.83,0.9996,0.15,0.31,0.0,8.1,6.5,8.9,DUSSELDORF
2000-11-20,325,7,6.0,15.1,0.78,1.0006,0.18,0.09,0.1,6.5,5.4,8.4,DUSSELDORF
2000-11-21,326,5,6.6,14.0,0.76,1.0037,0.36,0.26,2.1,6.8,3.4,8.2,DUSSELDORF
2000-11-22,327,4,6.6,15.7,0.76,1.0045,0.22,0.08,0.5,8.0,5.9,11.5,DUSSELDORF
2000-11-23,328,7,6.3,14.6,0.79,1.0025,0.14,0.58,0.0,10.7,5.2,12.1,DUSSELDORF
2000-11-24,329,4,4.8,10.7,0.79,1.0073,0.31,0.0,1.6,6.8,4.6,11.1,DUSSELDORF
2000-11-25,330,4,7.0,16.6,0.73,1.0059,0.42,0.35,3.4,6.8,3.4,9.4,DUSSELDORF
2000-11-26,331,4,6.3,14.4,0.84,1.0005,0.32,0.01,1.8,7.0,4.8,10.0,DUSSELDORF
2000-11-27,332,6,5.5,11.8,0.79,1.0145,0.42,0.56,3.6,7.2,3.8,9.7,DUSSELDORF
2000-11-28,333,6,5.6,12.3,0.87,1.0131,0.14,0.0,0.0,11.8,7.0,14.5,DUSSELDORF
2000-11-29,334,5,6.6,13.0,0.77,1.0098,0.34,0.01,2.3,12.2,10.9,13.8,DUSSELDORF
2000-11-30,335,4,3.5,10.8,0.82,1.0155,0.36,0.0,2.7,11.2,8.3,14.2,DUSSELDORF
2000-12-01,336,6,6.5,12.4,0.79,1.0123,0.25,0.38,1.3,11.5,10.5,13.9,DUSSELDORF
2000-12-02,337,6,4.5,9.1,0.83,1.0145,0.27,0.06,1.7,11.6,9.5,13.7,DUSSELDORF
2000-12-03,338,6,5.2,13.4,0.77,1.0165,0.27,0.0,1.7,8.6,5.3,12.0,DUSSELDORF
2000-12-04,339,5,6.1,12.8,0.75,1.0152,0.32,0.13,2.6,8.4,4.6,11.3,DUSSELDORF
2000-12-05,340,5,7.5,14.8,0.71,1.014,0.43,0.03,4.8,10.8,7.7,12.9,DUSSELDORF
2000-12-06,341,7,6.5,11.7,0.85,1.012,0.12,0.5,0.0,9.8,9.1,11.6,DUSSELDORF
2000-12-07,342,6,6.4,15.1,0.82,1.0073,0.12,0.26,0.0,10.6,8.1,12.1,DUSSELDORF
2000-12-08,343,4,7.3,14.2,0.67,1.0031,0.27,0.0,1.9,12.6,10.3,14.8,DUSSELDORF
2000-12-09,344,6,6.5,13.6,0.7,1.0114,0.21,0.05,1.0,10.6,9.5,12.0,DUSSELDORF
2000-12-10,345,7,7.5,18.5,0.75,1.011,0.11,0.77,0.0,10.2,8.1,12.2,DUSSELDORF
2000-12-11,346,6,6.6,13.8,0.72,1.0185,0.35,0.53,3.4,12.6,9.3,13.8,DUSSELDORF
2000-12-12,347,8,7.3,13.7,0.82,1.0157,0.11,0.16,0.0,13.0,12.2,14.1,DUSSELDORF
2000-12-13,348,4,11.5,22.1,0.68,1.0096,0.32,0.01,2.8,11.0,8.6,13.7,DUSSELDORF
2000-12-14,349,6,6.8,16.8,0.79,1.0054,0.11,0.1,0.0,7.6,6.0,10.9,DUSSELDORF
2000-12-15,350,7,6.9,13.1,0.85,1.0035,0.11,0.26,0.0,5.1,4.8,6.7,DUSSELDORF
2000-12-16,351,8,6.0,12.0,0.74,1.0103,0.11,0.0,0.0,3.4,2.6,5.0,DUSSELDORF
2000-12-17,352,7,2.8,6.0,0.81,1.0147,0.29,0.0,2.4,3.3,-1.4,5.4,DUSSELDORF
2000-12-18,353,7,4.1,8.8,0.81,1.0182,0.11,0.03,0.0,3.7,1.1,4.5,DUSSELDORF
2000-12-19,354,4,2.4,7.2,0.84,1.0216,0.24,0.0,1.5,3.4,1.1,6.5,DUSSELDORF
2000-12-20,355,2,4.8,12.0,0.65,1.0225,0.41,0.0,4.9,1.8,-1.2,4.6,DUSSELDORF
2000-12-21,356,2,4.5,10.3,0.56,1.0228,0.49,0.0,6.7,0.5,-1.3,4.5,DUSSELDORF
2000-12-22,357,1,5.6,13.9,0.59,1.0196,0.51,0.0,7.1,-0.8,-3.2,2.5,DUSSELDORF
2000-12-23,358,1,4.3,10.8,0.65,1.012,0.5,0.0,6.9,1.5,-2.4,5.5,DUSSELDORF
2000-12-24,359,7,2.6,9.8,0.69,1.0026,0.13,0.1,0.1,3.2,0.0,6.3,DUSSELDORF
2000-12-25,360,8,5.7,12.3,0.84,0.9981,0.11,0.02,0.0,-0.1,-0.5,2.1,DUSSELDORF
2000-12-26,361,8,3.8,9.4,0.85,0.9934,0.11,0.0,0.0,-0.1,-1.0,0.5,DUSSELDORF
2000-12-27,362,8,2.3,5.1,0.9,0.99,0.11,0.22,0.0,1.4,-0.2,2.5,DUSSELDORF
2000-12-28,363,5,5.0,11.1,0.84,0.9953,0.19,0.06,0.7,1.1,-0.3,3.3,DUSSELDORF
2000-12-29,364,5,4.7,9.5,0.88,0.9976,0.29,0.22,2.3,0.3,-1.9,2.8,DUSSELDORF
2000-12-30,365,8,5.3,11.1,0.91,1.0011,0.11,0.09,0.0,1.3,0.0,2.1,DUSSELDORF
2000-12-31,366,6,3.4,13.8,0.89,1.0148,0.12,0.01,0.0,1.2,-1.0,2.8,DUSSELDORF
2001-01-01,367,7,9.8,19.3,0.81,1.0007,0.12,0.38,0.0,3.6,0.3,5.0,DUSSELDORF
2001-01-02,368,7,7.1,13.3,0.76,0.9954,0.26,0.23,1.6,9.8,4.8,12.2,DUSSELDORF
2001-01-03,369,6,6.3,13.2,0.81,1.0034,0.34,0.28,2.9,6.1,4.2,10.6,DUSSELDORF
2001-01-04,370,7,7.8,14.4,0.82,0.9987,0.12,0.39,0.0,7.5,4.4,9.5,DUSSELDORF
2001-01-05,371,8,6.6,15.7,0.9,0.9914,0.12,2.53,0.0,8.6,6.7,11.1,DUSSELDORF
2001-01-06,372,7,4.9,10.4,0.86,0.9989,0.14,0.18,0.1,6.1,3.6,10.1,DUSSELDORF
2001-01-07,373,4,4.7,8.7,0.8,1.0099,0.25,0.0,1.4,5.0,2.7,8.2,DUSSELDORF
2001-01-08,374,5,4.1,8.5,0.84,1.0131,0.43,0.17,4.4,4.6,1.7,7.1,DUSSELDORF
2001-01-09,375,6,2.9,6.5,0.86,1.0147,0.14,0.04,0.1,4.4,3.0,6.6,DUSSELDORF
2001-01-10,376,8,3.0,9.2,0.9,1.0125,0.13,0.73,0.0,2.2,-0.7,4.2,DUSSELDORF
2001-01-11,377,5,4.6,9.9,0.84,1.021,0.21,0.0,0.7,1.0,-1.1,4.4,DUSSELDORF
2001-01-12,378,1,1.8,7.8,0.81,1.0279,0.55,0.0,6.6,-0.1,-5.7,5.4,DUSSELDORF
2001-01-13,379,1,3.4,8.3,0.73,1.0339,0.6,0.0,7.6,-1.0,-3.7,2.9,DUSSELDORF
2001-01-14,380,1,3.5,9.4,0.8,1.0341,0.59,0.0,7.1,-1.5,-4.6,1.8,DUSSELDORF
2001-01-15,381,0,2.4,6.4,0.73,1.0282,0.62,0.0,7.7,-2.6,-6.2,2.6,DUSSELDORF
2001-01-16,382,1,2.0,9.2,0.66,1.0249,0.61,0.0,7.4,-3.3,-8.7,3.2,DUSSELDORF
2001-01-17,383,3,1.9,6.8,0.77,1.0203,0.39,0.01,3.0,-4.4,-7.9,0.5,DUSSELDORF
2001-01-18,384,7,4.2,10.3,0.78,1.0194,0.18,0.0,0.2,2.8,-6.9,4.2,DUSSELDORF
2001-01-19,385,8,2.1,7.5,0.79,1.0218,0.14,0.0,0.0,1.8,0.7,3.6,DUSSELDORF
2001-01-20,386,8,1.2,3.8,0.89,1.0244,0.14,0.32,0.0,0.6,-0.2,2.7,DUSSELDORF
2001-01-21,387,7,4.7,13.9,0.87,1.0235,0.48,0.79,4.2,-0.3,-3.2,1.4,DUSSELDORF
2001-01-22,388,8,6.3,14.3,0.93,1.0079,0.15,0.51,0.0,5.2,-0.4,7.1,DUSSELDORF
2001-01-23,389,7,6.7,15.0,0.79,1.001,0.32,0.21,1.6,8.6,4.6,10.1,DUSSELDORF
2001-01-24,390,6,6.5,15.8,0.8,0.9974,0.18,0.3,0.1,7.4,3.5,12.6,DUSSELDORF
2001-01-25,391,5,5.3,11.7,0.84,1.0038,0.16,0.43,0.0,5.8,3.6,8.7,DUSSELDORF
2001-01-26,392,7,5.2,12.0,0.8,1.0025,0.23,0.36,0.4,5.9,2.7,7.4,DUSSELDORF
2001-01-27,393,8,6.4,16.5,0.84,0.9951,0.16,0.68,0.0,4.4,2.4,5.8,DUSSELDORF
2001-01-28,394,3,3.4,7.7,0.82,1.0032,0.59,0.0,5.1,4.0,-1.1,7.1,DUSSELDORF
2001-01-29,395,5,1.4,4.0,0.86,1.0158,0.17,0.0,0.0,1.8,-0.4,5.0,DUSSELDORF
2001-01-30,396,3,1.5,4.0,0.85,1.0229,0.61,0.0,5.2,1.6,-2.4,6.1,DUSSELDORF
2001-01-31,397,6,1.6,5.5,0.81,1.0242,0.36,0.0,1.6,0.5,-1.6,5.7,DUSSELDORF
2001-02-01,398,8,2.6,6.2,0.94,1.028,0.18,0.05,0.0,-0.5,-2.3,0.5,DUSSELDORF
2001-02-02,399,8,3.3,8.4,0.94,1.0194,0.18,0.53,0.0,0.2,-0.4,1.1,DUSSELDORF
2001-02-03,400,7,3.2,7.6,0.96,1.0058,0.18,0.73,0.0,3.1,-0.2,5.5,DUSSELDORF
2001-02-04,401,8,4.9,11.3,0.87,1.0021,0.19,1.21,0.0,7.4,4.2,10.0,DUSSELDORF
2001-02-05,402,7,8.0,15.8,0.83,0.9962,0.23,0.13,0.2,9.7,7.9,10.7,DUSSELDORF
2001-02-06,403,7,7.3,16.1,0.72,1.0016,0.19,0.46,0.0,12.3,9.9,14.2,DUSSELDORF
2001-02-07,404,8,4.7,10.2,0.84,1.0032,0.29,0.29,0.5,10.4,8.8,12.3,DUSSELDORF
2001-02-08,405,7,6.1,16.8,0.66,0.997,0.48,0.16,2.4,11.2,9.0,13.9,DUSSELDORF
2001-02-09,406,4,3.4,11.3,0.77,1.0153,0.52,0.0,2.7,2.5,0.3,10.4,DUSSELDORF
2001-02-10,407,4,3.2,10.4,0.73,1.0312,0.85,0.01,7.2,4.2,-3.5,8.1,DUSSELDORF
2001-02-11,408,7,6.4,12.1,0.73,1.032,0.24,0.0,0.1,9.8,5.2,12.5,DUSSELDORF
2001-02-12,409,7,5.0,11.5,0.8,1.0245,0.25,0.34,0.1,10.9,8.9,14.4,DUSSELDORF
2001-02-13,410,4,4.2,12.9,0.79,1.0321,0.39,0.0,1.1,5.4,3.5,10.1,DUSSELDORF
2001-02-14,411,5,2.4,8.1,0.79,1.0341,0.91,0.0,7.3,4.6,0.0,9.2,DUSSELDORF
2001-02-15,412,1,1.4,5.3,0.67,1.0317,1.06,0.0,9.5,5.0,-2.1,14.1,DUSSELDORF
2001-02-16,413,3,3.2,9.0,0.79,1.029,0.95,0.37,7.6,5.4,-0.5,10.8,DUSSELDORF
2001-02-17,414,8,4.1,9.3,0.83,1.0372,0.23,0.02,0.0,4.1,2.9,5.2,DUSSELDORF
2001-02-18,415,8,2.3,5.7,0.82,1.0401,0.24,0.0,0.0,4.4,-1.1,6.1,DUSSELDORF
2001-02-19,416,7,3.6,9.5,0.82,1.0362,0.3,0.01,0.2,3.9,2.4,6.1,DUSSELDORF
2001-02-20,417,6,4.4,10.1,0.79,1.0322,0.32,0.0,0.3,5.6,3.8,7.7,DUSSELDORF
2001-02-21,418,8,4.9,11.2,0.92,1.0255,0.25,0.46,0.0,5.5,3.6,7.2,DUSSELDORF
2001-02-22,419,5,5.3,13.5,0.8,1.015,0.29,0.22,0.1,4.8,3.4,7.0,DUSSELDORF
2001-02-23,420,4,4.1,10.3,0.76,1.0051,0.81,0.07,4.6,2.5,0.5,6.2,DUSSELDORF
2001-02-24,421,3,3.1,9.4,0.74,1.0102,1.05,0.01,7.4,-2.4,-4.2,1.4,DUSSELDORF
2001-02-25,422,5,4.5,10.9,0.73,1.0117,1.0,0.08,6.6,0.8,-4.6,4.9,DUSSELDORF
2001-02-26,423,6,4.5,8.9,0.8,1.0067,0.5,0.0,1.3,1.0,0.2,3.9,DUSSELDORF
2001-02-27,424,6,5.8,11.7,0.58,0.9979,1.0,0.0,6.3,3.4,-1.6,5.6,DUSSELDORF
2001-02-28,425,7,3.8,9.2,0.61,0.9949,0.28,0.0,0.0,4.0,1.7,6.0,DUSSELDORF
2001-03-01,426,7,2.7,12.0,0.85,0.9945,0.66,0.83,2.0,2.5,0.9,5.5,DUSSELDORF
2001-03-02,427,4,2.8,8.0,0.87,0.9986,0.56,0.01,1.2,1.1,-0.1,4.3,DUSSELDORF
2001-03-03,428,8,4.4,10.2,0.77,0.9968,0.32,0.02,0.0,0.5,-0.3,1.5,DUSSELDORF
2001-03-04,429,8,2.6,8.1,0.87,0.9968,0.33,0.15,0.0,2.1,0.2,3.6,DUSSELDORF
2001-03-05,430,5,3.0,7.7,0.75,1.0179,0.63,0.0,1.5,1.8,0.5,4.6,DUSSELDORF
2001-03-06,431,1,4.5,11.3,0.62,1.0211,1.55,0.0,10.3,4.6,-2.6,9.8,DUSSELDORF
2001-03-07,432,7,7.0,13.9,0.76,1.0112,0.39,0.25,0.1,7.3,3.9,9.9,DUSSELDORF
2001-03-08,433,7,4.6,10.6,0.85,1.0031,0.35,0.18,0.0,9.6,6.1,11.4,DUSSELDORF
2001-03-09,434,7,5.2,14.2,0.8,1.0024,0.36,0.44,0.0,10.3,7.0,12.2,DUSSELDORF
2001-03-10,435,8,4.7,10.0,0.84,1.003,0.36,0.43,0.0,10.9,8.6,12.3,DUSSELDORF
2001-03-11,436,6,4.8,10.0,0.87,1.0057,0.41,0.18,0.1,11.7,9.5,13.7,DUSSELDORF
2001-03-12,437,5,5.1,14.0,0.75,1.0035,0.59,0.1,0.9,8.0,4.9,14.4,DUSSELDORF
2001-03-13,438,5,6.7,17.9,0.75,1.0003,0.67,0.54,1.3,6.3,4.6,9.4,DUSSELDORF
2001-03-14,439,4,5.8,13.2,0.79,1.007,0.92,0.08,3.0,5.0,3.2,10.4,DUSSELDORF
2001-03-15,440,7,2.3,6.4,0.75,1.0092,0.9,0.07,2.7,8.6,3.6,11.5,DUSSELDORF
2001-03-16,441,7,3.1,11.3,0.83,1.0097,0.71,0.18,1.4,8.9,7.8,12.2,DUSSELDORF
2001-03-17,442,8,3.1,10.0,0.85,1.0012,0.4,0.47,0.0,7.2,5.5,10.3,DUSSELDORF
2001-03-18,443,8,4.4,13.7,0.86,0.9979,0.45,0.97,0.1,9.0,5.2,10.4,DUSSELDORF
2001-03-19,444,6,7.2,17.3,0.72,1.0094,0.79,0.07,1.7,2.8,1.5,9.8,DUSSELDORF
2001-03-20,445,5,3.1,9.0,0.65,1.0156,1.32,0.0,5.6,2.7,-4.8,6.0,DUSSELDORF
2001-03-21,446,8,3.6,7.9,0.88,1.0019,0.47,0.75,0.1,4.9,0.8,8.1,DUSSELDORF
2001-03-22,447,8,2.9,8.4,0.9,0.9994,0.43,0.02,0.0,6.0,4.0,10.0,DUSSELDORF
2001-03-23,448,7,5.8,19.5,0.85,1.0023,0.57,0.98,0.4,9.7,4.7,14.1,DUSSELDORF
2001-03-24,449,8,3.1,9.7,0.87,1.0007,0.55,1.06,0.3,7.4,5.9,10.8,DUSSELDORF
2001-03-25,450,8,6.0,12.1,0.84,0.9978,0.45,0.02,0.0,2.7,2.2,5.9,DUSSELDORF
2001-03-26,451,8,2.9,6.4,0.75,1.0108,0.45,0.0,0.0,3.0,1.6,4.1,DUSSELDORF
2001-03-27,452,5,4.6,12.5,0.65,1.0135,1.26,0.02,4.4,3.7,2.1,7.2,DUSSELDORF
2001-03-28,453,5,7.3,14.7,0.75,1.0035,1.53,1.18,6.4,7.3,2.4,12.3,DUSSELDORF
2001-03-29,454,7,5.5,16.0,0.82,0.9968,0.88,0.74,1.7,7.2,5.0,11.3,DUSSELDORF
2001-03-30,455,7,2.5,8.9,0.81,1.012,0.74,0.0,0.9,7.0,0.8,11.0,DUSSELDORF
